Circuit delay: 3510.26 ps

Gate slacks:
NAND-n35023: 2547.23 ps
NAND-n35024: 2544.70 ps
AND-n35025: 2621.68 ps
NAND-n35026: 2453.59 ps
NAND-n35027: 2639.66 ps
NAND-n35028: 2621.68 ps
NAND-n35029: 2547.23 ps
NAND-n35030: 2544.70 ps
AND-n35031: 2621.68 ps
NAND-n35032: 2453.59 ps
NAND-n35033: 2639.66 ps
NAND-n35034: 2621.68 ps
NAND-n35035: 2547.23 ps
NAND-n35036: 2544.70 ps
AND-n35037: 2621.68 ps
NAND-n35038: 2453.59 ps
NAND-n35039: 2639.66 ps
NAND-n35040: 2621.68 ps
NAND-n35041: 2547.23 ps
NAND-n35042: 2544.70 ps
AND-n35043: 2621.68 ps
NAND-n35044: 2453.59 ps
NAND-n35045: 2639.66 ps
NAND-n35046: 2621.68 ps
NAND-n35047: 2547.23 ps
NAND-n35048: 2544.70 ps
AND-n35049: 2621.68 ps
NAND-n35050: 2453.59 ps
NAND-n35051: 2639.66 ps
NAND-n35052: 2621.68 ps
NAND-n35053: 2547.23 ps
NAND-n35054: 2544.70 ps
AND-n35055: 2621.68 ps
NAND-n35056: 2453.59 ps
NAND-n35057: 2639.66 ps
NAND-n35058: 2621.68 ps
NAND-n35059: 2547.23 ps
NAND-n35060: 2544.70 ps
AND-n35061: 2621.68 ps
NAND-n35062: 2453.59 ps
NAND-n35063: 2639.66 ps
NAND-n35064: 2621.68 ps
NAND-n35065: 2547.23 ps
NAND-n35066: 2544.70 ps
AND-n35067: 2621.68 ps
NAND-n35068: 2453.59 ps
NAND-n35069: 2639.66 ps
NAND-n35070: 2621.68 ps
NAND-n35071: 2547.23 ps
NAND-n35072: 2544.70 ps
AND-n35073: 2621.68 ps
NAND-n35074: 2453.59 ps
NAND-n35075: 2639.66 ps
NAND-n35076: 2621.68 ps
NAND-n35077: 2545.08 ps
NAND-n35078: 2547.61 ps
AND-n35079: 2621.68 ps
NAND-n35080: 2453.59 ps
NAND-n35081: 2639.66 ps
NAND-n35082: 2621.68 ps
NAND-n35083: 2545.08 ps
NAND-n35084: 2547.61 ps
AND-n35085: 2621.68 ps
NAND-n35086: 2453.59 ps
NAND-n35087: 2639.66 ps
NAND-n35088: 2621.68 ps
NAND-n35089: 2545.08 ps
NAND-n35090: 2547.61 ps
AND-n35091: 2621.68 ps
NAND-n35092: 2453.59 ps
NAND-n35093: 2639.66 ps
NAND-n35094: 2621.68 ps
NAND-n35095: 2545.08 ps
NAND-n35096: 2547.61 ps
AND-n35097: 2621.68 ps
NAND-n35098: 2453.59 ps
NAND-n35099: 2639.66 ps
NAND-n35100: 2621.68 ps
NAND-n35101: 2545.08 ps
NAND-n35102: 2547.61 ps
AND-n35103: 2621.68 ps
NAND-n35104: 2453.59 ps
NAND-n35105: 2639.66 ps
NAND-n35106: 2621.68 ps
NAND-n35107: 2545.08 ps
NAND-n35108: 2547.61 ps
AND-n35109: 2621.68 ps
NAND-n35110: 2453.59 ps
NAND-n35111: 2639.66 ps
NAND-n35112: 2621.68 ps
NAND-n35113: 2545.08 ps
NAND-n35114: 2547.61 ps
AND-n35115: 2621.68 ps
NAND-n35116: 2453.59 ps
NAND-n35117: 2639.66 ps
NAND-n35118: 2621.68 ps
NAND-n35119: 2545.08 ps
NAND-n35120: 2547.61 ps
AND-n35121: 2621.68 ps
NAND-n35122: 2453.59 ps
NAND-n35123: 2639.66 ps
NAND-n35124: 2621.68 ps
NAND-n35125: 2545.08 ps
NAND-n35126: 2547.61 ps
AND-n35127: 2621.68 ps
NAND-n35128: 2453.59 ps
NAND-n35129: 2639.66 ps
NAND-n35130: 2621.68 ps
NAND-n35131: 2545.08 ps
NAND-n35132: 2547.61 ps
AND-n35133: 2621.68 ps
NAND-n35134: 2453.59 ps
NAND-n35135: 2639.66 ps
NAND-n35136: 2621.68 ps
NAND-n35137: 2545.08 ps
NAND-n35138: 2547.61 ps
AND-n35139: 2621.68 ps
NAND-n35140: 2453.59 ps
NAND-n35141: 2639.66 ps
NAND-n35142: 2621.68 ps
AND-n35143: 2548.03 ps
NAND-n35144: 2548.03 ps
NAND-n35145: 2566.01 ps
NAND-n35146: 2507.05 ps
AND-n35147: 2438.65 ps
NAND-n35148: 2438.65 ps
NOR-n35149: 2428.64 ps
NAND-n35150: 2615.69 ps
NOT-n35151: 2428.64 ps
NOR-n35152: 3676.30 ps
NOR-n35153: 3676.30 ps
NOR-n35154: 3676.30 ps
NOR-n35155: 3676.30 ps
NOR-n35156: 3676.30 ps
NOR-n35157: 3676.30 ps
NOR-n35158: 3658.09 ps
NOR-n35159: 3658.09 ps
NOR-n35160: 3658.09 ps
NAND-n35161: 3670.33 ps
NOR-n35162: 3790.10 ps
AND-n35163: 3160.89 ps
NAND-n35164: 3160.89 ps
AND-n35165: 3559.98 ps
NAND-n35166: 3559.98 ps
NAND-n35167: 1770.40 ps
NAND-n35168: 1770.40 ps
NAND-n35169: 1770.40 ps
NAND-n35170: 1770.40 ps
NAND-n35171: 1776.27 ps
NAND-n35172: 1776.27 ps
NAND-n35173: 1776.27 ps
NAND-n35174: 1776.27 ps
NAND-n35175: 1762.74 ps
NAND-n35176: 1762.74 ps
NAND-n35177: 1762.74 ps
NAND-n35178: 1762.74 ps
NAND-n35179: 1762.74 ps
NAND-n35180: 1762.74 ps
NAND-n35181: 1762.74 ps
NAND-n35182: 1762.74 ps
NAND-n35183: 1770.39 ps
NAND-n35184: 1770.39 ps
NAND-n35185: 1770.39 ps
NAND-n35186: 1770.39 ps
NAND-n35187: 1776.25 ps
NAND-n35188: 1776.25 ps
NAND-n35189: 1776.25 ps
NAND-n35190: 1776.25 ps
NAND-n35191: 1762.72 ps
NAND-n35192: 1762.72 ps
NAND-n35193: 1762.72 ps
NAND-n35194: 1762.72 ps
NAND-n35195: 1762.73 ps
NAND-n35196: 1762.73 ps
NAND-n35197: 1762.73 ps
NAND-n35198: 1762.73 ps
NAND-n35199: 1758.45 ps
NAND-n35200: 1758.45 ps
NAND-n35201: 1758.45 ps
NAND-n35202: 1758.45 ps
NAND-n35203: 1764.32 ps
NAND-n35204: 1764.32 ps
NAND-n35205: 1764.32 ps
NAND-n35206: 1764.32 ps
NAND-n35207: 1750.78 ps
NAND-n35208: 1750.78 ps
NAND-n35209: 1750.78 ps
NAND-n35210: 1750.78 ps
NAND-n35211: 1750.79 ps
NAND-n35212: 1750.79 ps
NAND-n35213: 1750.79 ps
NAND-n35214: 1750.79 ps
NAND-n35215: 1756.78 ps
NAND-n35216: 1756.78 ps
NAND-n35217: 1756.78 ps
NAND-n35218: 1756.78 ps
NAND-n35219: 1762.65 ps
NAND-n35220: 1762.65 ps
NAND-n35221: 1762.65 ps
NAND-n35222: 1762.65 ps
NAND-n35223: 1749.11 ps
NAND-n35224: 1749.11 ps
NAND-n35225: 1749.11 ps
NAND-n35226: 1749.11 ps
NAND-n35227: 1749.12 ps
NAND-n35228: 1749.12 ps
NAND-n35229: 1749.12 ps
NAND-n35230: 1749.12 ps
NAND-n35231: 1755.90 ps
NAND-n35232: 1755.90 ps
NAND-n35233: 1755.90 ps
NAND-n35234: 1755.90 ps
NAND-n35235: 1761.77 ps
NAND-n35236: 1761.77 ps
NAND-n35237: 1761.77 ps
NAND-n35238: 1761.77 ps
NAND-n35239: 1748.24 ps
NAND-n35240: 1748.24 ps
NAND-n35241: 1748.24 ps
NAND-n35242: 1748.24 ps
NAND-n35243: 1748.24 ps
NAND-n35244: 1748.24 ps
NAND-n35245: 1748.24 ps
NAND-n35246: 1748.24 ps
NAND-n35247: 1762.60 ps
NAND-n35248: 1762.60 ps
NAND-n35249: 1762.60 ps
NAND-n35250: 1762.60 ps
NAND-n35251: 1768.47 ps
NAND-n35252: 1768.47 ps
NAND-n35253: 1768.47 ps
NAND-n35254: 1768.47 ps
NAND-n35255: 1754.94 ps
NAND-n35256: 1754.94 ps
NAND-n35257: 1754.94 ps
NAND-n35258: 1754.94 ps
NAND-n35259: 1754.94 ps
NAND-n35260: 1754.94 ps
NAND-n35261: 1754.94 ps
NAND-n35262: 1754.94 ps
NAND-n35263: 1743.80 ps
NAND-n35264: 1743.80 ps
NAND-n35265: 1743.80 ps
NAND-n35266: 1743.80 ps
NAND-n35267: 1749.67 ps
NAND-n35268: 1749.67 ps
NAND-n35269: 1749.67 ps
NAND-n35270: 1749.67 ps
NAND-n35271: 1736.13 ps
NAND-n35272: 1736.13 ps
NAND-n35273: 1736.13 ps
NAND-n35274: 1736.13 ps
NAND-n35275: 1736.14 ps
NAND-n35276: 1736.14 ps
NAND-n35277: 1736.14 ps
NAND-n35278: 1736.14 ps
NAND-n35279: 2030.59 ps
NAND-n35280: 2030.59 ps
NAND-n35281: 2030.59 ps
NAND-n35282: 2030.59 ps
NAND-n35283: 2036.46 ps
NAND-n35284: 2036.46 ps
NAND-n35285: 2036.46 ps
NAND-n35286: 2036.46 ps
NAND-n35287: 2022.93 ps
NAND-n35288: 2022.93 ps
NAND-n35289: 2022.93 ps
NAND-n35290: 2022.93 ps
NAND-n35291: 2022.93 ps
NAND-n35292: 2022.93 ps
NAND-n35293: 2022.93 ps
NAND-n35294: 2022.93 ps
NAND-n35295: 3441.49 ps
NAND-n35296: 3441.50 ps
NAND-n35297: 3441.48 ps
NAND-n35298: 3441.48 ps
NAND-n35299: 3441.49 ps
NAND-n35300: 3441.49 ps
NAND-n35301: 3441.48 ps
NAND-n35302: 3441.48 ps
NAND-n35303: 3454.42 ps
NAND-n35304: 3454.43 ps
NAND-n35305: 3454.41 ps
NAND-n35306: 3454.41 ps
NAND-n35307: 3454.42 ps
NAND-n35308: 3454.43 ps
NAND-n35309: 3454.41 ps
NAND-n35310: 3454.41 ps
NAND-n35311: 3441.49 ps
NAND-n35312: 3441.50 ps
NAND-n35313: 3441.48 ps
NAND-n35314: 3441.48 ps
NAND-n35315: 3441.49 ps
NAND-n35316: 3441.49 ps
NAND-n35317: 3441.48 ps
NAND-n35318: 3441.48 ps
NAND-n35319: 3454.42 ps
NAND-n35320: 3454.43 ps
NAND-n35321: 3454.41 ps
NAND-n35322: 3454.41 ps
NAND-n35323: 3454.42 ps
NAND-n35324: 3454.43 ps
NAND-n35325: 3454.41 ps
NAND-n35326: 3454.41 ps
NAND-n35327: 3441.49 ps
NAND-n35328: 3441.50 ps
NAND-n35329: 3441.48 ps
NAND-n35330: 3441.48 ps
NAND-n35331: 3441.49 ps
NAND-n35332: 3441.49 ps
NAND-n35333: 3441.48 ps
NAND-n35334: 3441.48 ps
NAND-n35335: 3454.42 ps
NAND-n35336: 3454.43 ps
NAND-n35337: 3454.41 ps
NAND-n35338: 3454.41 ps
NAND-n35339: 3454.42 ps
NAND-n35340: 3454.43 ps
NAND-n35341: 3454.41 ps
NAND-n35342: 3454.41 ps
NAND-n35343: 3465.35 ps
NAND-n35344: 3465.35 ps
NAND-n35345: 3465.33 ps
NAND-n35346: 3465.34 ps
NAND-n35347: 3465.34 ps
NAND-n35348: 3465.35 ps
NAND-n35349: 3465.33 ps
NAND-n35350: 3465.33 ps
NAND-n35351: 3478.27 ps
NAND-n35352: 3478.28 ps
NAND-n35353: 3478.26 ps
NAND-n35354: 3478.26 ps
NAND-n35355: 3478.27 ps
NAND-n35356: 3478.28 ps
NAND-n35357: 3478.26 ps
NAND-n35358: 3478.26 ps
NAND-n35359: 3465.35 ps
NAND-n35360: 3465.35 ps
NAND-n35361: 3465.33 ps
NAND-n35362: 3465.34 ps
NAND-n35363: 3465.34 ps
NAND-n35364: 3465.35 ps
NAND-n35365: 3465.33 ps
NAND-n35366: 3465.33 ps
NAND-n35367: 3478.27 ps
NAND-n35368: 3478.28 ps
NAND-n35369: 3478.26 ps
NAND-n35370: 3478.26 ps
NAND-n35371: 3478.27 ps
NAND-n35372: 3478.28 ps
NAND-n35373: 3478.26 ps
NAND-n35374: 3478.26 ps
NAND-n35375: 3465.35 ps
NAND-n35376: 3465.35 ps
NAND-n35377: 3465.33 ps
NAND-n35378: 3465.34 ps
NAND-n35379: 3465.34 ps
NAND-n35380: 3465.35 ps
NAND-n35381: 3465.33 ps
NAND-n35382: 3465.33 ps
NAND-n35383: 3478.27 ps
NAND-n35384: 3478.28 ps
NAND-n35385: 3478.26 ps
NAND-n35386: 3478.26 ps
NAND-n35387: 3478.27 ps
NAND-n35388: 3478.28 ps
NAND-n35389: 3478.26 ps
NAND-n35390: 3478.26 ps
NAND-n35391: 3465.35 ps
NAND-n35392: 3465.35 ps
NAND-n35393: 3465.33 ps
NAND-n35394: 3465.34 ps
NAND-n35395: 3465.34 ps
NAND-n35396: 3465.35 ps
NAND-n35397: 3465.33 ps
NAND-n35398: 3465.33 ps
NAND-n35399: 3478.27 ps
NAND-n35400: 3478.28 ps
NAND-n35401: 3478.26 ps
NAND-n35402: 3478.26 ps
NAND-n35403: 3478.27 ps
NAND-n35404: 3478.28 ps
NAND-n35405: 3478.26 ps
NAND-n35406: 3478.26 ps
NAND-n35407: 3465.35 ps
NAND-n35408: 3465.35 ps
NAND-n35409: 3465.33 ps
NAND-n35410: 3465.34 ps
NAND-n35411: 3465.34 ps
NAND-n35412: 3465.35 ps
NAND-n35413: 3465.33 ps
NAND-n35414: 3465.33 ps
NAND-n35415: 3478.27 ps
NAND-n35416: 3478.28 ps
NAND-n35417: 3478.26 ps
NAND-n35418: 3478.26 ps
NAND-n35419: 3478.27 ps
NAND-n35420: 3478.28 ps
NAND-n35421: 3478.26 ps
NAND-n35422: 3478.26 ps
NAND-n35423: 3221.27 ps
NAND-n35424: 3221.27 ps
NAND-n35425: 3221.27 ps
NAND-n35426: 3221.27 ps
NAND-n35427: 3208.30 ps
NAND-n35428: 3208.30 ps
NAND-n35429: 3208.30 ps
NAND-n35430: 3208.30 ps
NAND-n35431: 3215.38 ps
NAND-n35432: 3215.38 ps
NAND-n35433: 3215.38 ps
NAND-n35434: 3215.38 ps
NAND-n35435: 3208.30 ps
NAND-n35436: 3208.30 ps
NAND-n35437: 3208.30 ps
NAND-n35438: 3208.30 ps
NAND-n35439: 3423.06 ps
NAND-n35440: 3423.06 ps
NAND-n35441: 3423.06 ps
NAND-n35442: 3423.06 ps
NAND-n35443: 3410.09 ps
NAND-n35444: 3410.09 ps
NAND-n35445: 3410.09 ps
NAND-n35446: 3410.09 ps
NAND-n35447: 3417.17 ps
NAND-n35448: 3417.17 ps
NAND-n35449: 3417.17 ps
NAND-n35450: 3417.17 ps
NAND-n35451: 3410.09 ps
NAND-n35452: 3410.09 ps
NAND-n35453: 3410.09 ps
NAND-n35454: 3410.09 ps
NAND-n35455: 3423.06 ps
NAND-n35456: 3423.06 ps
NAND-n35457: 3423.06 ps
NAND-n35458: 3423.06 ps
NAND-n35459: 3410.09 ps
NAND-n35460: 3410.09 ps
NAND-n35461: 3410.09 ps
NAND-n35462: 3410.09 ps
NAND-n35463: 3417.17 ps
NAND-n35464: 3417.17 ps
NAND-n35465: 3417.17 ps
NAND-n35466: 3417.17 ps
NAND-n35467: 3410.09 ps
NAND-n35468: 3410.09 ps
NAND-n35469: 3410.09 ps
NAND-n35470: 3410.09 ps
NAND-n35471: 3423.06 ps
NAND-n35472: 3423.06 ps
NAND-n35473: 3423.06 ps
NAND-n35474: 3423.06 ps
NAND-n35475: 3410.09 ps
NAND-n35476: 3410.09 ps
NAND-n35477: 3410.09 ps
NAND-n35478: 3410.09 ps
NAND-n35479: 3417.17 ps
NAND-n35480: 3417.17 ps
NAND-n35481: 3417.17 ps
NAND-n35482: 3417.17 ps
NAND-n35483: 3410.09 ps
NAND-n35484: 3410.09 ps
NAND-n35485: 3410.09 ps
NAND-n35486: 3410.09 ps
NAND-n35487: 3423.06 ps
NAND-n35488: 3423.06 ps
NAND-n35489: 3423.06 ps
NAND-n35490: 3423.06 ps
NAND-n35491: 3410.09 ps
NAND-n35492: 3410.09 ps
NAND-n35493: 3410.09 ps
NAND-n35494: 3410.09 ps
NAND-n35495: 3417.17 ps
NAND-n35496: 3417.17 ps
NAND-n35497: 3417.17 ps
NAND-n35498: 3417.17 ps
NAND-n35499: 3410.09 ps
NAND-n35500: 3410.09 ps
NAND-n35501: 3410.09 ps
NAND-n35502: 3410.09 ps
NAND-n35503: 3423.06 ps
NAND-n35504: 3423.06 ps
NAND-n35505: 3423.06 ps
NAND-n35506: 3423.06 ps
NAND-n35507: 3410.09 ps
NAND-n35508: 3410.09 ps
NAND-n35509: 3410.09 ps
NAND-n35510: 3410.09 ps
NAND-n35511: 3417.17 ps
NAND-n35512: 3417.17 ps
NAND-n35513: 3417.17 ps
NAND-n35514: 3417.17 ps
NAND-n35515: 3410.09 ps
NAND-n35516: 3410.09 ps
NAND-n35517: 3410.09 ps
NAND-n35518: 3410.09 ps
NAND-n35519: 3423.06 ps
NAND-n35520: 3423.06 ps
NAND-n35521: 3423.06 ps
NAND-n35522: 3423.06 ps
NAND-n35523: 3410.09 ps
NAND-n35524: 3410.09 ps
NAND-n35525: 3410.09 ps
NAND-n35526: 3410.09 ps
NAND-n35527: 3417.17 ps
NAND-n35528: 3417.17 ps
NAND-n35529: 3417.17 ps
NAND-n35530: 3417.17 ps
NAND-n35531: 3410.09 ps
NAND-n35532: 3410.09 ps
NAND-n35533: 3410.09 ps
NAND-n35534: 3410.09 ps
NAND-n35535: 3423.06 ps
NAND-n35536: 3423.06 ps
NAND-n35537: 3423.06 ps
NAND-n35538: 3423.06 ps
NAND-n35539: 3410.09 ps
NAND-n35540: 3410.09 ps
NAND-n35541: 3410.09 ps
NAND-n35542: 3410.09 ps
NAND-n35543: 3417.17 ps
NAND-n35544: 3417.17 ps
NAND-n35545: 3417.17 ps
NAND-n35546: 3417.17 ps
NAND-n35547: 3410.09 ps
NAND-n35548: 3410.09 ps
NAND-n35549: 3410.09 ps
NAND-n35550: 3410.09 ps
NAND-n35551: 3409.66 ps
NAND-n35552: 3409.67 ps
NAND-n35553: 3409.68 ps
NAND-n35554: 3409.68 ps
NAND-n35555: 3413.97 ps
NAND-n35556: 3412.85 ps
NAND-n35557: 3421.58 ps
NAND-n35558: 3424.90 ps
NAND-n35559: 3386.67 ps
NAND-n35560: 3386.67 ps
NAND-n35561: 3386.68 ps
NAND-n35562: 3386.69 ps
NAND-n35563: 3413.98 ps
NAND-n35564: 3412.85 ps
NAND-n35565: 3421.59 ps
NAND-n35566: 3423.95 ps
NAND-n35567: 3364.59 ps
NAND-n35568: 3364.59 ps
NAND-n35569: 3364.60 ps
NAND-n35570: 3364.61 ps
NAND-n35571: 3368.90 ps
NAND-n35572: 3367.77 ps
NAND-n35573: 3376.51 ps
NAND-n35574: 3379.83 ps
NAND-n35575: 3341.60 ps
NAND-n35576: 3341.60 ps
NAND-n35577: 3341.61 ps
NAND-n35578: 3341.61 ps
NAND-n35579: 3368.90 ps
NAND-n35580: 3367.78 ps
NAND-n35581: 3376.51 ps
NAND-n35582: 3378.88 ps
NAND-n35583: 3344.65 ps
NAND-n35584: 3344.65 ps
NAND-n35585: 3344.66 ps
NAND-n35586: 3344.66 ps
NAND-n35587: 3348.96 ps
NAND-n35588: 3347.83 ps
NAND-n35589: 3356.57 ps
NAND-n35590: 3359.89 ps
NAND-n35591: 3321.66 ps
NAND-n35592: 3321.66 ps
NAND-n35593: 3321.67 ps
NAND-n35594: 3321.67 ps
NAND-n35595: 3348.96 ps
NAND-n35596: 3347.83 ps
NAND-n35597: 3356.57 ps
NAND-n35598: 3358.93 ps
NAND-n35599: 3324.71 ps
NAND-n35600: 3324.71 ps
NAND-n35601: 3324.72 ps
NAND-n35602: 3324.72 ps
NAND-n35603: 3329.02 ps
NAND-n35604: 3327.89 ps
NAND-n35605: 3336.62 ps
NAND-n35606: 3339.94 ps
NAND-n35607: 3301.71 ps
NAND-n35608: 3301.71 ps
NAND-n35609: 3301.72 ps
NAND-n35610: 3301.73 ps
NAND-n35611: 3329.02 ps
NAND-n35612: 3327.89 ps
NAND-n35613: 3336.63 ps
NAND-n35614: 3338.99 ps
NAND-n35615: 3304.76 ps
NAND-n35616: 3304.76 ps
NAND-n35617: 3304.77 ps
NAND-n35618: 3304.78 ps
NAND-n35619: 3309.07 ps
NAND-n35620: 3307.95 ps
NAND-n35621: 3316.68 ps
NAND-n35622: 3320.00 ps
NAND-n35623: 3281.77 ps
NAND-n35624: 3281.77 ps
NAND-n35625: 3281.78 ps
NAND-n35626: 3281.79 ps
NAND-n35627: 3309.08 ps
NAND-n35628: 3307.95 ps
NAND-n35629: 3316.68 ps
NAND-n35630: 3319.05 ps
NAND-n35631: 3284.82 ps
NAND-n35632: 3284.82 ps
NAND-n35633: 3284.83 ps
NAND-n35634: 3284.84 ps
NAND-n35635: 3289.13 ps
NAND-n35636: 3288.00 ps
NAND-n35637: 3296.74 ps
NAND-n35638: 3300.06 ps
NAND-n35639: 3261.83 ps
NAND-n35640: 3261.83 ps
NAND-n35641: 3261.84 ps
NAND-n35642: 3261.84 ps
NAND-n35643: 3289.13 ps
NAND-n35644: 3288.01 ps
NAND-n35645: 3296.74 ps
NAND-n35646: 3299.10 ps
NAND-n35647: 3264.88 ps
NAND-n35648: 3264.88 ps
NAND-n35649: 3264.89 ps
NAND-n35650: 3264.89 ps
NAND-n35651: 3269.19 ps
NAND-n35652: 3268.06 ps
NAND-n35653: 3276.80 ps
NAND-n35654: 3280.12 ps
NAND-n35655: 3241.88 ps
NAND-n35656: 3241.89 ps
NAND-n35657: 3241.90 ps
NAND-n35658: 3241.90 ps
NAND-n35659: 3269.19 ps
NAND-n35660: 3268.06 ps
NAND-n35661: 3276.80 ps
NAND-n35662: 3279.16 ps
NAND-n35663: 3244.93 ps
NAND-n35664: 3244.94 ps
NAND-n35665: 3244.95 ps
NAND-n35666: 3244.95 ps
NAND-n35667: 3249.24 ps
NAND-n35668: 3248.12 ps
NAND-n35669: 3256.85 ps
NAND-n35670: 3260.17 ps
NAND-n35671: 3221.94 ps
NAND-n35672: 3221.94 ps
NAND-n35673: 3221.95 ps
NAND-n35674: 3221.96 ps
NAND-n35675: 3249.25 ps
NAND-n35676: 3248.12 ps
NAND-n35677: 3256.86 ps
NAND-n35678: 3259.22 ps
AND-n35679: 3026.43 ps
NAND-n35680: 3112.89 ps
NAND-n35681: 3026.43 ps
NAND-n35682: 3178.02 ps
NAND-n35683: 3091.56 ps
NAND-n35684: 2811.42 ps
NAND-n35685: 2811.42 ps
NOT-n35686: 3568.53 ps
NAND-n35687: 3159.99 ps
NAND-n35688: 2891.89 ps
NAND-n35689: 2885.99 ps
NAND-n35690: 2590.60 ps
NAND-n35691: 3610.22 ps
NOT-n35692: 2971.68 ps
NOT-n35693: 2872.52 ps
NOT-n35694: 2818.45 ps
NOT-n35695: 2816.47 ps
NOT-n35696: 2605.31 ps
NOT-n35697: 2540.56 ps
NOT-n35698: 2618.78 ps
NOT-n35699: 2718.66 ps
NOT-n35700: 2936.96 ps
NOT-n35701: 3613.29 ps
NOT-n35702: 3256.74 ps
NAND-n35703: 2527.57 ps
NOT-n35704: 2941.37 ps
NOT-n35705: 2466.92 ps
NOT-n35706: 3332.18 ps
NOT-n35707: 3332.18 ps
NOT-n35708: 3346.53 ps
NOT-n35709: 3315.37 ps
NAND-n35710: 2491.95 ps
NOT-n35711: 3719.92 ps
NAND-n35712: 3563.42 ps
NOT-n35713: 3526.41 ps
NOT-n35714: 3491.25 ps
NOT-n35715: 3702.89 ps
NOT-n35716: 3684.18 ps
NOT-n35717: 2900.25 ps
NOT-n35718: 2960.35 ps
NOT-n35719: 3718.43 ps
NAND-n35720: 3602.46 ps
NOT-n35721: 3727.51 ps
NAND-n35722: 3603.16 ps
OR-n35723: 3788.19 ps
NAND-n35724: 3603.16 ps
NAND-n35725: 3721.96 ps
NAND-n35726: 3603.16 ps
NAND-n35727: 3663.80 ps
NAND-n35728: 3719.92 ps
NAND-n35729: 3663.80 ps
NAND-n35730: 3602.46 ps
NAND-n35731: 3602.46 ps
NAND-n35732: 3753.33 ps
NAND-n35733: 3767.11 ps
NAND-n35734: 3753.33 ps
NAND-n35735: 3777.64 ps
NAND-n35736: 3280.99 ps
NOT-n35737: 2679.88 ps
NAND-n35738: 3028.67 ps
NAND-n35739: 3111.71 ps
NAND-n35740: 3028.67 ps
NOT-n35741: 3058.35 ps
NAND-n35742: 3026.43 ps
NAND-n35743: 3075.38 ps
NOT-n35744: 3012.75 ps
NOT-n35745: 3234.17 ps
OR-n35746: 3636.91 ps
NOT-n35747: 2509.73 ps
NAND-n35748: 2509.73 ps
NAND-n35749: 3601.69 ps
NAND-n35750: 3601.69 ps
NAND-n35751: 2509.73 ps
NOT-n35752: 2489.32 ps
NAND-n35753: 3660.90 ps
OR-n35754: 3774.79 ps
NAND-n35755: 2518.98 ps
NAND-n35756: 3741.97 ps
NAND-n35757: 2545.73 ps
NOT-n35758: 3577.50 ps
NAND-n35759: 3315.37 ps
NOT-n35760: 3287.46 ps
NOT-n35761: 3590.25 ps
NOT-n35762: 3504.04 ps
NAND-n35763: 3501.01 ps
NOT-n35764: 3225.57 ps
NAND-n35765: 3255.99 ps
NAND-n35766: 3255.99 ps
NAND-n35767: 3255.99 ps
NAND-n35768: 3225.57 ps
NOT-n35769: 3287.46 ps
NOT-n35770: 3592.17 ps
NOT-n35771: 3504.66 ps
NOT-n35772: 3225.57 ps
NAND-n35773: 3255.99 ps
NAND-n35774: 3255.99 ps
NAND-n35775: 3255.99 ps
NAND-n35776: 3225.57 ps
NOT-n35777: 3287.46 ps
NOT-n35778: 3627.93 ps
NOT-n35779: 3504.71 ps
NOT-n35780: 3225.57 ps
NAND-n35781: 3255.99 ps
NAND-n35782: 3255.99 ps
NAND-n35783: 3255.99 ps
NAND-n35784: 3225.57 ps
NOT-n35785: 3287.46 ps
NOT-n35786: 3635.37 ps
NOT-n35787: 3225.57 ps
NAND-n35788: 3255.99 ps
NAND-n35789: 3255.99 ps
NAND-n35790: 3255.99 ps
NAND-n35791: 3225.57 ps
NOT-n35792: 3287.46 ps
NOT-n35793: 3625.35 ps
NOT-n35794: 3503.99 ps
NOT-n35795: 3225.57 ps
NAND-n35796: 3255.99 ps
NAND-n35797: 3255.99 ps
NAND-n35798: 3255.99 ps
NAND-n35799: 3225.57 ps
NOT-n35800: 3287.46 ps
NOT-n35801: 3592.17 ps
NOT-n35802: 3504.68 ps
NOT-n35803: 3225.57 ps
NAND-n35804: 3255.99 ps
NAND-n35805: 3255.99 ps
NAND-n35806: 3255.99 ps
NAND-n35807: 3225.57 ps
NOT-n35808: 3287.46 ps
NOT-n35809: 3625.61 ps
NOT-n35810: 3504.71 ps
NOT-n35811: 3225.57 ps
NAND-n35812: 3255.99 ps
NAND-n35813: 3255.99 ps
NAND-n35814: 3255.99 ps
NAND-n35815: 3225.57 ps
NOT-n35816: 3287.46 ps
NOT-n35817: 3628.73 ps
NOT-n35818: 3225.57 ps
NAND-n35819: 3255.99 ps
NAND-n35820: 3255.99 ps
NAND-n35821: 3255.99 ps
NAND-n35822: 3225.57 ps
NOT-n35823: 3229.00 ps
NOT-n35824: 3484.37 ps
NOT-n35825: 3167.12 ps
NAND-n35826: 3197.56 ps
NAND-n35827: 3197.56 ps
NAND-n35828: 3197.56 ps
NAND-n35829: 3167.12 ps
NOT-n35830: 3235.22 ps
NOT-n35831: 3592.17 ps
NOT-n35832: 3491.03 ps
NOT-n35833: 3173.36 ps
NAND-n35834: 3203.75 ps
NAND-n35835: 3203.75 ps
NAND-n35836: 3203.75 ps
NAND-n35837: 3173.36 ps
NOT-n35838: 3235.22 ps
NOT-n35839: 3627.93 ps
NOT-n35840: 3491.08 ps
NOT-n35841: 3173.36 ps
NAND-n35842: 3203.75 ps
NAND-n35843: 3203.75 ps
NAND-n35844: 3203.75 ps
NAND-n35845: 3173.36 ps
