Circuit delay: 1151.43 ps

Gate slacks:
AND-n1960: 202.92 ps
OR-n1963: 190.41 ps
NOR-n1967: 187.78 ps
NOT-n1971: 250.14 ps
AND-n1972: 228.48 ps
AND-n1973: 228.48 ps
AND-n1974: 167.00 ps
OR-n1975: 167.00 ps
BUFF-n1978: 167.00 ps
NOT-n1981: 176.23 ps
AND-n1984: 167.00 ps
AND-n1987: 176.23 ps
AND-n1990: 180.83 ps
AND-n1991: 171.60 ps
NOT-n1992: 199.16 ps
OR-n1993: 297.50 ps
NOR-n1996: 167.00 ps
OR-n1997: 172.25 ps
AND-n1998: 164.37 ps
NOT-n2002: 240.33 ps
AND-n2003: 204.15 ps
AND-n2004: 189.01 ps
NOR-n2007: 229.85 ps
AND-n2010: 204.15 ps
OR-n2013: 191.64 ps
NOR-n2017: 189.01 ps
NOT-n2021: 251.37 ps
AND-n2022: 229.71 ps
AND-n2023: 229.71 ps
AND-n2024: 168.23 ps
OR-n2025: 168.23 ps
BUFF-n2028: 168.23 ps
NOT-n2031: 177.46 ps
AND-n2034: 168.23 ps
AND-n2037: 177.46 ps
AND-n2040: 182.06 ps
AND-n2041: 172.83 ps
NOT-n2042: 200.39 ps
OR-n2043: 276.34 ps
NOR-n2046: 168.23 ps
OR-n2047: 173.47 ps
AND-n2048: 165.59 ps
NOT-n2051: 273.97 ps
OR-n2052: 272.84 ps
NOT-n2057: 196.61 ps
AND-n2058: 160.43 ps
AND-n2059: 145.29 ps
NOR-n2062: 186.13 ps
AND-n2065: 160.43 ps
OR-n2068: 147.92 ps
NOR-n2072: 145.29 ps
NOT-n2076: 223.40 ps
AND-n2077: 177.64 ps
AND-n2078: 177.64 ps
AND-n2079: 116.16 ps
OR-n2080: 116.16 ps
BUFF-n2085: 116.16 ps
NOT-n2088: 124.41 ps
AND-n2091: 116.16 ps
AND-n2094: 124.41 ps
AND-n2097: 129.01 ps
AND-n2098: 120.76 ps
NOT-n2099: 157.13 ps
OR-n2100: 180.82 ps
NOR-n2101: 116.16 ps
OR-n2102: 121.41 ps
AND-n2103: 113.56 ps
NOT-n2109: 200.68 ps
AND-n2110: 164.50 ps
AND-n2111: 149.36 ps
NOR-n2114: 190.20 ps
AND-n2117: 164.50 ps
OR-n2120: 152.00 ps
NOR-n2124: 149.36 ps
NOT-n2128: 209.11 ps
AND-n2129: 181.71 ps
AND-n2130: 181.71 ps
AND-n2131: 120.24 ps
OR-n2132: 120.24 ps
BUFF-n2137: 120.24 ps
NOT-n2140: 128.49 ps
AND-n2143: 120.24 ps
AND-n2146: 128.49 ps
AND-n2149: 133.08 ps
AND-n2150: 124.84 ps
NOT-n2151: 161.20 ps
OR-n2152: 176.07 ps
NOR-n2155: 120.24 ps
OR-n2156: 125.48 ps
AND-n2157: 117.62 ps
NOT-n2162: 204.83 ps
AND-n2163: 168.64 ps
AND-n2164: 153.51 ps
NOR-n2167: 194.35 ps
AND-n2170: 168.64 ps
OR-n2173: 156.14 ps
NOR-n2177: 153.50 ps
NOT-n2181: 213.25 ps
AND-n2182: 185.86 ps
AND-n2183: 185.86 ps
AND-n2184: 124.38 ps
OR-n2185: 124.38 ps
BUFF-n2190: 124.38 ps
NOT-n2193: 132.63 ps
AND-n2196: 124.38 ps
AND-n2199: 132.63 ps
AND-n2202: 137.23 ps
AND-n2203: 128.98 ps
NOT-n2204: 165.35 ps
OR-n2205: 176.07 ps
NOR-n2208: 124.38 ps
OR-n2209: 129.62 ps
AND-n2210: 121.75 ps
NOT-n2214: 235.86 ps
AND-n2215: 199.68 ps
AND-n2216: 184.54 ps
NOR-n2219: 225.38 ps
AND-n2222: 199.68 ps
OR-n2225: 184.54 ps
NOR-n2229: 216.60 ps
NOT-n2233: 241.65 ps
AND-n2234: 214.26 ps
AND-n2235: 214.26 ps
AND-n2236: 152.78 ps
OR-n2237: 152.78 ps
BUFF-n2242: 152.78 ps
NOT-n2245: 161.03 ps
AND-n2248: 152.78 ps
AND-n2251: 161.03 ps
AND-n2254: 200.33 ps
AND-n2255: 192.08 ps
NOT-n2256: 228.44 ps
OR-n2257: 152.78 ps
NOR-n2260: 187.48 ps
OR-n2261: 192.72 ps
AND-n2262: 184.84 ps
AND-n2265: 214.44 ps
BUFF-n2268: 214.44 ps
NOT-n2271: 332.82 ps
NAND-n2272: 284.26 ps
NAND-n2273: 284.26 ps
NAND-n2274: 265.56 ps
NAND-n2275: 265.56 ps
AND-n2278: 383.17 ps
AND-n2285: 377.01 ps
NAND-n2288: 521.25 ps
AND-n2289: 376.10 ps
NAND-n2293: 451.96 ps
AND-n2298: 493.43 ps
NAND-n2302: 450.58 ps
NAND-n2307: 764.14 ps
NOT-n2308: 774.50 ps
AND-n2309: 164.46 ps
NOT-n2311: 180.82 ps
NAND-n2312: 132.26 ps
NAND-n2313: 132.26 ps
NAND-n2314: 113.56 ps
NAND-n2315: 113.56 ps
BUFF-n2317: 284.61 ps
AND-n2320: 399.46 ps
NAND-n2323: 419.61 ps
NAND-n2324: 431.04 ps
BUFF-n2325: 152.70 ps
AND-n2328: 262.47 ps
NAND-n2331: 152.70 ps
NAND-n2332: 164.14 ps
NAND-n2333: 152.70 ps
NAND-n2336: 426.32 ps
NAND-n2337: 437.76 ps
BUFF-n2338: 164.37 ps
AND-n2341: 268.66 ps
NAND-n2344: 164.37 ps
NAND-n2345: 175.81 ps
NAND-n2346: 164.37 ps
NAND-n2349: 445.37 ps
NAND-n2350: 456.81 ps
BUFF-n2351: 165.59 ps
AND-n2354: 264.13 ps
NAND-n2357: 165.59 ps
NAND-n2358: 177.02 ps
NAND-n2359: 165.59 ps
NAND-n2362: 469.86 ps
NAND-n2363: 481.30 ps
BUFF-n2364: 321.49 ps
AND-n2367: 445.15 ps
NAND-n2370: 456.59 ps
NAND-n2371: 468.02 ps
BUFF-n2372: 288.72 ps
AND-n2375: 407.29 ps
NAND-n2378: 461.67 ps
NAND-n2379: 473.11 ps
BUFF-n2380: 268.37 ps
AND-n2383: 381.46 ps
NAND-n2386: 467.15 ps
NAND-n2387: 478.59 ps
BUFF-n2388: 295.82 ps
AND-n2391: 403.17 ps
NAND-n2394: 295.82 ps
NAND-n2395: 307.26 ps
NAND-n2396: 295.82 ps
NAND-n2399: 472.89 ps
NAND-n2400: 484.33 ps
BUFF-n2401: 152.70 ps
BUFF-n2406: 164.37 ps
BUFF-n2409: 207.18 ps
BUFF-n2415: 223.89 ps
BUFF-n2419: 165.59 ps
NAND-n2424: 288.72 ps
NAND-n2425: 300.16 ps
NAND-n2426: 288.72 ps
NAND-n2431: 268.37 ps
NAND-n2432: 279.81 ps
NAND-n2433: 268.37 ps
BUFF-n2439: 295.82 ps
AND-n2444: 307.50 ps
AND-n2445: 299.53 ps
AND-n2448: 278.38 ps
BUFF-n2451: 278.38 ps
AND-n2454: 395.90 ps
AND-n2455: 390.78 ps
AND-n2458: 343.16 ps
BUFF-n2461: 343.16 ps
AND-n2464: 109.71 ps
BUFF-n2467: 109.71 ps
NOT-n2474: 265.61 ps
NOT-n2475: 265.61 ps
NOT-n2476: 265.61 ps
NOT-n2477: 265.61 ps
BUFF-n2478: 476.72 ps
NOT-n2481: 476.72 ps
AND-n2482: 273.60 ps
AND-n2483: 267.30 ps
OR-n2484: 267.30 ps
BUFF-n2485: 451.96 ps
NOT-n2488: 451.96 ps
AND-n2489: 267.24 ps
AND-n2490: 161.02 ps
OR-n2491: 161.02 ps
BUFF-n2495: 161.02 ps
AND-n2500: 152.31 ps
OR-n2501: 152.31 ps
AND-n2505: 214.13 ps
AND-n2508: 163.47 ps
AND-n2511: 221.75 ps
AND-n2512: 200.50 ps
AND-n2513: 297.57 ps
AND-n2514: 312.80 ps
AND-n2517: 158.44 ps
AND-n2518: 265.41 ps
OR-n2519: 265.41 ps
NOT-n2523: 307.50 ps
NAND-n2524: 173.44 ps
NAND-n2525: 173.44 ps
NAND-n2526: 109.71 ps
NAND-n2527: 109.71 ps
NOT-n2530: 371.71 ps
NAND-n2531: 248.17 ps
NAND-n2532: 199.12 ps
NOT-n2533: 395.90 ps
NAND-n2534: 286.10 ps
NAND-n2535: 286.10 ps
NAND-n2536: 460.26 ps
NAND-n2537: 448.82 ps
NAND-n2538: 448.82 ps
NAND-n2539: 109.71 ps
NAND-n2540: 121.16 ps
NAND-n2541: 109.62 ps
AND-n2544: 163.47 ps
NAND-n2547: 109.62 ps
NAND-n2548: 121.06 ps
NAND-n2549: 109.62 ps
NAND-n2552: 134.65 ps
NAND-n2553: 146.08 ps
NAND-n2554: 134.65 ps
NOT-n2555: 134.65 ps
NAND-n2556: 199.23 ps
NAND-n2557: 210.77 ps
NAND-n2558: 199.22 ps
NAND-n2562: 158.44 ps
NAND-n2563: 169.88 ps
NAND-n2564: 158.44 ps
AND-n2567: 200.50 ps
NAND-n2570: 158.44 ps
NAND-n2571: 169.88 ps
NAND-n2572: 158.44 ps
NAND-n2576: 189.37 ps
NAND-n2577: 200.81 ps
NAND-n2578: 189.37 ps
NAND-n2579: 365.39 ps
NAND-n2580: 376.92 ps
NAND-n2581: 365.38 ps
NAND-n2584: 286.10 ps
NAND-n2585: 297.64 ps
NAND-n2586: 286.11 ps
AND-n2589: 297.57 ps
NAND-n2592: 286.11 ps
NAND-n2593: 297.55 ps
NAND-n2594: 286.11 ps
NAND-n2597: 311.13 ps
NAND-n2598: 322.57 ps
NAND-n2599: 311.13 ps
NOT-n2600: 311.13 ps
NAND-n2601: 265.40 ps
NAND-n2602: 276.94 ps
NAND-n2603: 265.39 ps
NAND-n2607: 308.25 ps
NAND-n2608: 296.81 ps
NAND-n2609: 296.81 ps
AND-n2612: 349.99 ps
NAND-n2615: 296.81 ps
NAND-n2616: 308.25 ps
NAND-n2617: 296.81 ps
NAND-n2621: 312.54 ps
NAND-n2622: 323.98 ps
NAND-n2623: 312.54 ps
NAND-n2624: 437.43 ps
NAND-n2625: 425.88 ps
NAND-n2626: 425.88 ps
BUFF-n2629: 152.31 ps
NOT-n2632: 152.31 ps
AND-n2633: 152.31 ps
AND-n2634: 161.30 ps
NOR-n2635: 152.31 ps
BUFF-n2638: 152.31 ps
NOT-n2642: 271.56 ps
AND-n2643: 271.56 ps
BUFF-n2645: 290.44 ps
NOR-n2647: 271.02 ps
BUFF-n2650: 271.02 ps
BUFF-n2654: 675.42 ps
NOT-n2657: 675.42 ps
NOR-n2658: 136.59 ps
AND-n2659: 111.69 ps
OR-n2660: 111.69 ps
NOR-n2661: 308.01 ps
AND-n2662: 265.80 ps
OR-n2663: 265.80 ps
NAND-n2664: 177.06 ps
NAND-n2665: 165.52 ps
NAND-n2666: 165.52 ps
NAND-n2667: 170.00 ps
NOT-n2668: 170.00 ps
NAND-n2669: 181.44 ps
NAND-n2670: 170.00 ps
NAND-n2671: 280.33 ps
NAND-n2672: 291.77 ps
NAND-n2673: 280.23 ps
NAND-n2674: 273.52 ps
NOT-n2675: 273.52 ps
NAND-n2676: 284.96 ps
NAND-n2677: 273.52 ps
NOT-n2678: 773.65 ps
NOT-n2679: 735.87 ps
AND-n2680: 719.76 ps
AND-n2681: 191.26 ps
AND-n2684: 114.55 ps
AND-n2687: 419.64 ps
OR-n2690: 114.55 ps
NOR-n2694: 235.99 ps
NOT-n2697: 775.28 ps
NOT-n2698: 737.50 ps
AND-n2699: 721.39 ps
AND-n2700: 281.67 ps
AND-n2703: 167.92 ps
AND-n2706: 426.35 ps
OR-n2709: 167.92 ps
NOR-n2713: 287.73 ps
NOT-n2716: 788.85 ps
NOT-n2717: 751.07 ps
AND-n2718: 734.96 ps
AND-n2719: 254.51 ps
AND-n2722: 172.98 ps
AND-n2725: 445.40 ps
OR-n2728: 172.98 ps
NOR-n2730: 275.23 ps
NOT-n2733: 807.60 ps
NOT-n2734: 769.82 ps
AND-n2735: 753.71 ps
AND-n2736: 367.06 ps
AND-n2739: 367.06 ps
AND-n2742: 469.89 ps
OR-n2745: 367.06 ps
NOR-n2748: 450.55 ps
NOT-n2751: 819.43 ps
NOT-n2752: 781.65 ps
AND-n2753: 765.54 ps
AND-n2754: 367.75 ps
AND-n2757: 268.66 ps
AND-n2760: 456.61 ps
OR-n2763: 268.66 ps
NOR-n2765: 337.96 ps
NOT-n2768: 819.43 ps
NOT-n2769: 781.65 ps
AND-n2770: 765.54 ps
AND-n2771: 346.21 ps
AND-n2774: 282.63 ps
AND-n2777: 461.70 ps
OR-n2780: 282.63 ps
NOR-n2782: 351.94 ps
NOT-n2785: 819.43 ps
NOT-n2786: 781.65 ps
AND-n2787: 765.54 ps
AND-n2788: 377.68 ps
AND-n2791: 276.50 ps
AND-n2794: 467.18 ps
OR-n2797: 276.50 ps
NOR-n2799: 345.80 ps
NOT-n2802: 819.43 ps
NOT-n2803: 781.65 ps
AND-n2804: 765.54 ps
AND-n2805: 427.56 ps
AND-n2808: 427.56 ps
AND-n2811: 472.92 ps
OR-n2814: 427.56 ps
NOR-n2816: 496.87 ps
NAND-n2821: 287.93 ps
NAND-n2822: 276.50 ps
NAND-n2823: 276.50 ps
NAND-n2826: 280.09 ps
NAND-n2827: 268.66 ps
NAND-n2828: 268.66 ps
NAND-n2831: 302.79 ps
NAND-n2832: 294.95 ps
NAND-n2833: 294.95 ps
NAND-n2836: 276.50 ps
NAND-n2837: 268.66 ps
NAND-n2838: 268.66 ps
BUFF-n2839: 172.98 ps
NAND-n2842: 194.29 ps
NAND-n2843: 182.86 ps
NAND-n2844: 182.86 ps
NAND-n2848: 172.98 ps
NOT-n2849: 172.98 ps
NAND-n2852: 184.42 ps
NAND-n2853: 172.98 ps
NAND-n2854: 204.96 ps
NAND-n2855: 202.33 ps
NAND-n2856: 202.33 ps
NAND-n2859: 213.76 ps
NAND-n2860: 202.33 ps
NAND-n2863: 213.76 ps
NAND-n2864: 202.33 ps
NOT-n2865: 937.78 ps
BUFF-n2868: 927.97 ps
OR-n2871: 927.97 ps
NOR-n2874: 983.17 ps
BUFF-n2877: 983.17 ps
AND-n2880: 114.55 ps
AND-n2883: 166.29 ps
NAND-n2886: 126.85 ps
NAND-n2887: 138.29 ps
NAND-n2888: 126.85 ps
NAND-n2891: 114.55 ps
NOT-n2892: 114.55 ps
NAND-n2895: 114.55 ps
NAND-n2896: 125.98 ps
INP-n2897: 1055.92 ps
AND-n2900: 980.53 ps
NAND-n2903: 996.44 ps
AND-n2906: 126.91 ps
AND-n2907: 115.14 ps
AND-n2908: 126.91 ps
AND-n2909: 115.14 ps
OR-n2910: 115.14 ps
NOT-n2913: 268.66 ps
NAND-n2916: 115.14 ps
NAND-n2917: 126.58 ps
NAND-n2920: 115.14 ps
NAND-n2921: 126.58 ps
AND-n2922: 337.96 ps
AND-n2925: 235.99 ps
AND-n2928: 303.72 ps
AND-n2929: 235.99 ps
NOR-n2930: 235.99 ps
BUFF-n2931: 672.28 ps
BUFF-n2934: 672.28 ps
NOT-n2937: 672.28 ps
NOT-n2938: 672.28 ps
BUFF-n2939: 672.28 ps
BUFF-n2942: 672.28 ps
NOT-n2945: 672.28 ps
NOT-n2946: 672.28 ps
BUFF-n2947: 751.57 ps
BUFF-n2950: 751.57 ps
NOT-n2953: 751.57 ps
NOT-n2954: 751.57 ps
NAND-n2955: 751.57 ps
NAND-n2956: 751.57 ps
BUFF-n2957: 751.57 ps
BUFF-n2960: 751.57 ps
NOT-n2963: 751.57 ps
NOT-n2964: 751.57 ps
NAND-n2965: 751.57 ps
NAND-n2966: 751.57 ps
BUFF-n2967: 672.28 ps
BUFF-n2970: 672.28 ps
NOT-n2973: 672.28 ps
NOT-n2974: 672.28 ps
BUFF-n2975: 1042.40 ps
BUFF-n2978: 1042.40 ps
NOT-n2981: 1042.40 ps
NOT-n2982: 1042.40 ps
NAND-n2983: 751.57 ps
NAND-n2986: 751.57 ps
NOT-n2989: 751.57 ps
NOT-n2990: 751.57 ps
BUFF-n2991: 1042.40 ps
BUFF-n2994: 1042.34 ps
NOT-n2997: 1042.40 ps
NOT-n2998: 1042.34 ps
BUFF-n2999: 1042.40 ps
BUFF-n3002: 1042.34 ps
NOT-n3005: 1042.40 ps
NOT-n3006: 1042.34 ps
BUFF-n3007: 701.25 ps
BUFF-n3010: 684.09 ps
NOT-n3013: 701.25 ps
NOT-n3014: 684.09 ps
NAND-n3015: 695.53 ps
NAND-n3016: 684.09 ps
BUFF-n3017: 684.09 ps
BUFF-n3020: 684.09 ps
NOT-n3023: 684.09 ps
NOT-n3024: 684.09 ps
NAND-n3025: 684.09 ps
NAND-n3026: 684.09 ps
BUFF-n3027: 739.78 ps
BUFF-n3030: 734.41 ps
NOT-n3033: 739.78 ps
NOT-n3034: 734.41 ps
NAND-n3035: 739.78 ps
NAND-n3036: 734.41 ps
BUFF-n3037: 734.41 ps
BUFF-n3040: 731.34 ps
NOT-n3043: 734.41 ps
NOT-n3044: 731.34 ps
NAND-n3045: 734.41 ps
NAND-n3046: 731.34 ps
NAND-n3047: 684.09 ps
NAND-n3050: 684.09 ps
NOT-n3053: 684.09 ps
NOT-n3054: 684.09 ps
NAND-n3055: 734.41 ps
NAND-n3058: 731.34 ps
NOT-n3061: 734.41 ps
NOT-n3062: 731.34 ps
BUFF-n3063: 1032.36 ps
BUFF-n3066: 1010.48 ps
NOT-n3069: 1032.36 ps
NOT-n3070: 1010.48 ps
BUFF-n3071: 1032.36 ps
BUFF-n3074: 1010.48 ps
NOT-n3077: 1032.36 ps
NOT-n3078: 1010.48 ps
BUFF-n3079: 1046.96 ps
BUFF-n3082: 1024.95 ps
NOT-n3085: 1046.96 ps
NOT-n3086: 1024.95 ps
BUFF-n3087: 212.35 ps
BUFF-n3090: 190.34 ps
NOT-n3093: 212.35 ps
NOT-n3094: 190.34 ps
BUFF-n3095: 1065.85 ps
BUFF-n3098: 1043.85 ps
NOT-n3101: 1065.85 ps
NOT-n3102: 1043.85 ps
BUFF-n3103: 185.61 ps
BUFF-n3106: 163.61 ps
NOT-n3109: 185.61 ps
NOT-n3110: 163.61 ps
NAND-n3111: 458.77 ps
NAND-n3112: 470.22 ps
NAND-n3113: 458.79 ps
AND-n3116: 448.82 ps
NOT-n3119: 458.79 ps
NOT-n3120: 448.82 ps
BUFF-n3121: 284.61 ps
BUFF-n3124: 399.46 ps
NOT-n3127: 284.61 ps
NOT-n3128: 399.46 ps
NAND-n3129: 284.61 ps
NAND-n3130: 296.04 ps
BUFF-n3131: 419.61 ps
BUFF-n3134: 534.46 ps
NOT-n3137: 419.61 ps
NOT-n3138: 534.46 ps
BUFF-n3139: 152.70 ps
BUFF-n3142: 262.47 ps
NOT-n3145: 152.70 ps
NOT-n3146: 262.47 ps
BUFF-n3147: 426.32 ps
BUFF-n3150: 536.09 ps
NOT-n3153: 426.32 ps
NOT-n3154: 536.09 ps
BUFF-n3155: 164.37 ps
BUFF-n3158: 268.66 ps
NOT-n3161: 164.37 ps
NOT-n3162: 268.66 ps
BUFF-n3163: 445.37 ps
BUFF-n3166: 549.66 ps
NOT-n3169: 445.37 ps
NOT-n3170: 549.66 ps
BUFF-n3171: 165.59 ps
BUFF-n3174: 264.13 ps
NOT-n3177: 165.59 ps
NOT-n3178: 264.13 ps
BUFF-n3179: 469.86 ps
BUFF-n3182: 568.41 ps
NOT-n3185: 469.86 ps
NOT-n3186: 568.41 ps
BUFF-n3187: 321.49 ps
BUFF-n3190: 445.15 ps
NOT-n3193: 321.49 ps
NOT-n3194: 445.15 ps
NAND-n3195: 321.49 ps
NAND-n3196: 332.93 ps
BUFF-n3197: 456.59 ps
BUFF-n3200: 580.24 ps
NOT-n3203: 456.59 ps
NOT-n3204: 580.24 ps
BUFF-n3205: 288.72 ps
BUFF-n3208: 407.29 ps
NOT-n3211: 288.72 ps
NOT-n3212: 407.29 ps
BUFF-n3213: 461.67 ps
BUFF-n3216: 580.24 ps
NOT-n3219: 461.67 ps
NOT-n3220: 580.24 ps
BUFF-n3221: 268.37 ps
BUFF-n3224: 381.46 ps
NOT-n3227: 268.37 ps
NOT-n3228: 381.46 ps
BUFF-n3229: 467.15 ps
BUFF-n3232: 580.24 ps
NOT-n3235: 467.15 ps
NOT-n3236: 580.24 ps
BUFF-n3237: 295.82 ps
BUFF-n3240: 403.17 ps
NOT-n3243: 295.82 ps
NOT-n3244: 403.17 ps
BUFF-n3245: 472.89 ps
BUFF-n3248: 580.24 ps
NOT-n3251: 472.89 ps
NOT-n3252: 580.24 ps
BUFF-n3253: 484.01 ps
BUFF-n3256: 448.82 ps
NOT-n3259: 484.01 ps
NOT-n3260: 448.82 ps
BUFF-n3261: 458.77 ps
BUFF-n3264: 484.59 ps
NOT-n3267: 458.77 ps
NOT-n3268: 484.59 ps
BUFF-n3269: 109.71 ps
NAND-n3272: 284.61 ps
NOT-n3275: 109.71 ps
NOT-n3276: 284.61 ps
NAND-n3277: 199.12 ps
BUFF-n3280: 287.06 ps
NOT-n3283: 199.12 ps
NOT-n3284: 287.06 ps
NAND-n3285: 199.12 ps
NAND-n3286: 210.66 ps
OR-n3287: 158.44 ps
BUFF-n3290: 235.40 ps
NOT-n3293: 158.44 ps
NOT-n3294: 235.40 ps
BUFF-n3295: 365.39 ps
BUFF-n3298: 389.80 ps
NOT-n3301: 365.39 ps
NOT-n3302: 389.80 ps
NAND-n3303: 365.39 ps
NAND-n3304: 376.82 ps
NAND-n3305: 286.10 ps
NAND-n3308: 321.49 ps
NOT-n3311: 286.10 ps
NOT-n3312: 321.49 ps
BUFF-n3313: 265.41 ps
BUFF-n3316: 313.77 ps
NOT-n3319: 265.41 ps
NOT-n3320: 313.77 ps
NAND-n3321: 265.41 ps
NAND-n3322: 276.84 ps
BUFF-n3323: 398.43 ps
BUFF-n3326: 296.81 ps
NOT-n3329: 398.43 ps
NOT-n3330: 296.81 ps
BUFF-n3331: 109.62 ps
BUFF-n3334: 163.47 ps
NOT-n3337: 109.62 ps
NOT-n3338: 163.47 ps
BUFF-n3339: 134.65 ps
BUFF-n3342: 188.50 ps
NOT-n3345: 134.65 ps
NOT-n3346: 188.50 ps
NAND-n3347: 199.23 ps
AND-n3350: 221.75 ps
NOT-n3353: 199.23 ps
NOT-n3354: 221.75 ps
BUFF-n3355: 158.44 ps
BUFF-n3358: 200.50 ps
NOT-n3361: 158.44 ps
NOT-n3362: 200.50 ps
BUFF-n3363: 189.37 ps
BUFF-n3366: 231.43 ps
NOT-n3369: 189.37 ps
NOT-n3370: 231.43 ps
NAND-n3371: 365.39 ps
AND-n3374: 392.79 ps
NOT-n3377: 365.39 ps
NOT-n3378: 392.79 ps
BUFF-n3379: 286.11 ps
BUFF-n3382: 297.57 ps
NOT-n3385: 286.11 ps
NOT-n3386: 297.57 ps
BUFF-n3387: 311.13 ps
BUFF-n3390: 322.60 ps
NOT-n3393: 311.13 ps
NOT-n3394: 322.60 ps
NAND-n3395: 265.40 ps
AND-n3398: 312.80 ps
NOT-n3401: 265.40 ps
NOT-n3402: 312.80 ps
BUFF-n3403: 296.81 ps
BUFF-n3406: 349.99 ps
NOT-n3409: 296.81 ps
NOT-n3410: 349.99 ps
BUFF-n3411: 312.54 ps
BUFF-n3414: 365.72 ps
NOT-n3417: 312.54 ps
NOT-n3418: 365.72 ps
BUFF-n3419: 891.37 ps
AND-n3422: 425.88 ps
NOT-n3425: 891.37 ps
NOT-n3426: 425.88 ps
BUFF-n3427: 215.79 ps
AND-n3430: 165.52 ps
NOT-n3433: 215.79 ps
NOT-n3434: 165.52 ps
NOT-n3435: 189.37 ps
BUFF-n3438: 170.00 ps
NOT-n3441: 189.37 ps
NOT-n3442: 170.00 ps
BUFF-n3443: 280.33 ps
AND-n3446: 302.26 ps
NOT-n3449: 280.33 ps
NOT-n3450: 302.26 ps
NOT-n3451: 312.54 ps
BUFF-n3454: 273.52 ps
NOT-n3457: 312.54 ps
NOT-n3458: 273.52 ps
BUFF-n3459: 427.56 ps
BUFF-n3462: 276.50 ps
NOT-n3465: 427.56 ps
NOT-n3466: 276.50 ps
BUFF-n3467: 282.63 ps
BUFF-n3470: 268.66 ps
NOT-n3473: 282.63 ps
NOT-n3474: 268.66 ps
BUFF-n3475: 302.79 ps
BUFF-n3478: 294.95 ps
NOT-n3481: 302.79 ps
NOT-n3482: 294.95 ps
BUFF-n3483: 276.50 ps
BUFF-n3486: 268.66 ps
NOT-n3489: 276.50 ps
NOT-n3490: 268.66 ps
BUFF-n3491: 376.93 ps
BUFF-n3494: 182.86 ps
NOT-n3497: 376.93 ps
NOT-n3498: 182.86 ps
BUFF-n3499: 367.06 ps
BUFF-n3502: 172.98 ps
NOT-n3505: 367.06 ps
NOT-n3506: 172.98 ps
BUFF-n3507: 254.07 ps
BUFF-n3510: 202.33 ps
NOT-n3513: 254.07 ps
NOT-n3514: 202.33 ps
NAND-n3515: 213.76 ps
NAND-n3516: 202.33 ps
BUFF-n3517: 204.96 ps
NAND-n3520: 202.33 ps
NOT-n3523: 204.96 ps
NOT-n3524: 202.33 ps
BUFF-n3525: 294.95 ps
BUFF-n3528: 202.33 ps
NOT-n3531: 294.95 ps
NOT-n3532: 202.33 ps
BUFF-n3533: 294.95 ps
BUFF-n3536: 202.33 ps
NOT-n3539: 294.95 ps
NOT-n3540: 202.33 ps
BUFF-n3541: 126.85 ps
BUFF-n3544: 178.59 ps
NOT-n3547: 126.85 ps
NOT-n3548: 178.59 ps
BUFF-n3549: 114.55 ps
BUFF-n3552: 166.29 ps
NOT-n3555: 114.55 ps
NOT-n3556: 166.29 ps
BUFF-n3557: 115.14 ps
BUFF-n3560: 268.66 ps
NOT-n3563: 115.14 ps
NOT-n3564: 268.66 ps
BUFF-n3565: 115.14 ps
BUFF-n3568: 268.66 ps
NOT-n3571: 115.14 ps
NOT-n3572: 268.66 ps

Critical path:
INP-n33, NOT-n780, BUFF-n1681, AND-n1746, AND-n1749, OR-n1750, AND-n2079, OR-n2080, BUFF-n2085, AND-n2091, NOR-n2101, AND-n2103, NAND-n2314, NAND-n2315, AND-n2464, BUFF-n2467, NAND-n2526, NAND-n2527, BUFF-n3269, NOT-n3275, NAND-n2539, NAND-n2541, BUFF-n3331, NOT-n3337, NAND-n2547, NAND-n2549, AND-n2659, OR-n2660, AND-n2684, OR-n2690, AND-n2880, BUFF-n3549, NOT-n3555, NAND-n2895, NAND-n2891, NOT-n2892, AND-n2907, OR-n2910, BUFF-n3557, NOT-n3563, NAND-n2920, NAND-n403, AND-n405
