Circuit delay: 914.12 ps

Gate slacks:
BUFF-n1831: 529.07 ps
BUFF-n1836: 202.32 ps
NOT-n1842: 188.96 ps
BUFF-n1845: 282.29 ps
BUFF-n1850: 229.48 ps
AND-n1856: 192.80 ps
AND-n1858: 206.16 ps
OR-n1859: 192.80 ps
AND-n1861: 188.96 ps
AND-n1863: 202.32 ps
OR-n1864: 188.96 ps
AND-n1866: 217.80 ps
AND-n1868: 213.92 ps
AND-n1870: 240.37 ps
AND-n1872: 237.16 ps
AND-n1874: 233.32 ps
AND-n1876: 229.48 ps
AND-n1877: 192.80 ps
AND-n1879: 188.96 ps
AND-n1881: 217.80 ps
AND-n1883: 213.92 ps
AND-n1885: 240.37 ps
AND-n1887: 237.16 ps
AND-n1889: 233.32 ps
AND-n1891: 229.48 ps
BUFF-n1893: 525.55 ps
BUFF-n1898: 198.80 ps
NOT-n1904: 185.45 ps
BUFF-n1907: 278.78 ps
BUFF-n1912: 225.97 ps
AND-n1918: 189.29 ps
AND-n1920: 202.64 ps
OR-n1921: 189.29 ps
AND-n1923: 185.45 ps
AND-n1925: 198.80 ps
OR-n1926: 185.45 ps
AND-n1928: 214.28 ps
AND-n1930: 210.40 ps
AND-n1932: 236.86 ps
AND-n1934: 233.65 ps
AND-n1936: 229.81 ps
AND-n1938: 225.97 ps
AND-n1939: 189.29 ps
AND-n1941: 185.45 ps
AND-n1943: 214.28 ps
AND-n1945: 210.40 ps
AND-n1947: 236.86 ps
AND-n1949: 233.65 ps
AND-n1951: 229.81 ps
AND-n1953: 225.97 ps
AND-n1955: 938.85 ps
INP-n1956: 593.51 ps
NOT-n1959: 581.39 ps
INP-n1961: 568.59 ps
NOT-n1964: 556.46 ps
INP-n1966: 538.05 ps
NOT-n1969: 525.93 ps
INP-n1971: 534.21 ps
NOT-n1974: 522.09 ps
INP-n1976: 549.69 ps
NOT-n1979: 537.56 ps
INP-n1981: 545.81 ps
NOT-n1984: 533.68 ps
INP-n1986: 566.57 ps
NOT-n1989: 554.44 ps
INP-n1991: 563.36 ps
NOT-n1994: 551.23 ps
INP-n1996: 557.82 ps
NOT-n1999: 541.20 ps
BUFF-n2001: 777.45 ps
NOT-n2007: 758.07 ps
BUFF-n2012: 777.35 ps
NOT-n2018: 758.07 ps
AND-n2023: 758.07 ps
AND-n2024: 633.07 ps
AND-n2025: 758.07 ps
AND-n2026: 633.07 ps
AND-n2027: 758.07 ps
AND-n2028: 638.58 ps
AND-n2029: 758.07 ps
AND-n2030: 645.00 ps
AND-n2031: 758.07 ps
AND-n2032: 628.15 ps
AND-n2033: 758.07 ps
AND-n2034: 623.23 ps
AND-n2035: 787.10 ps
AND-n2036: 662.97 ps
AND-n2037: 822.40 ps
AND-n2038: 693.11 ps
NAND-n2039: 633.07 ps
NAND-n2040: 621.63 ps
NAND-n2041: 621.63 ps
NOT-n2042: 611.51 ps
NAND-n2043: 638.58 ps
NAND-n2044: 627.14 ps
NAND-n2045: 627.14 ps
NOT-n2046: 617.02 ps
NAND-n2047: 645.00 ps
NAND-n2048: 633.57 ps
NAND-n2049: 633.57 ps
NOT-n2050: 623.44 ps
NAND-n2051: 628.15 ps
NAND-n2052: 616.71 ps
NAND-n2053: 616.71 ps
NOT-n2054: 606.58 ps
NAND-n2055: 623.23 ps
NAND-n2056: 611.79 ps
NAND-n2057: 611.79 ps
NOT-n2058: 601.67 ps
NAND-n2059: 662.97 ps
NAND-n2060: 651.53 ps
NAND-n2061: 651.53 ps
NOT-n2062: 641.41 ps
OR-n2065: 693.11 ps
INP-n2066: 1005.54 ps
INP-n2067: 553.98 ps
NOT-n2070: 537.36 ps
INP-n2072: 593.52 ps
NOT-n2076: 581.39 ps
INP-n2078: 568.59 ps
NOT-n2082: 556.47 ps
INP-n2084: 538.06 ps
NOT-n2088: 525.93 ps
INP-n2090: 534.22 ps
NOT-n2094: 522.09 ps
INP-n2096: 862.26 ps
NOT-n2099: 850.86 ps
INP-n2100: 862.71 ps
NOT-n2103: 851.31 ps
INP-n2104: 355.07 ps
INP-n2105: 355.07 ps
INP-n2106: 880.01 ps
BUFF-n2107: 541.34 ps
BUFF-n2110: 561.09 ps
NOT-n2113: 529.90 ps
NOT-n2114: 549.65 ps
BUFF-n2115: 533.68 ps
BUFF-n2118: 529.62 ps
NOT-n2121: 522.24 ps
NOT-n2122: 518.18 ps
NOT-n2123: 547.25 ps
BUFF-n2126: 531.53 ps
NOT-n2129: 535.81 ps
NOT-n2130: 520.03 ps
BUFF-n2131: 585.37 ps
BUFF-n2134: 568.09 ps
NOT-n2137: 573.93 ps
NOT-n2138: 556.66 ps
NAND-n2139: 568.09 ps
NAND-n2140: 556.66 ps
BUFF-n2141: 585.37 ps
BUFF-n2144: 585.37 ps
NOT-n2147: 573.93 ps
NOT-n2148: 573.93 ps
NAND-n2149: 573.93 ps
NAND-n2150: 573.93 ps
NOT-n2151: 619.90 ps
BUFF-n2154: 638.93 ps
NOT-n2157: 608.44 ps
NOT-n2158: 627.45 ps
NAND-n2159: 608.44 ps
NAND-n2160: 619.90 ps
BUFF-n2161: 584.19 ps
BUFF-n2164: 603.94 ps
NOT-n2167: 572.75 ps
NOT-n2168: 592.50 ps
BUFF-n2169: 581.76 ps
BUFF-n2172: 577.69 ps
NOT-n2175: 570.31 ps
NOT-n2176: 566.25 ps
BUFF-n2177: 628.21 ps
BUFF-n2180: 610.94 ps
NOT-n2183: 616.78 ps
NOT-n2184: 599.50 ps
NAND-n2185: 610.94 ps
NAND-n2186: 599.50 ps
BUFF-n2187: 628.21 ps
BUFF-n2190: 628.21 ps
NOT-n2193: 616.78 ps
NOT-n2194: 616.78 ps
NAND-n2195: 616.78 ps
NAND-n2196: 616.78 ps
NAND-n2197: 573.93 ps
NAND-n2200: 556.66 ps
NOT-n2203: 562.40 ps
NOT-n2204: 545.12 ps
NAND-n2205: 556.66 ps
NAND-n2206: 545.12 ps
NOT-n2207: 629.46 ps
NAND-n2210: 608.44 ps
NOT-n2213: 617.93 ps
NOT-n2214: 596.97 ps
NAND-n2215: 608.44 ps
NAND-n2216: 596.97 ps
NAND-n2217: 616.78 ps
NAND-n2220: 599.50 ps
NOT-n2223: 605.24 ps
NOT-n2224: 587.97 ps
NAND-n2225: 599.50 ps
NAND-n2226: 587.97 ps
NAND-n2227: 486.81 ps
NAND-n2230: 545.12 ps
NOT-n2233: 475.28 ps
NOT-n2234: 533.55 ps
BUFF-n2235: 695.40 ps
NAND-n2238: 596.97 ps
NOT-n2241: 683.88 ps
NOT-n2242: 585.52 ps
NAND-n2243: 533.04 ps
NAND-n2246: 587.97 ps
NOT-n2249: 521.50 ps
NOT-n2250: 576.40 ps
BUFF-n2251: 216.74 ps
BUFF-n2254: 404.89 ps
NOT-n2257: 205.30 ps
NOT-n2258: 393.46 ps
BUFF-n2259: 219.99 ps
BUFF-n2262: 404.08 ps
NOT-n2265: 208.55 ps
NOT-n2266: 392.65 ps
BUFF-n2267: 203.54 ps
BUFF-n2270: 239.05 ps
NOT-n2273: 192.10 ps
NOT-n2274: 227.61 ps
BUFF-n2275: 207.38 ps
BUFF-n2278: 242.80 ps
NOT-n2281: 195.94 ps
NOT-n2282: 231.36 ps
BUFF-n2283: 211.22 ps
BUFF-n2286: 246.64 ps
NOT-n2289: 199.78 ps
NOT-n2290: 235.20 ps
BUFF-n2291: 264.64 ps
BUFF-n2294: 300.15 ps
NOT-n2297: 253.20 ps
NOT-n2298: 288.71 ps
BUFF-n2299: 187.97 ps
BUFF-n2302: 203.59 ps
NOT-n2305: 176.54 ps
NOT-n2306: 192.15 ps
BUFF-n2307: 191.85 ps
BUFF-n2310: 207.47 ps
NOT-n2313: 180.42 ps
NOT-n2314: 196.04 ps
BUFF-n2315: 163.02 ps
BUFF-n2318: 191.99 ps
NOT-n2321: 151.58 ps
NOT-n2322: 180.55 ps
BUFF-n2323: 166.86 ps
BUFF-n2326: 195.83 ps
NOT-n2329: 155.42 ps
NOT-n2330: 184.39 ps
BUFF-n2331: 209.70 ps
BUFF-n2334: 390.47 ps
NOT-n2337: 198.26 ps
NOT-n2338: 379.04 ps
BUFF-n2339: 213.22 ps
BUFF-n2342: 401.38 ps
NOT-n2345: 201.79 ps
NOT-n2346: 389.94 ps
BUFF-n2347: 216.48 ps
BUFF-n2350: 400.57 ps
NOT-n2353: 205.03 ps
NOT-n2354: 389.13 ps
BUFF-n2355: 200.02 ps
BUFF-n2358: 235.54 ps
NOT-n2361: 188.59 ps
NOT-n2362: 224.10 ps
BUFF-n2363: 203.86 ps
BUFF-n2366: 239.28 ps
NOT-n2369: 192.43 ps
NOT-n2370: 227.85 ps
BUFF-n2371: 207.70 ps
BUFF-n2374: 243.12 ps
NOT-n2377: 196.27 ps
NOT-n2378: 231.69 ps
BUFF-n2379: 261.12 ps
BUFF-n2382: 296.63 ps
NOT-n2385: 249.69 ps
NOT-n2386: 285.19 ps
BUFF-n2387: 184.46 ps
BUFF-n2390: 200.08 ps
NOT-n2393: 173.02 ps
NOT-n2394: 188.64 ps
BUFF-n2395: 188.34 ps
BUFF-n2398: 203.96 ps
NOT-n2401: 176.90 ps
NOT-n2402: 192.52 ps
BUFF-n2403: 159.50 ps
BUFF-n2406: 188.47 ps
NOT-n2409: 148.07 ps
NOT-n2410: 177.04 ps
BUFF-n2411: 163.34 ps
BUFF-n2414: 192.31 ps
NOT-n2417: 151.90 ps
NOT-n2418: 180.87 ps
BUFF-n2419: 206.18 ps
BUFF-n2422: 386.96 ps
NOT-n2425: 194.74 ps
NOT-n2426: 375.52 ps
INP-n2427: 778.55 ps
INP-n2430: 778.55 ps
NOT-n2433: 769.44 ps
NOT-n2434: 769.44 ps
INP-n2435: 778.55 ps
INP-n2438: 778.55 ps
NOT-n2441: 769.44 ps
NOT-n2442: 769.44 ps
INP-n2443: 783.75 ps
INP-n2446: 783.75 ps
NOT-n2449: 774.64 ps
NOT-n2450: 774.64 ps
INP-n2451: 821.25 ps
INP-n2454: 821.25 ps
NOT-n2457: 812.14 ps
NOT-n2458: 812.14 ps
NAND-n2459: 812.14 ps
NAND-n2460: 812.14 ps
BUFF-n2461: 795.53 ps
BUFF-n2464: 795.53 ps
NOT-n2467: 784.09 ps
NOT-n2468: 784.09 ps
NAND-n2469: 784.09 ps
NAND-n2470: 784.09 ps
BUFF-n2471: 780.31 ps
INP-n2474: 805.64 ps
NOT-n2477: 769.14 ps
NOT-n2478: 796.52 ps
BUFF-n2479: 780.31 ps
BUFF-n2482: 780.31 ps
NOT-n2485: 768.87 ps
NOT-n2486: 768.87 ps
BUFF-n2487: 785.53 ps
BUFF-n2490: 785.53 ps
NOT-n2493: 774.10 ps
NOT-n2494: 774.10 ps
BUFF-n2495: 823.00 ps
BUFF-n2498: 823.00 ps
NOT-n2501: 811.57 ps
NOT-n2502: 811.57 ps
NAND-n2503: 811.57 ps
NAND-n2504: 811.57 ps
BUFF-n2505: 823.00 ps
BUFF-n2508: 823.00 ps
NOT-n2511: 811.57 ps
NOT-n2512: 811.57 ps
NAND-n2513: 811.57 ps
NAND-n2514: 811.57 ps
NAND-n2515: 784.09 ps
NAND-n2518: 812.14 ps
NOT-n2521: 772.56 ps
NOT-n2522: 800.61 ps
NAND-n2523: 772.56 ps
NAND-n2524: 784.09 ps
NAND-n2525: 811.57 ps
NAND-n2528: 811.57 ps
NOT-n2531: 800.03 ps
NOT-n2532: 800.03 ps
NAND-n2533: 800.03 ps
NAND-n2534: 800.03 ps
NAND-n2535: 741.47 ps
NAND-n2538: 772.56 ps
NOT-n2541: 729.93 ps
NOT-n2542: 760.99 ps
NAND-n2543: 740.89 ps
NAND-n2546: 800.03 ps
NOT-n2549: 729.35 ps
NOT-n2550: 788.46 ps
BUFF-n2551: 824.12 ps
OR-n2554: 622.37 ps
NOT-n2557: 812.68 ps
NOT-n2558: 610.94 ps
BUFF-n2559: 824.12 ps
OR-n2562: 617.81 ps
NOT-n2565: 812.68 ps
NOT-n2566: 606.37 ps
BUFF-n2567: 824.12 ps
OR-n2570: 645.00 ps
NOT-n2573: 812.68 ps
NOT-n2574: 633.57 ps
BUFF-n2575: 824.12 ps
OR-n2578: 633.94 ps
NOT-n2581: 812.68 ps
NOT-n2582: 622.50 ps
BUFF-n2583: 824.12 ps
OR-n2586: 628.15 ps
NOT-n2589: 812.68 ps
NOT-n2590: 616.71 ps
BUFF-n2591: 824.12 ps
OR-n2594: 633.94 ps
NOT-n2597: 812.68 ps
NOT-n2598: 622.50 ps
BUFF-n2599: 824.12 ps
OR-n2602: 645.00 ps
NOT-n2605: 812.68 ps
NOT-n2606: 633.57 ps
BUFF-n2607: 824.12 ps
OR-n2610: 645.00 ps
NOT-n2613: 812.68 ps
NOT-n2614: 633.57 ps
BUFF-n2615: 824.12 ps
OR-n2618: 645.00 ps
NOT-n2621: 812.68 ps
NOT-n2622: 633.57 ps
BUFF-n2623: 824.12 ps
OR-n2626: 633.07 ps
NOT-n2629: 812.68 ps
NOT-n2630: 621.63 ps
BUFF-n2631: 575.37 ps
OR-n2634: 602.50 ps
NOT-n2637: 562.91 ps
NOT-n2638: 591.22 ps
BUFF-n2639: 580.58 ps
BUFF-n2642: 575.42 ps
NOT-n2645: 569.13 ps
NOT-n2646: 563.98 ps
BUFF-n2647: 576.05 ps
BUFF-n2650: 592.01 ps
NOT-n2653: 564.61 ps
NOT-n2654: 580.55 ps
BUFF-n2655: 618.93 ps
BUFF-n2658: 608.92 ps
NOT-n2661: 607.46 ps
NOT-n2662: 597.47 ps
NAND-n2663: 607.46 ps
NAND-n2664: 597.47 ps
BUFF-n2665: 619.53 ps
BUFF-n2668: 614.11 ps
NOT-n2671: 608.08 ps
NOT-n2672: 602.66 ps
NAND-n2673: 608.08 ps
NAND-n2674: 602.66 ps
BUFF-n2675: 780.31 ps
INP-n2678: 805.64 ps
NOT-n2681: 769.14 ps
NOT-n2682: 796.52 ps
BUFF-n2683: 780.31 ps
BUFF-n2686: 780.31 ps
NOT-n2689: 768.87 ps
NOT-n2690: 768.87 ps
BUFF-n2691: 785.53 ps
BUFF-n2694: 785.53 ps
NOT-n2697: 774.10 ps
NOT-n2698: 774.10 ps
BUFF-n2699: 856.78 ps
BUFF-n2702: 856.78 ps
NOT-n2705: 845.35 ps
NOT-n2706: 845.35 ps
NAND-n2707: 845.35 ps
NAND-n2708: 845.35 ps
NAND-n2709: 602.66 ps
NAND-n2712: 597.47 ps
NOT-n2715: 591.12 ps
NOT-n2716: 585.94 ps
NAND-n2717: 591.12 ps
NAND-n2718: 585.94 ps
NAND-n2719: 531.40 ps
NAND-n2722: 585.94 ps
NOT-n2725: 519.86 ps
NOT-n2726: 574.36 ps
NAND-n2727: 740.89 ps
NAND-n2730: 845.35 ps
NOT-n2733: 729.35 ps
NOT-n2734: 833.78 ps
BUFF-n2735: 817.97 ps
OR-n2738: 633.07 ps
NOT-n2741: 806.53 ps
NOT-n2742: 621.63 ps
BUFF-n2743: 817.97 ps
OR-n2746: 638.58 ps
NOT-n2749: 806.53 ps
NOT-n2750: 627.14 ps
BUFF-n2751: 824.12 ps
OR-n2754: 645.00 ps
NOT-n2757: 812.68 ps
NOT-n2758: 633.57 ps
BUFF-n2759: 824.12 ps
OR-n2762: 628.15 ps
NOT-n2765: 812.68 ps
NOT-n2766: 616.71 ps
BUFF-n2767: 824.12 ps
OR-n2770: 623.23 ps
NOT-n2773: 812.68 ps
NOT-n2774: 611.79 ps
BUFF-n2775: 853.15 ps
OR-n2778: 662.97 ps
NOT-n2781: 841.71 ps
NOT-n2782: 651.53 ps

Critical path:
INP-n2105, BUFF-n1418, NOT-n1430, AND-n1442, OR-n1461, AND-n1387, AND-n456, NOT-n462, BUFF-n1337, BUFF-n1898, NOT-n1904, AND-n1923, OR-n1926, AND-n1941, BUFF-n2403, NOT-n2409, NAND-n1165, NAND-n1167, AND-n1197, OR-n1199, OR-n1201, NOT-n1204, AND-n1206, OR-n1208, NAND-n1221, AND-n1238, OR-n1240, NOT-n1247, AND-n471, OR-n473, AND-n1088, AND-n1089, BUFF-n308
