Circuit delay: 1978.02 ps

Gate slacks:
NAND-n3092: 1950.57 ps
NAND-n3093: 1854.47 ps
NAND-n3094: 1854.47 ps
NAND-n3095: 1921.05 ps
NAND-n3096: 1865.40 ps
NAND-n3097: 1865.40 ps
NAND-n3098: 1921.07 ps
AND-n3099: 1044.61 ps
NAND-n3100: 1750.60 ps
NAND-n3101: 890.96 ps
NAND-n3102: 890.96 ps
NAND-n3103: 926.79 ps
NAND-n3104: 877.74 ps
NAND-n3105: 890.65 ps
NAND-n3106: 877.74 ps
NAND-n3107: 868.67 ps
NAND-n3108: 879.97 ps
NAND-n3109: 868.67 ps
NAND-n3110: 875.50 ps
NAND-n3111: 888.37 ps
NAND-n3112: 875.50 ps
NAND-n3113: 862.34 ps
NAND-n3114: 880.62 ps
NAND-n3115: 862.34 ps
AND-n3116: 1998.77 ps
NAND-n3117: 1998.77 ps
NAND-n3118: 1998.77 ps
NAND-n3119: 1799.97 ps
AND-n3120: 2093.68 ps
NAND-n3121: 1020.88 ps
NAND-n3122: 1053.82 ps
NAND-n3123: 1062.57 ps
NAND-n3124: 1031.81 ps
NAND-n3125: 1058.99 ps
NAND-n3126: 1053.82 ps
NAND-n3127: 1062.57 ps
NAND-n3128: 1070.45 ps
NAND-n3129: 1067.67 ps
NAND-n3130: 1070.99 ps
NAND-n3131: 1060.06 ps
NAND-n3132: 1058.93 ps
NAND-n3133: 1063.29 ps
NAND-n3134: 1053.82 ps
NAND-n3135: 1062.57 ps
NAND-n3136: 1073.68 ps
NAND-n3137: 972.48 ps
NAND-n3138: 1005.42 ps
NAND-n3139: 1014.16 ps
NAND-n3140: 983.41 ps
NAND-n3141: 1010.59 ps
NAND-n3142: 1005.42 ps
NAND-n3143: 1014.16 ps
NAND-n3144: 1022.05 ps
NAND-n3145: 1019.24 ps
NAND-n3146: 1022.56 ps
NAND-n3147: 1011.63 ps
NAND-n3148: 1010.50 ps
NAND-n3149: 1014.89 ps
NAND-n3150: 1005.42 ps
NAND-n3151: 1014.16 ps
NAND-n3152: 1025.28 ps
NAND-n3153: 1018.10 ps
NAND-n3154: 1051.04 ps
NAND-n3155: 1059.79 ps
NAND-n3156: 1029.03 ps
NAND-n3157: 1056.21 ps
NAND-n3158: 1051.04 ps
NAND-n3159: 1059.79 ps
NAND-n3160: 1067.67 ps
NAND-n3161: 1064.92 ps
NAND-n3162: 1068.24 ps
NAND-n3163: 1057.31 ps
NAND-n3164: 1056.19 ps
NAND-n3165: 1060.51 ps
NAND-n3166: 1051.04 ps
NAND-n3167: 1059.79 ps
NAND-n3168: 1070.90 ps
NAND-n3169: 1027.70 ps
NAND-n3170: 1060.63 ps
NAND-n3171: 1069.38 ps
NAND-n3172: 1038.63 ps
NAND-n3173: 1065.80 ps
NAND-n3174: 1060.63 ps
NAND-n3175: 1069.38 ps
NAND-n3176: 1077.26 ps
NAND-n3177: 1074.51 ps
NAND-n3178: 1077.83 ps
NAND-n3179: 1066.90 ps
NAND-n3180: 1065.78 ps
NAND-n3181: 1070.11 ps
NAND-n3182: 1060.63 ps
NAND-n3183: 1069.38 ps
NAND-n3184: 1080.49 ps
NAND-n3185: 989.05 ps
NAND-n3186: 1021.99 ps
NAND-n3187: 1030.74 ps
NAND-n3188: 999.98 ps
NAND-n3189: 1027.16 ps
NAND-n3190: 1021.99 ps
NAND-n3191: 1030.74 ps
NAND-n3192: 1038.62 ps
NAND-n3193: 1035.81 ps
NAND-n3194: 1039.13 ps
NAND-n3195: 1028.20 ps
NAND-n3196: 1027.08 ps
NAND-n3197: 1031.46 ps
NAND-n3198: 1021.99 ps
NAND-n3199: 1030.74 ps
NAND-n3200: 1041.85 ps
NAND-n3201: 1037.81 ps
NAND-n3202: 1070.74 ps
NAND-n3203: 1079.49 ps
NAND-n3204: 1048.74 ps
NAND-n3205: 1075.91 ps
NAND-n3206: 1070.74 ps
NAND-n3207: 1079.49 ps
NAND-n3208: 1087.38 ps
NAND-n3209: 1084.57 ps
NAND-n3210: 1087.89 ps
NAND-n3211: 1076.96 ps
NAND-n3212: 1075.84 ps
NAND-n3213: 1080.22 ps
NAND-n3214: 1070.74 ps
NAND-n3215: 1079.49 ps
NAND-n3216: 1090.60 ps
NAND-n3217: 993.50 ps
NAND-n3218: 1026.44 ps
NAND-n3219: 1035.19 ps
NAND-n3220: 1004.43 ps
NAND-n3221: 1031.61 ps
NAND-n3222: 1026.44 ps
NAND-n3223: 1035.19 ps
NAND-n3224: 1043.07 ps
NAND-n3225: 1040.34 ps
NAND-n3226: 1043.66 ps
NAND-n3227: 1032.73 ps
NAND-n3228: 1031.61 ps
NAND-n3229: 1035.91 ps
NAND-n3230: 1026.44 ps
NAND-n3231: 1035.19 ps
NAND-n3232: 1046.30 ps
NAND-n3233: 999.20 ps
NAND-n3234: 1032.14 ps
NAND-n3235: 1040.89 ps
NAND-n3236: 1010.13 ps
NAND-n3237: 1037.31 ps
NAND-n3238: 1032.14 ps
NAND-n3239: 1040.89 ps
NAND-n3240: 1048.77 ps
NAND-n3241: 1046.06 ps
NAND-n3242: 1049.38 ps
NAND-n3243: 1038.45 ps
NAND-n3244: 1037.32 ps
NAND-n3245: 1041.61 ps
NAND-n3246: 1032.14 ps
NAND-n3247: 1040.89 ps
NAND-n3248: 1052.00 ps
AND-n3249: 1837.18 ps
AND-n3250: 1449.11 ps
AND-n3251: 1454.31 ps
NAND-n3252: 1389.92 ps
NAND-n3253: 1145.37 ps
NAND-n3254: 1091.08 ps
NAND-n3255: 1087.83 ps
NAND-n3256: 1302.65 ps
NAND-n3257: 1142.31 ps
NAND-n3258: 1039.51 ps
NAND-n3259: 1077.53 ps
NAND-n3260: 1151.02 ps
OR-n3261: 872.73 ps
AND-n3262: 1204.86 ps
NAND-n3263: 1204.86 ps
NAND-n3264: 2075.75 ps
AND-n3265: 2008.78 ps
NOT-n3266: 2005.29 ps
AND-n3267: 1661.95 ps
AND-n3268: 2032.46 ps
NAND-n3269: 2049.35 ps
NAND-n3270: 1643.74 ps
NAND-n3271: 928.15 ps
NAND-n3272: 1607.51 ps
NOT-n3273: 1652.96 ps
AND-n3274: 1892.24 ps
NAND-n3275: 1915.37 ps
AND-n3276: 1590.95 ps
NAND-n3277: 1681.90 ps
NAND-n3278: 1590.95 ps
NAND-n3279: 1602.00 ps
AND-n3280: 1634.34 ps
NAND-n3281: 1681.90 ps
NAND-n3282: 1634.34 ps
NAND-n3283: 1602.00 ps
AND-n3284: 1639.48 ps
NAND-n3285: 1681.90 ps
NAND-n3286: 1639.48 ps
NAND-n3287: 1602.00 ps
AND-n3288: 1625.39 ps
NAND-n3289: 1681.90 ps
NAND-n3290: 1625.39 ps
NAND-n3291: 1602.00 ps
AND-n3292: 1624.06 ps
NAND-n3293: 1681.90 ps
NAND-n3294: 1624.06 ps
NAND-n3295: 1602.00 ps
AND-n3296: 1601.01 ps
NAND-n3297: 1681.90 ps
NAND-n3298: 1601.01 ps
NAND-n3299: 1602.00 ps
AND-n3300: 1563.20 ps
NAND-n3301: 1681.90 ps
NAND-n3302: 1563.20 ps
NAND-n3303: 1602.00 ps
AND-n3304: 1611.29 ps
NAND-n3305: 1681.90 ps
NAND-n3306: 1611.29 ps
NAND-n3307: 1602.00 ps
AND-n3308: 1892.24 ps
NAND-n3309: 1917.25 ps
AND-n3310: 1590.95 ps
NAND-n3311: 1681.91 ps
NAND-n3312: 1590.95 ps
NAND-n3313: 1602.00 ps
AND-n3314: 1634.34 ps
NAND-n3315: 1681.91 ps
NAND-n3316: 1634.34 ps
NAND-n3317: 1602.00 ps
AND-n3318: 1639.48 ps
NAND-n3319: 1681.91 ps
NAND-n3320: 1639.48 ps
NAND-n3321: 1602.00 ps
AND-n3322: 1625.39 ps
NAND-n3323: 1681.91 ps
NAND-n3324: 1625.39 ps
NAND-n3325: 1602.00 ps
AND-n3326: 1624.06 ps
NAND-n3327: 1681.91 ps
NAND-n3328: 1624.06 ps
NAND-n3329: 1602.00 ps
AND-n3330: 1601.01 ps
NAND-n3331: 1681.91 ps
NAND-n3332: 1601.01 ps
NAND-n3333: 1602.00 ps
AND-n3334: 1563.20 ps
NAND-n3335: 1681.91 ps
NAND-n3336: 1563.20 ps
NAND-n3337: 1602.00 ps
AND-n3338: 1611.29 ps
NAND-n3339: 1681.91 ps
NAND-n3340: 1611.29 ps
NAND-n3341: 1602.00 ps
AND-n3342: 1892.24 ps
NAND-n3343: 1953.04 ps
AND-n3344: 1590.95 ps
NAND-n3345: 1681.91 ps
NAND-n3346: 1590.95 ps
NAND-n3347: 1602.00 ps
AND-n3348: 1634.34 ps
NAND-n3349: 1681.91 ps
NAND-n3350: 1634.34 ps
NAND-n3351: 1602.00 ps
AND-n3352: 1639.48 ps
NAND-n3353: 1681.91 ps
NAND-n3354: 1639.48 ps
NAND-n3355: 1602.00 ps
AND-n3356: 1625.39 ps
NAND-n3357: 1681.91 ps
NAND-n3358: 1625.39 ps
NAND-n3359: 1602.00 ps
AND-n3360: 1624.06 ps
NAND-n3361: 1681.91 ps
NAND-n3362: 1624.06 ps
NAND-n3363: 1602.00 ps
AND-n3364: 1601.01 ps
NAND-n3365: 1681.91 ps
NAND-n3366: 1601.01 ps
NAND-n3367: 1602.00 ps
AND-n3368: 1563.20 ps
NAND-n3369: 1681.91 ps
NAND-n3370: 1563.20 ps
NAND-n3371: 1602.00 ps
AND-n3372: 1611.29 ps
NAND-n3373: 1681.91 ps
NAND-n3374: 1611.29 ps
NAND-n3375: 1602.00 ps
AND-n3376: 1892.24 ps
NAND-n3377: 1960.47 ps
AND-n3378: 1590.95 ps
NAND-n3379: 1681.91 ps
NAND-n3380: 1590.95 ps
NAND-n3381: 1602.00 ps
AND-n3382: 1634.34 ps
NAND-n3383: 1681.91 ps
NAND-n3384: 1634.34 ps
NAND-n3385: 1602.00 ps
AND-n3386: 1639.48 ps
NAND-n3387: 1681.91 ps
NAND-n3388: 1639.48 ps
NAND-n3389: 1602.00 ps
AND-n3390: 1625.39 ps
NAND-n3391: 1681.91 ps
NAND-n3392: 1625.39 ps
NAND-n3393: 1602.00 ps
AND-n3394: 1624.06 ps
NAND-n3395: 1681.91 ps
NAND-n3396: 1624.06 ps
NAND-n3397: 1602.00 ps
AND-n3398: 1601.01 ps
NAND-n3399: 1681.91 ps
NAND-n3400: 1601.01 ps
NAND-n3401: 1602.00 ps
AND-n3402: 1563.20 ps
NAND-n3403: 1681.91 ps
NAND-n3404: 1563.20 ps
NAND-n3405: 1602.00 ps
AND-n3406: 1611.29 ps
NAND-n3407: 1681.91 ps
NAND-n3408: 1611.29 ps
NAND-n3409: 1602.00 ps
AND-n3410: 1892.24 ps
NAND-n3411: 1950.43 ps
AND-n3412: 1590.95 ps
NAND-n3413: 1681.55 ps
NAND-n3414: 1590.95 ps
NAND-n3415: 1602.00 ps
AND-n3416: 1634.34 ps
NAND-n3417: 1681.55 ps
NAND-n3418: 1634.34 ps
NAND-n3419: 1602.00 ps
AND-n3420: 1639.48 ps
NAND-n3421: 1681.55 ps
NAND-n3422: 1639.48 ps
NAND-n3423: 1602.00 ps
AND-n3424: 1625.39 ps
NAND-n3425: 1681.55 ps
NAND-n3426: 1625.39 ps
NAND-n3427: 1602.00 ps
AND-n3428: 1624.06 ps
NAND-n3429: 1681.55 ps
NAND-n3430: 1624.06 ps
NAND-n3431: 1602.00 ps
AND-n3432: 1601.01 ps
NAND-n3433: 1681.55 ps
NAND-n3434: 1601.01 ps
NAND-n3435: 1602.00 ps
AND-n3436: 1563.20 ps
NAND-n3437: 1681.55 ps
NAND-n3438: 1563.20 ps
NAND-n3439: 1602.00 ps
AND-n3440: 1611.29 ps
NAND-n3441: 1681.55 ps
NAND-n3442: 1611.29 ps
NAND-n3443: 1602.00 ps
AND-n3444: 1892.24 ps
NAND-n3445: 1917.25 ps
AND-n3446: 1590.95 ps
NAND-n3447: 1681.56 ps
NAND-n3448: 1590.95 ps
NAND-n3449: 1602.00 ps
AND-n3450: 1634.34 ps
NAND-n3451: 1681.56 ps
NAND-n3452: 1634.34 ps
NAND-n3453: 1602.00 ps
AND-n3454: 1639.48 ps
NAND-n3455: 1681.56 ps
NAND-n3456: 1639.48 ps
NAND-n3457: 1602.00 ps
AND-n3458: 1625.39 ps
NAND-n3459: 1681.56 ps
NAND-n3460: 1625.39 ps
NAND-n3461: 1602.00 ps
AND-n3462: 1624.06 ps
NAND-n3463: 1681.56 ps
NAND-n3464: 1624.06 ps
NAND-n3465: 1602.00 ps
AND-n3466: 1601.01 ps
NAND-n3467: 1681.56 ps
NAND-n3468: 1601.01 ps
NAND-n3469: 1602.00 ps
AND-n3470: 1563.20 ps
NAND-n3471: 1681.56 ps
NAND-n3472: 1563.20 ps
NAND-n3473: 1602.00 ps
AND-n3474: 1611.29 ps
NAND-n3475: 1681.56 ps
NAND-n3476: 1611.29 ps
NAND-n3477: 1602.00 ps
AND-n3478: 1892.24 ps
NAND-n3479: 1950.71 ps
AND-n3480: 1590.95 ps
NAND-n3481: 1681.56 ps
NAND-n3482: 1590.95 ps
NAND-n3483: 1602.00 ps
AND-n3484: 1634.34 ps
NAND-n3485: 1681.56 ps
NAND-n3486: 1634.34 ps
NAND-n3487: 1602.00 ps
AND-n3488: 1639.48 ps
NAND-n3489: 1681.56 ps
NAND-n3490: 1639.48 ps
NAND-n3491: 1602.00 ps
AND-n3492: 1625.39 ps
NAND-n3493: 1681.56 ps
NAND-n3494: 1625.39 ps
NAND-n3495: 1602.00 ps
AND-n3496: 1624.06 ps
NAND-n3497: 1681.56 ps
NAND-n3498: 1624.06 ps
NAND-n3499: 1602.00 ps
AND-n3500: 1601.01 ps
NAND-n3501: 1681.56 ps
NAND-n3502: 1601.01 ps
NAND-n3503: 1602.00 ps
AND-n3504: 1563.20 ps
NAND-n3505: 1681.56 ps
NAND-n3506: 1563.20 ps
NAND-n3507: 1602.00 ps
AND-n3508: 1611.29 ps
NAND-n3509: 1681.56 ps
NAND-n3510: 1611.29 ps
NAND-n3511: 1602.00 ps
AND-n3512: 1892.24 ps
NAND-n3513: 1953.82 ps
AND-n3514: 1590.95 ps
NAND-n3515: 1681.55 ps
NAND-n3516: 1590.95 ps
NAND-n3517: 1602.00 ps
AND-n3518: 1634.34 ps
NAND-n3519: 1681.55 ps
NAND-n3520: 1634.34 ps
NAND-n3521: 1602.00 ps
AND-n3522: 1639.48 ps
NAND-n3523: 1681.55 ps
NAND-n3524: 1639.48 ps
NAND-n3525: 1602.00 ps
AND-n3526: 1625.39 ps
NAND-n3527: 1681.55 ps
NAND-n3528: 1625.39 ps
NAND-n3529: 1602.00 ps
AND-n3530: 1624.06 ps
NAND-n3531: 1681.55 ps
NAND-n3532: 1624.06 ps
NAND-n3533: 1602.00 ps
AND-n3534: 1601.01 ps
NAND-n3535: 1681.55 ps
NAND-n3536: 1601.01 ps
NAND-n3537: 1602.00 ps
AND-n3538: 1563.20 ps
NAND-n3539: 1681.55 ps
NAND-n3540: 1563.20 ps
NAND-n3541: 1602.00 ps
AND-n3542: 1611.29 ps
NAND-n3543: 1681.55 ps
NAND-n3544: 1611.29 ps
NAND-n3545: 1602.00 ps
AND-n3546: 1892.24 ps
NAND-n3547: 1909.93 ps
AND-n3548: 1590.95 ps
NAND-n3549: 1661.08 ps
NAND-n3550: 1590.95 ps
NAND-n3551: 1543.54 ps
AND-n3552: 1634.34 ps
NAND-n3553: 1661.08 ps
NAND-n3554: 1634.34 ps
NAND-n3555: 1543.54 ps
AND-n3556: 1639.48 ps
NAND-n3557: 1661.08 ps
NAND-n3558: 1639.48 ps
NAND-n3559: 1543.54 ps
AND-n3560: 1625.39 ps
NAND-n3561: 1661.08 ps
NAND-n3562: 1625.39 ps
NAND-n3563: 1543.54 ps
AND-n3564: 1624.06 ps
NAND-n3565: 1661.08 ps
NAND-n3566: 1624.06 ps
NAND-n3567: 1543.54 ps
AND-n3568: 1601.01 ps
NAND-n3569: 1661.08 ps
NAND-n3570: 1601.01 ps
NAND-n3571: 1543.54 ps
AND-n3572: 1563.20 ps
NAND-n3573: 1661.08 ps
NAND-n3574: 1563.20 ps
NAND-n3575: 1543.54 ps
AND-n3576: 1611.29 ps
NAND-n3577: 1661.08 ps
NAND-n3578: 1611.29 ps
NAND-n3579: 1543.54 ps
AND-n3580: 1892.24 ps
NAND-n3581: 1917.25 ps
AND-n3582: 1590.95 ps
NAND-n3583: 1670.70 ps
NAND-n3584: 1590.95 ps
NAND-n3585: 1549.76 ps
AND-n3586: 1634.34 ps
NAND-n3587: 1670.70 ps
NAND-n3588: 1634.34 ps
NAND-n3589: 1549.76 ps
AND-n3590: 1639.48 ps
NAND-n3591: 1670.70 ps
NAND-n3592: 1639.48 ps
NAND-n3593: 1549.76 ps
AND-n3594: 1625.39 ps
NAND-n3595: 1670.70 ps
NAND-n3596: 1625.39 ps
NAND-n3597: 1549.76 ps
AND-n3598: 1624.06 ps
NAND-n3599: 1670.70 ps
NAND-n3600: 1624.06 ps
NAND-n3601: 1549.76 ps
AND-n3602: 1601.01 ps
NAND-n3603: 1670.70 ps
NAND-n3604: 1601.01 ps
NAND-n3605: 1549.76 ps
AND-n3606: 1563.20 ps
NAND-n3607: 1670.70 ps
NAND-n3608: 1563.20 ps
NAND-n3609: 1549.76 ps
AND-n3610: 1611.29 ps
NAND-n3611: 1670.70 ps
NAND-n3612: 1611.29 ps
NAND-n3613: 1549.76 ps
AND-n3614: 1892.24 ps
NAND-n3615: 1953.04 ps
AND-n3616: 1590.95 ps
NAND-n3617: 1670.70 ps
NAND-n3618: 1590.95 ps
NAND-n3619: 1750.24 ps
NAND-n3620: 1549.76 ps
AND-n3621: 1634.34 ps
NAND-n3622: 1670.70 ps
NAND-n3623: 1634.34 ps
NAND-n3624: 1750.24 ps
NAND-n3625: 1549.76 ps
AND-n3626: 1639.48 ps
NAND-n3627: 1670.70 ps
NAND-n3628: 1639.48 ps
NAND-n3629: 1750.24 ps
NAND-n3630: 1549.76 ps
AND-n3631: 1625.39 ps
NAND-n3632: 1670.70 ps
NAND-n3633: 1625.39 ps
NAND-n3634: 1750.24 ps
NAND-n3635: 1549.76 ps
AND-n3636: 1624.06 ps
NAND-n3637: 1670.70 ps
NAND-n3638: 1624.06 ps
NAND-n3639: 1750.24 ps
NAND-n3640: 1549.76 ps
AND-n3641: 1601.01 ps
NAND-n3642: 1670.70 ps
NAND-n3643: 1601.01 ps
NAND-n3644: 1750.24 ps
NAND-n3645: 1549.76 ps
AND-n3646: 1563.20 ps
NAND-n3647: 1670.70 ps
NAND-n3648: 1563.20 ps
NAND-n3649: 1750.24 ps
NAND-n3650: 1549.76 ps
AND-n3651: 1611.29 ps
NAND-n3652: 1670.70 ps
NAND-n3653: 1611.29 ps
NAND-n3654: 1750.24 ps
NAND-n3655: 1549.76 ps
AND-n3656: 1892.24 ps
NAND-n3657: 1960.47 ps
AND-n3658: 1590.95 ps
NAND-n3659: 1670.70 ps
NAND-n3660: 1590.95 ps
NAND-n3661: 1549.76 ps
AND-n3662: 1634.34 ps
NAND-n3663: 1670.70 ps
NAND-n3664: 1634.34 ps
NAND-n3665: 1549.76 ps
AND-n3666: 1639.48 ps
NAND-n3667: 1670.70 ps
NAND-n3668: 1639.48 ps
NAND-n3669: 1549.76 ps
AND-n3670: 1625.39 ps
NAND-n3671: 1670.70 ps
NAND-n3672: 1625.39 ps
NAND-n3673: 1549.76 ps
AND-n3674: 1624.06 ps
NAND-n3675: 1670.70 ps
NAND-n3676: 1624.06 ps
NAND-n3677: 1549.76 ps
AND-n3678: 1601.01 ps
NAND-n3679: 1670.70 ps
NAND-n3680: 1601.01 ps
NAND-n3681: 1549.76 ps
AND-n3682: 1563.20 ps
NAND-n3683: 1670.70 ps
NAND-n3684: 1563.20 ps
NAND-n3685: 1549.76 ps
AND-n3686: 1611.29 ps
NAND-n3687: 1670.70 ps
NAND-n3688: 1611.29 ps
NAND-n3689: 1549.76 ps
AND-n3690: 1892.24 ps
NAND-n3691: 1954.58 ps
AND-n3692: 1590.95 ps
NAND-n3693: 1667.85 ps
NAND-n3694: 1590.95 ps
NAND-n3695: 1750.24 ps
NAND-n3696: 1549.76 ps
AND-n3697: 1634.34 ps
NAND-n3698: 1667.85 ps
NAND-n3699: 1634.34 ps
NAND-n3700: 1750.24 ps
NAND-n3701: 1549.76 ps
AND-n3702: 1639.48 ps
NAND-n3703: 1667.85 ps
NAND-n3704: 1639.48 ps
NAND-n3705: 1750.24 ps
NAND-n3706: 1549.76 ps
AND-n3707: 1625.39 ps
NAND-n3708: 1667.85 ps
NAND-n3709: 1625.39 ps
NAND-n3710: 1750.24 ps
NAND-n3711: 1549.76 ps
AND-n3712: 1624.06 ps
NAND-n3713: 1667.85 ps
NAND-n3714: 1624.06 ps
NAND-n3715: 1750.24 ps
NAND-n3716: 1549.76 ps
AND-n3717: 1601.01 ps
NAND-n3718: 1667.85 ps
NAND-n3719: 1601.01 ps
NAND-n3720: 1750.24 ps
NAND-n3721: 1549.76 ps
AND-n3722: 1563.20 ps
NAND-n3723: 1667.85 ps
NAND-n3724: 1563.20 ps
NAND-n3725: 1750.24 ps
NAND-n3726: 1549.76 ps
AND-n3727: 1611.29 ps
NAND-n3728: 1667.85 ps
NAND-n3729: 1611.29 ps
NAND-n3730: 1750.24 ps
NAND-n3731: 1549.76 ps
AND-n3732: 1892.24 ps
NAND-n3733: 1915.76 ps
AND-n3734: 1590.95 ps
NAND-n3735: 1667.85 ps
NAND-n3736: 1590.95 ps
NAND-n3737: 1750.24 ps
NAND-n3738: 1549.76 ps
AND-n3739: 1634.34 ps
NAND-n3740: 1667.85 ps
NAND-n3741: 1634.34 ps
NAND-n3742: 1750.24 ps
NAND-n3743: 1549.76 ps
AND-n3744: 1639.48 ps
NAND-n3745: 1667.85 ps
NAND-n3746: 1639.48 ps
NAND-n3747: 1750.24 ps
NAND-n3748: 1549.76 ps
AND-n3749: 1625.39 ps
NAND-n3750: 1667.85 ps
NAND-n3751: 1625.39 ps
NAND-n3752: 1750.24 ps
NAND-n3753: 1549.76 ps
AND-n3754: 1624.06 ps
NAND-n3755: 1667.85 ps
NAND-n3756: 1624.06 ps
NAND-n3757: 1750.24 ps
NAND-n3758: 1549.76 ps
AND-n3759: 1601.01 ps
NAND-n3760: 1667.85 ps
NAND-n3761: 1601.01 ps
NAND-n3762: 1750.24 ps
NAND-n3763: 1549.76 ps
AND-n3764: 1563.20 ps
NAND-n3765: 1667.85 ps
NAND-n3766: 1563.20 ps
NAND-n3767: 1750.24 ps
NAND-n3768: 1549.76 ps
AND-n3769: 1611.29 ps
NAND-n3770: 1667.85 ps
NAND-n3771: 1611.29 ps
NAND-n3772: 1750.24 ps
NAND-n3773: 1549.76 ps
AND-n3774: 1892.24 ps
NAND-n3775: 1951.13 ps
AND-n3776: 1590.95 ps
NAND-n3777: 1667.85 ps
NAND-n3778: 1590.95 ps
NAND-n3779: 1750.24 ps
NAND-n3780: 1549.76 ps
AND-n3781: 1634.34 ps
NAND-n3782: 1667.85 ps
NAND-n3783: 1634.34 ps
NAND-n3784: 1750.24 ps
NAND-n3785: 1549.76 ps
AND-n3786: 1639.48 ps
NAND-n3787: 1667.85 ps
NAND-n3788: 1639.48 ps
NAND-n3789: 1750.24 ps
NAND-n3790: 1549.76 ps
AND-n3791: 1625.39 ps
NAND-n3792: 1667.85 ps
NAND-n3793: 1625.39 ps
NAND-n3794: 1750.24 ps
NAND-n3795: 1549.76 ps
AND-n3796: 1624.06 ps
NAND-n3797: 1667.85 ps
NAND-n3798: 1624.06 ps
NAND-n3799: 1750.24 ps
NAND-n3800: 1549.76 ps
AND-n3801: 1601.01 ps
NAND-n3802: 1667.85 ps
NAND-n3803: 1601.01 ps
NAND-n3804: 1750.24 ps
NAND-n3805: 1549.76 ps
AND-n3806: 1563.20 ps
NAND-n3807: 1667.85 ps
NAND-n3808: 1563.20 ps
NAND-n3809: 1750.24 ps
NAND-n3810: 1549.76 ps
AND-n3811: 1611.29 ps
NAND-n3812: 1667.85 ps
NAND-n3813: 1611.29 ps
NAND-n3814: 1750.24 ps
NAND-n3815: 1549.76 ps
AND-n3816: 1892.24 ps
NAND-n3817: 1960.47 ps
AND-n3818: 1590.95 ps
NAND-n3819: 1667.85 ps
NAND-n3820: 1590.95 ps
NAND-n3821: 1750.24 ps
NAND-n3822: 1549.76 ps
AND-n3823: 1634.34 ps
NAND-n3824: 1667.85 ps
NAND-n3825: 1634.34 ps
NAND-n3826: 1750.24 ps
NAND-n3827: 1549.76 ps
AND-n3828: 1639.48 ps
NAND-n3829: 1667.85 ps
NAND-n3830: 1639.48 ps
NAND-n3831: 1750.24 ps
NAND-n3832: 1549.76 ps
AND-n3833: 1625.39 ps
NAND-n3834: 1667.85 ps
NAND-n3835: 1625.39 ps
NAND-n3836: 1750.24 ps
NAND-n3837: 1549.76 ps
AND-n3838: 1624.06 ps
NAND-n3839: 1667.85 ps
NAND-n3840: 1624.06 ps
NAND-n3841: 1750.24 ps
NAND-n3842: 1549.76 ps
AND-n3843: 1601.01 ps
NAND-n3844: 1667.85 ps
NAND-n3845: 1601.01 ps
NAND-n3846: 1750.24 ps
NAND-n3847: 1549.76 ps
AND-n3848: 1563.20 ps
NAND-n3849: 1667.85 ps
NAND-n3850: 1563.20 ps
NAND-n3851: 1750.24 ps
NAND-n3852: 1549.76 ps
AND-n3853: 1611.29 ps
NAND-n3854: 1667.85 ps
NAND-n3855: 1611.29 ps
NAND-n3856: 1750.24 ps
NAND-n3857: 1549.76 ps
AND-n3858: 2018.12 ps
AND-n3859: 1031.69 ps
AND-n3860: 1169.87 ps
AND-n3861: 1026.25 ps
NAND-n3862: 1026.25 ps
NAND-n3863: 1219.82 ps
AND-n3864: 938.87 ps
NAND-n3865: 938.87 ps
AND-n3866: 1989.89 ps
NAND-n3867: 1994.89 ps
AND-n3868: 1676.81 ps
NAND-n3869: 1696.69 ps
NAND-n3870: 1676.81 ps
AND-n3871: 934.72 ps
NAND-n3872: 934.72 ps
NAND-n3873: 1049.13 ps
NAND-n3874: 1080.42 ps
AND-n3875: 991.09 ps
NAND-n3876: 1036.97 ps
NAND-n3877: 1024.61 ps
NAND-n3878: 991.09 ps
NAND-n3879: 1078.07 ps
NAND-n3880: 962.59 ps
NAND-n3881: 942.91 ps
NAND-n3882: 1076.57 ps
AND-n3883: 1730.10 ps
AND-n3884: 1712.94 ps
AND-n3885: 1134.54 ps
AND-n3886: 1079.32 ps
AND-n3887: 1182.94 ps
NAND-n3888: 1182.94 ps
NAND-n3889: 1149.96 ps
AND-n3890: 957.00 ps
NAND-n3891: 957.00 ps
NAND-n3892: 1210.95 ps
AND-n3893: 935.66 ps
AND-n3894: 962.66 ps
NAND-n3895: 935.66 ps
NAND-n3896: 1149.96 ps
NAND-n3897: 962.66 ps
AND-n3898: 953.48 ps
NAND-n3899: 953.48 ps
NAND-n3900: 1201.74 ps
AND-n3901: 926.48 ps
NAND-n3902: 926.48 ps
AND-n3903: 1951.70 ps
NAND-n3904: 1951.70 ps
NAND-n3905: 2003.57 ps
AND-n3906: 893.12 ps
AND-n3907: 960.42 ps
NAND-n3908: 893.12 ps
NAND-n3909: 960.42 ps
NAND-n3910: 1119.39 ps
AND-n3911: 1985.85 ps
NAND-n3912: 1999.40 ps
NAND-n3913: 1985.85 ps
AND-n3914: 1996.68 ps
NAND-n3915: 1996.68 ps
NAND-n3916: 2017.43 ps
AND-n3917: 1804.78 ps
NAND-n3918: 1804.78 ps
NAND-n3919: 1892.11 ps
AND-n3920: 1881.19 ps
NAND-n3921: 1881.19 ps
NAND-n3922: 2021.24 ps
AND-n3923: 1219.82 ps
NAND-n3924: 1243.65 ps
NAND-n3925: 1333.42 ps
AND-n3926: 1252.15 ps
