Circuit delay: 846.21 ps

Gate slacks:
NAND-n2004: 559.77 ps
NAND-n2005: 559.77 ps
AND-n2007: 316.57 ps
OR-n2008: 316.57 ps
NOT-n2014: 297.09 ps
BUFF-n2019: 407.35 ps
NOT-n2026: 384.63 ps
BUFF-n2032: 311.32 ps
NOT-n2039: 288.60 ps
AND-n2045: 384.63 ps
AND-n2046: 407.35 ps
AND-n2047: 420.71 ps
AND-n2048: 443.43 ps
AND-n2049: 417.62 ps
AND-n2050: 440.34 ps
AND-n2051: 413.80 ps
AND-n2052: 436.52 ps
AND-n2053: 409.98 ps
AND-n2054: 432.70 ps
AND-n2055: 288.60 ps
AND-n2056: 311.32 ps
AND-n2057: 290.27 ps
AND-n2058: 313.00 ps
AND-n2059: 291.14 ps
AND-n2060: 313.87 ps
AND-n2061: 291.14 ps
AND-n2062: 313.87 ps
AND-n2063: 305.00 ps
AND-n2064: 327.72 ps
OR-n2065: 384.63 ps
OR-n2069: 420.71 ps
OR-n2073: 417.62 ps
OR-n2077: 413.80 ps
OR-n2081: 409.98 ps
OR-n2085: 288.60 ps
OR-n2091: 290.27 ps
OR-n2099: 291.14 ps
OR-n2105: 291.14 ps
OR-n2111: 305.00 ps
BUFF-n2117: 411.24 ps
NOT-n2124: 388.51 ps
BUFF-n2130: 282.02 ps
NOT-n2137: 259.30 ps
AND-n2143: 509.50 ps
AND-n2144: 532.22 ps
AND-n2145: 399.10 ps
AND-n2146: 421.83 ps
AND-n2147: 396.19 ps
AND-n2148: 418.91 ps
AND-n2149: 392.35 ps
AND-n2150: 415.07 ps
AND-n2151: 388.51 ps
AND-n2152: 411.24 ps
AND-n2153: 503.15 ps
AND-n2154: 525.87 ps
AND-n2155: 276.48 ps
AND-n2156: 299.21 ps
AND-n2157: 269.72 ps
AND-n2158: 292.44 ps
AND-n2159: 259.30 ps
AND-n2160: 282.02 ps
AND-n2161: 266.24 ps
AND-n2162: 288.97 ps
OR-n2163: 399.10 ps
OR-n2167: 396.19 ps
OR-n2171: 392.35 ps
OR-n2175: 388.51 ps
OR-n2179: 276.48 ps
OR-n2186: 269.72 ps
OR-n2192: 259.30 ps
OR-n2198: 266.24 ps
INP-n2204: 666.92 ps
NOT-n2207: 657.80 ps
INP-n2208: 616.06 ps
NOT-n2210: 608.68 ps
INP-n2211: 449.41 ps
NOT-n2213: 428.49 ps
INP-n2218: 438.25 ps
NOT-n2220: 421.50 ps
INP-n2224: 427.84 ps
NOT-n2226: 411.08 ps
INP-n2230: 434.78 ps
NOT-n2232: 418.02 ps
INP-n2236: 474.10 ps
NOT-n2238: 501.95 ps
INP-n2239: 474.84 ps
NOT-n2241: 449.77 ps
INP-n2247: 459.91 ps
NOT-n2249: 443.15 ps
INP-n2253: 459.92 ps
NOT-n2255: 502.26 ps
INP-n2256: 473.85 ps
NOT-n2258: 498.43 ps
BUFF-n2259: 424.40 ps
NOT-n2266: 401.67 ps
BUFF-n2272: 271.11 ps
NOT-n2279: 248.39 ps
AND-n2285: 539.58 ps
AND-n2286: 562.31 ps
AND-n2287: 401.67 ps
AND-n2288: 424.40 ps
AND-n2289: 426.27 ps
AND-n2290: 448.99 ps
AND-n2291: 422.43 ps
AND-n2292: 445.15 ps
AND-n2293: 418.59 ps
AND-n2294: 441.32 ps
AND-n2295: 503.15 ps
AND-n2296: 525.87 ps
AND-n2297: 248.39 ps
AND-n2298: 271.11 ps
AND-n2299: 269.72 ps
AND-n2300: 292.44 ps
AND-n2301: 259.30 ps
AND-n2302: 282.02 ps
AND-n2303: 266.24 ps
AND-n2304: 288.97 ps
OR-n2305: 401.67 ps
OR-n2308: 426.27 ps
OR-n2312: 422.43 ps
OR-n2316: 418.59 ps
OR-n2320: 248.39 ps
OR-n2323: 269.72 ps
OR-n2329: 259.30 ps
OR-n2335: 266.24 ps
NAND-n2341: 277.15 ps
NAND-n2342: 265.71 ps
NAND-n2343: 265.71 ps
AND-n2351: 382.01 ps
NAND-n2352: 263.29 ps
NAND-n2353: 251.86 ps
NAND-n2354: 251.86 ps
AND-n2366: 345.11 ps
NAND-n2370: 263.29 ps
NAND-n2371: 251.86 ps
NAND-n2372: 251.86 ps
AND-n2384: 338.59 ps
AND-n2391: 290.27 ps
NAND-n2398: 268.08 ps
NAND-n2399: 256.63 ps
NAND-n2400: 256.63 ps
NOT-n2406: 599.12 ps
NAND-n2407: 260.75 ps
NAND-n2408: 249.31 ps
NAND-n2409: 249.31 ps
AND-n2417: 365.43 ps
NAND-n2418: 250.32 ps
NAND-n2419: 238.88 ps
NAND-n2420: 238.88 ps
AND-n2431: 334.72 ps
NAND-n2434: 246.87 ps
NAND-n2435: 235.43 ps
NAND-n2436: 235.43 ps
AND-n2448: 331.23 ps
NAND-n2452: 250.32 ps
NAND-n2453: 238.88 ps
NAND-n2454: 238.88 ps
AND-n2465: 292.71 ps
NAND-n2470: 255.68 ps
NAND-n2471: 244.24 ps
NAND-n2472: 244.24 ps
AND-n2481: 254.99 ps
AND-n2487: 252.25 ps
NOT-n2491: 337.13 ps
AND-n2492: 302.72 ps
AND-n2493: 291.12 ps
AND-n2494: 251.86 ps
OR-n2495: 251.86 ps
NOT-n2499: 294.03 ps
AND-n2500: 495.59 ps
AND-n2501: 495.59 ps
AND-n2502: 495.59 ps
AND-n2503: 511.74 ps
AND-n2504: 511.74 ps
AND-n2505: 527.23 ps
AND-n2506: 527.23 ps
AND-n2507: 511.74 ps
AND-n2508: 244.24 ps
AND-n2511: 286.33 ps
AND-n2512: 277.61 ps
AND-n2513: 235.43 ps
AND-n2514: 235.43 ps
OR-n2515: 235.43 ps
AND-n2518: 545.59 ps
AND-n2519: 542.70 ps
AND-n2520: 503.47 ps
AND-n2522: 483.58 ps
AND-n2523: 542.70 ps
AND-n2524: 542.70 ps
AND-n2526: 483.58 ps
AND-n2527: 577.15 ps
AND-n2529: 551.93 ps
AND-n2531: 552.00 ps
AND-n2532: 244.24 ps
AND-n2536: 235.43 ps
OR-n2537: 235.43 ps
NAND-n2541: 484.20 ps
NAND-n2542: 495.59 ps
NAND-n2543: 484.20 ps
NAND-n2544: 500.51 ps
NAND-n2545: 511.74 ps
NAND-n2546: 500.51 ps
NOT-n2547: 490.23 ps
NAND-n2548: 515.77 ps
NAND-n2549: 527.23 ps
NAND-n2550: 515.77 ps
NAND-n2551: 500.49 ps
NAND-n2552: 511.74 ps
NAND-n2553: 500.49 ps
NOT-n2554: 490.21 ps
NAND-n2555: 554.36 ps
NAND-n2556: 541.67 ps
NAND-n2557: 541.67 ps
NOT-n2558: 531.38 ps
NAND-n2559: 555.96 ps
NAND-n2560: 544.52 ps
NAND-n2561: 544.52 ps
AND-n2563: 289.40 ps
OR-n2564: 289.40 ps
NOT-n2571: 266.59 ps
NAND-n2577: 294.03 ps
AND-n2578: 266.59 ps
AND-n2579: 289.40 ps
OR-n2580: 266.59 ps
NAND-n2587: 352.08 ps
NAND-n2588: 340.64 ps
NAND-n2589: 340.64 ps
AND-n2597: 456.94 ps
NAND-n2598: 316.52 ps
NAND-n2599: 305.08 ps
NAND-n2600: 305.08 ps
AND-n2612: 383.88 ps
NAND-n2616: 291.85 ps
NAND-n2617: 280.41 ps
NAND-n2618: 280.41 ps
AND-n2629: 357.96 ps
AND-n2635: 316.57 ps
NAND-n2641: 320.59 ps
NAND-n2642: 309.15 ps
NAND-n2643: 309.15 ps
AND-n2652: 429.57 ps
NAND-n2653: 238.40 ps
NAND-n2654: 226.96 ps
NAND-n2655: 226.96 ps
AND-n2670: 363.86 ps
NAND-n2674: 231.45 ps
NAND-n2675: 220.01 ps
NAND-n2676: 220.01 ps
AND-n2693: 309.44 ps
NAND-n2699: 241.87 ps
NAND-n2700: 230.43 ps
NAND-n2701: 230.43 ps
AND-n2715: 285.23 ps
AND-n2724: 248.39 ps
NAND-n2732: 318.06 ps
NAND-n2733: 306.61 ps
NAND-n2734: 306.61 ps
NAND-n2740: 227.22 ps
NAND-n2741: 215.78 ps
NAND-n2742: 215.78 ps
AND-n2749: 327.03 ps
NOT-n2753: 389.97 ps
AND-n2754: 377.65 ps
AND-n2755: 366.05 ps
AND-n2756: 326.79 ps
OR-n2757: 326.79 ps
NOT-n2761: 346.87 ps
AND-n2762: 305.08 ps
AND-n2763: 305.08 ps
AND-n2764: 305.08 ps
AND-n2765: 322.88 ps
AND-n2766: 322.88 ps
AND-n2767: 280.41 ps
OR-n2768: 280.41 ps
AND-n2771: 302.68 ps
NOT-n2775: 405.33 ps
AND-n2776: 347.36 ps
AND-n2777: 329.99 ps
AND-n2778: 281.54 ps
AND-n2779: 281.54 ps
OR-n2780: 281.54 ps
NOT-n2784: 302.75 ps
AND-n2788: 297.46 ps
AND-n2789: 291.67 ps
AND-n2790: 248.99 ps
AND-n2791: 246.35 ps
AND-n2792: 272.73 ps
AND-n2793: 266.93 ps
AND-n2794: 220.01 ps
AND-n2795: 224.00 ps
AND-n2796: 224.00 ps
AND-n2797: 215.78 ps
AND-n2798: 238.40 ps
AND-n2799: 238.40 ps
AND-n2800: 272.97 ps
OR-n2801: 272.97 ps
AND-n2804: 305.67 ps
NAND-n2806: 343.83 ps
AND-n2807: 281.52 ps
NAND-n2808: 346.87 ps
AND-n2809: 302.75 ps
NOT-n2812: 293.72 ps
AND-n2813: 361.17 ps
NOT-n2816: 352.05 ps
NAND-n2817: 209.44 ps
NAND-n2818: 220.90 ps
NAND-n2819: 209.44 ps
NAND-n2822: 220.97 ps
NAND-n2823: 232.43 ps
NAND-n2824: 220.97 ps
BUFF-n2828: 788.79 ps
NOT-n2833: 772.53 ps
NAND-n2837: 122.10 ps
NAND-n2838: 133.57 ps
NAND-n2839: 122.10 ps
NAND-n2840: 144.90 ps
NAND-n2841: 156.37 ps
NAND-n2842: 144.90 ps
NOT-n2843: 134.77 ps
AND-n2844: 220.97 ps
AND-n2845: 209.44 ps
AND-n2846: 220.97 ps
AND-n2847: 209.60 ps
AND-n2848: 134.77 ps
AND-n2849: 122.10 ps
AND-n2850: 293.72 ps
AND-n2851: 302.75 ps
AND-n2852: 302.68 ps
AND-n2853: 281.54 ps
OR-n2854: 281.54 ps
NAND-n2855: 122.10 ps
NAND-n2856: 109.68 ps
AND-n2857: 808.92 ps
NAND-n2859: 442.58 ps
NAND-n2860: 454.12 ps
NAND-n2861: 442.58 ps
NAND-n2862: 433.44 ps
NAND-n2863: 444.98 ps
NAND-n2864: 433.44 ps
NAND-n2865: 433.44 ps
NAND-n2866: 444.98 ps
NAND-n2867: 433.44 ps
AND-n2868: 433.44 ps
AND-n2871: 647.83 ps
NOT-n2872: 634.93 ps
AND-n2876: 808.92 ps
AND-n2878: 808.92 ps
AND-n2881: 420.74 ps
NAND-n2883: 657.80 ps
BUFF-n2886: 343.53 ps
BUFF-n2892: 274.88 ps
NOT-n2899: 278.63 ps
BUFF-n2905: 539.74 ps
BUFF-n2909: 471.19 ps
NOT-n2914: 481.75 ps
OR-n2918: 527.35 ps
AND-n2919: 291.62 ps
OR-n2920: 291.62 ps
AND-n2921: 285.30 ps
OR-n2922: 285.30 ps
AND-n2923: 274.88 ps
OR-n2924: 274.88 ps
AND-n2925: 281.82 ps
OR-n2926: 281.82 ps
AND-n2927: 471.19 ps
OR-n2928: 471.19 ps
AND-n2929: 600.96 ps
OR-n2930: 600.96 ps
AND-n2931: 600.96 ps
OR-n2932: 600.96 ps
AND-n2933: 291.62 ps
AND-n2938: 285.30 ps
AND-n2942: 274.88 ps
AND-n2946: 281.82 ps
AND-n2950: 471.19 ps
NAND-n2954: 375.59 ps
NAND-n2955: 370.74 ps
NAND-n2956: 370.74 ps
AND-n2962: 532.34 ps
NAND-n2963: 379.42 ps
NAND-n2964: 374.57 ps
NAND-n2965: 374.57 ps
AND-n2970: 505.49 ps
NAND-n2971: 383.25 ps
NAND-n2972: 378.40 ps
NAND-n2973: 378.40 ps
AND-n2977: 505.49 ps
AND-n2979: 472.88 ps
NAND-n2980: 379.11 ps
NAND-n2981: 374.26 ps
NAND-n2982: 374.26 ps
AND-n2989: 505.56 ps
NAND-n2990: 382.99 ps
NAND-n2991: 382.99 ps
NAND-n2992: 382.99 ps
AND-n2998: 483.57 ps
NAND-n2999: 386.83 ps
NAND-n3000: 386.83 ps
NAND-n3001: 386.83 ps
AND-n3006: 483.57 ps
NAND-n3007: 390.67 ps
NAND-n3008: 390.67 ps
NAND-n3009: 390.67 ps
AND-n3013: 450.96 ps
AND-n3015: 450.96 ps
NAND-n3016: 387.26 ps
NAND-n3017: 382.40 ps
NAND-n3018: 382.40 ps
NAND-n3019: 394.68 ps
NAND-n3020: 394.68 ps
NAND-n3021: 394.68 ps
AND-n3022: 370.74 ps
AND-n3025: 459.51 ps
AND-n3026: 459.51 ps
AND-n3027: 424.64 ps
OR-n3028: 424.64 ps
AND-n3029: 374.26 ps
AND-n3030: 429.67 ps
AND-n3031: 429.67 ps
AND-n3032: 393.97 ps
AND-n3033: 393.97 ps
OR-n3034: 393.97 ps
AND-n3035: 370.74 ps
AND-n3045: 393.97 ps
OR-n3046: 393.97 ps
NAND-n3050: 354.09 ps
NAND-n3051: 365.53 ps
NAND-n3052: 354.09 ps
AND-n3059: 473.73 ps
NAND-n3060: 357.91 ps
NAND-n3061: 369.35 ps
NAND-n3062: 357.91 ps
AND-n3068: 446.88 ps
NAND-n3069: 361.73 ps
NAND-n3070: 373.17 ps
NAND-n3071: 361.73 ps
AND-n3076: 446.88 ps
AND-n3079: 414.30 ps
NAND-n3080: 340.62 ps
NAND-n3081: 352.05 ps
NAND-n3082: 340.62 ps
AND-n3090: 452.17 ps
NAND-n3091: 344.50 ps
NAND-n3092: 350.85 ps
NAND-n3093: 344.50 ps
AND-n3099: 425.31 ps
NAND-n3100: 348.33 ps
NAND-n3101: 354.68 ps
NAND-n3102: 348.33 ps
AND-n3107: 425.31 ps
NAND-n3108: 352.17 ps
NAND-n3109: 358.52 ps
NAND-n3110: 352.17 ps
AND-n3114: 392.75 ps
AND-n3116: 392.75 ps
NAND-n3117: 365.66 ps
NAND-n3118: 377.10 ps
NAND-n3119: 365.66 ps
NAND-n3120: 372.67 ps
NAND-n3121: 379.02 ps
NAND-n3122: 372.67 ps
AND-n3123: 354.09 ps
NOT-n3127: 528.95 ps
AND-n3128: 400.88 ps
AND-n3129: 400.88 ps
AND-n3130: 366.10 ps
OR-n3131: 366.10 ps
NOT-n3135: 486.08 ps
AND-n3136: 357.15 ps
AND-n3139: 376.26 ps
AND-n3140: 376.26 ps
AND-n3141: 340.62 ps
AND-n3142: 340.62 ps
OR-n3143: 340.62 ps
NOT-n3146: 469.42 ps
AND-n3147: 365.96 ps
AND-n3148: 374.99 ps
OR-n3149: 365.96 ps
NAND-n3150: 365.96 ps
NAND-n3151: 486.08 ps
AND-n3152: 365.96 ps
NOT-n3155: 356.93 ps
AND-n3156: 354.09 ps
AND-n3163: 340.62 ps
OR-n3164: 340.62 ps
NAND-n3168: 620.62 ps
NAND-n3169: 617.58 ps
NAND-n3170: 617.58 ps
AND-n3173: 707.49 ps
NAND-n3174: 454.97 ps
NAND-n3175: 456.49 ps
NAND-n3176: 454.97 ps
AND-n3183: 586.84 ps
NAND-n3184: 459.05 ps
NAND-n3185: 454.10 ps
NAND-n3186: 454.10 ps
AND-n3192: 555.23 ps
NAND-n3193: 462.87 ps
NAND-n3194: 457.93 ps
NAND-n3195: 457.93 ps
AND-n3200: 555.23 ps
NAND-n3201: 466.70 ps
NAND-n3202: 461.76 ps
NAND-n3203: 461.76 ps
AND-n3207: 522.67 ps
AND-n3209: 526.40 ps
NAND-n3210: 598.11 ps
NAND-n3211: 609.55 ps
NAND-n3212: 598.11 ps
NAND-n3213: 470.70 ps
NAND-n3214: 469.49 ps
NAND-n3215: 469.49 ps
AND-n3216: 598.11 ps
NOT-n3220: 696.84 ps
AND-n3221: 757.00 ps
AND-n3222: 690.31 ps
OR-n3223: 690.31 ps
NOT-n3227: 697.90 ps
AND-n3228: 454.10 ps
AND-n3231: 510.94 ps
AND-n3232: 509.26 ps
AND-n3233: 474.43 ps
AND-n3234: 474.43 ps
OR-n3235: 474.43 ps
NOT-n3238: 488.79 ps
AND-n3239: 340.62 ps
AND-n3240: 340.62 ps
AND-n3241: 354.09 ps
OR-n3242: 340.62 ps
NAND-n3243: 340.62 ps
NAND-n3244: 696.84 ps
AND-n3245: 340.62 ps
NOT-n3248: 331.50 ps
AND-n3249: 454.10 ps
AND-n3258: 474.43 ps
OR-n3259: 474.43 ps
AND-n3265: 235.50 ps
AND-n3267: 235.43 ps
AND-n3270: 244.24 ps
OR-n3271: 235.43 ps
AND-n3274: 276.98 ps
AND-n3277: 319.91 ps
OR-n3279: 276.98 ps
NAND-n3281: 277.46 ps
NAND-n3282: 266.02 ps
NAND-n3283: 266.02 ps
AND-n3292: 399.04 ps
NAND-n3293: 263.52 ps
NAND-n3294: 252.08 ps
NAND-n3295: 252.08 ps
AND-n3308: 362.14 ps
NAND-n3312: 263.52 ps
NAND-n3313: 252.08 ps
NAND-n3314: 252.08 ps
AND-n3327: 355.62 ps
AND-n3335: 307.21 ps
NAND-n3342: 267.87 ps
NAND-n3343: 256.42 ps
NAND-n3344: 256.42 ps
NOT-n3350: 599.12 ps
NAND-n3351: 260.82 ps
NAND-n3352: 249.39 ps
NAND-n3353: 249.39 ps
AND-n3362: 365.51 ps
NAND-n3363: 250.39 ps
NAND-n3364: 238.96 ps
NAND-n3365: 238.96 ps
AND-n3376: 334.79 ps
NAND-n3379: 246.94 ps
NAND-n3380: 235.50 ps
NAND-n3381: 235.50 ps
AND-n3393: 331.30 ps
NAND-n3397: 250.39 ps
NAND-n3398: 238.96 ps
NAND-n3399: 238.96 ps
AND-n3410: 292.78 ps
NAND-n3415: 272.08 ps
NAND-n3416: 260.64 ps
NAND-n3417: 260.64 ps
AND-n3425: 283.15 ps
AND-n3431: 252.08 ps
AND-n3434: 319.76 ps
AND-n3435: 308.15 ps
AND-n3436: 268.79 ps
OR-n3437: 268.79 ps
AND-n3438: 495.59 ps
AND-n3439: 495.59 ps
AND-n3440: 495.59 ps
AND-n3441: 511.74 ps
AND-n3442: 511.74 ps
AND-n3443: 527.23 ps
AND-n3444: 527.23 ps
AND-n3445: 511.74 ps
AND-n3446: 252.30 ps
AND-n3449: 286.41 ps
AND-n3450: 277.69 ps
AND-n3451: 235.50 ps
AND-n3452: 235.50 ps
OR-n3453: 235.50 ps
AND-n3456: 545.59 ps
AND-n3457: 542.70 ps
AND-n3458: 503.47 ps
AND-n3459: 266.59 ps
AND-n3460: 542.70 ps
AND-n3461: 542.70 ps
AND-n3462: 266.59 ps
AND-n3463: 577.15 ps
AND-n3464: 334.49 ps
AND-n3465: 334.57 ps
AND-n3466: 252.08 ps
AND-n3467: 235.50 ps
OR-n3468: 235.50 ps
NAND-n3469: 484.21 ps
NAND-n3470: 495.59 ps
NAND-n3471: 484.21 ps
NAND-n3472: 500.51 ps
NAND-n3473: 511.74 ps
NAND-n3474: 500.51 ps
NOT-n3475: 490.23 ps
NAND-n3476: 515.78 ps
NAND-n3477: 527.23 ps
NAND-n3478: 515.78 ps
NAND-n3479: 500.49 ps
NAND-n3480: 511.74 ps
NAND-n3481: 500.49 ps
NOT-n3482: 490.22 ps
NAND-n3483: 554.36 ps
NAND-n3484: 541.67 ps
NAND-n3485: 541.67 ps
NOT-n3486: 531.39 ps
NAND-n3487: 555.96 ps
NAND-n3488: 544.52 ps
NAND-n3489: 544.52 ps
AND-n3490: 306.18 ps
OR-n3491: 306.18 ps
NOT-n3497: 286.70 ps
NAND-n3502: 486.96 ps
NAND-n3503: 498.40 ps
NAND-n3504: 486.96 ps
NOT-n3508: 474.07 ps
NAND-n3511: 486.96 ps
NAND-n3512: 486.96 ps
NAND-n3513: 486.96 ps
NOT-n3517: 474.07 ps
NAND-n3520: 491.98 ps
NAND-n3521: 492.18 ps
NAND-n3522: 491.98 ps
NAND-n3525: 454.63 ps
NAND-n3526: 466.07 ps
NAND-n3527: 454.63 ps
NOT-n3531: 441.75 ps
NAND-n3534: 460.26 ps
NAND-n3535: 460.26 ps
NAND-n3536: 460.26 ps
NOT-n3540: 447.38 ps
NAND-n3543: 465.49 ps
NAND-n3544: 465.49 ps
NAND-n3545: 465.49 ps
NAND-n3548: 469.90 ps
NAND-n3549: 481.34 ps
NAND-n3550: 469.90 ps
NOT-n3554: 457.01 ps
NAND-n3557: 460.26 ps
NAND-n3558: 460.26 ps
NAND-n3559: 460.26 ps
NOT-n3563: 447.38 ps
NAND-n3566: 465.49 ps
NAND-n3567: 465.49 ps
NAND-n3568: 465.49 ps
BUFF-n3571: 467.76 ps
NOT-n3574: 458.77 ps
BUFF-n3575: 467.76 ps
NOT-n3578: 458.77 ps
BUFF-n3579: 441.27 ps
NOT-n3582: 432.28 ps
BUFF-n3583: 441.27 ps
NOT-n3586: 432.28 ps
BUFF-n3587: 441.27 ps
NOT-n3590: 432.28 ps
BUFF-n3591: 441.27 ps
NOT-n3594: 432.28 ps
AND-n3595: 458.77 ps
AND-n3596: 467.76 ps
NOR-n3597: 458.77 ps
AND-n3598: 458.77 ps
AND-n3599: 467.76 ps
NOR-n3600: 458.77 ps
AND-n3601: 432.28 ps
AND-n3602: 441.27 ps
NOR-n3603: 432.28 ps
AND-n3604: 432.28 ps
AND-n3605: 441.27 ps
NOR-n3606: 432.28 ps
AND-n3607: 432.28 ps
AND-n3608: 441.27 ps
NOR-n3609: 432.28 ps
AND-n3610: 432.28 ps
AND-n3611: 441.27 ps
NOR-n3612: 432.28 ps
NAND-n3613: 447.23 ps
NAND-n3614: 458.77 ps
NAND-n3615: 447.23 ps
NAND-n3616: 420.74 ps
NAND-n3617: 432.28 ps
NAND-n3618: 420.74 ps
NAND-n3619: 420.74 ps
NAND-n3620: 432.28 ps
NAND-n3621: 420.74 ps
BUFF-n3622: 519.44 ps
NOT-n3629: 496.71 ps
BUFF-n3635: 324.05 ps
NOT-n3642: 299.83 ps
AND-n3648: 523.50 ps
AND-n3649: 546.22 ps
AND-n3650: 508.37 ps
AND-n3651: 531.09 ps
AND-n3652: 504.37 ps
AND-n3653: 527.09 ps
AND-n3654: 500.54 ps
AND-n3655: 523.26 ps
AND-n3656: 496.71 ps
AND-n3657: 519.44 ps
AND-n3658: 492.64 ps
AND-n3659: 515.39 ps
AND-n3660: 599.76 ps
AND-n3661: 622.52 ps
AND-n3662: 599.76 ps
AND-n3663: 622.52 ps
AND-n3665: 299.83 ps
AND-n3666: 416.17 ps
OR-n3667: 508.37 ps
OR-n3670: 504.37 ps
OR-n3673: 500.54 ps
OR-n3676: 496.71 ps
OR-n3679: 492.64 ps
OR-n3682: 299.83 ps
OR-n3686: 416.17 ps
AND-n3695: 401.67 ps
INP-n3698: 616.06 ps
NOT-n3700: 608.68 ps
INP-n3701: 391.77 ps
NOT-n3703: 382.05 ps
INP-n3705: 438.25 ps
NOT-n3707: 421.50 ps
INP-n3711: 427.84 ps
NOT-n3713: 411.08 ps
INP-n3717: 434.78 ps
NOT-n3719: 418.02 ps
INP-n3723: 457.13 ps
NOT-n3725: 440.38 ps
INP-n3729: 467.36 ps
NOT-n3731: 442.28 ps
INP-n3737: 459.68 ps
NOT-n3739: 442.92 ps
INP-n3743: 459.68 ps
NOT-n3745: 442.92 ps
INP-n3749: 473.54 ps
NOT-n3751: 456.78 ps
BUFF-n3755: 437.44 ps
NOT-n3762: 414.71 ps
BUFF-n3768: 311.40 ps
NOT-n3775: 288.67 ps
AND-n3781: 414.71 ps
AND-n3782: 437.44 ps
AND-n3783: 439.82 ps
AND-n3784: 462.55 ps
AND-n3785: 435.83 ps
AND-n3786: 458.55 ps
AND-n3787: 432.01 ps
AND-n3788: 454.73 ps
AND-n3789: 428.19 ps
AND-n3790: 450.91 ps
AND-n3791: 288.67 ps
AND-n3792: 311.40 ps
AND-n3793: 297.91 ps
AND-n3794: 320.64 ps
AND-n3795: 291.37 ps
AND-n3796: 314.09 ps
AND-n3797: 291.37 ps
AND-n3798: 314.09 ps
AND-n3799: 305.31 ps
AND-n3800: 328.03 ps
OR-n3801: 414.71 ps
OR-n3804: 439.82 ps
OR-n3807: 435.83 ps
OR-n3810: 432.01 ps
OR-n3813: 428.19 ps
OR-n3816: 288.67 ps
OR-n3821: 297.91 ps
OR-n3828: 291.37 ps
OR-n3833: 291.37 ps
OR-n3838: 305.31 ps
NAND-n3843: 352.25 ps
NAND-n3844: 340.82 ps
NAND-n3845: 340.82 ps
AND-n3853: 473.98 ps
NAND-n3854: 316.52 ps
NAND-n3855: 305.08 ps
NAND-n3856: 305.08 ps
AND-n3868: 383.88 ps
NAND-n3872: 291.85 ps
NAND-n3873: 280.41 ps
NAND-n3874: 280.41 ps
AND-n3885: 357.96 ps
AND-n3891: 316.57 ps
NAND-n3897: 320.60 ps
NAND-n3898: 309.17 ps
NAND-n3899: 309.17 ps
AND-n3908: 429.58 ps
NAND-n3909: 238.40 ps
NAND-n3910: 226.96 ps
NAND-n3911: 226.96 ps
AND-n3926: 363.86 ps
NAND-n3930: 231.45 ps
NAND-n3931: 220.01 ps
NAND-n3932: 220.01 ps
AND-n3949: 309.44 ps
NAND-n3955: 241.87 ps
NAND-n3956: 230.43 ps
NAND-n3957: 230.43 ps
AND-n3971: 285.23 ps
AND-n3979: 276.48 ps
NAND-n3987: 318.06 ps
NAND-n3988: 306.61 ps
NAND-n3989: 306.61 ps
NAND-n3995: 255.36 ps
NAND-n3996: 243.92 ps
NAND-n3997: 243.92 ps
AND-n4004: 326.88 ps
AND-n4007: 394.69 ps
AND-n4008: 383.08 ps
AND-n4009: 343.72 ps
OR-n4010: 343.72 ps
AND-n4011: 305.08 ps
AND-n4012: 305.08 ps
AND-n4013: 305.08 ps
AND-n4014: 322.88 ps
AND-n4015: 322.88 ps
AND-n4016: 280.41 ps
OR-n4017: 280.41 ps
AND-n4020: 303.92 ps
NOT-n4023: 418.43 ps
AND-n4024: 347.37 ps
AND-n4025: 330.01 ps
AND-n4026: 281.55 ps
AND-n4027: 281.55 ps
OR-n4028: 281.55 ps
NOT-n4032: 364.53 ps
AND-n4035: 297.46 ps
AND-n4036: 291.67 ps
AND-n4037: 248.99 ps
AND-n4038: 248.99 ps
AND-n4039: 272.73 ps
AND-n4040: 266.93 ps
AND-n4041: 220.01 ps
AND-n4042: 224.00 ps
AND-n4043: 224.00 ps
AND-n4044: 224.00 ps
AND-n4045: 238.40 ps
AND-n4046: 238.40 ps
AND-n4047: 272.97 ps
OR-n4048: 272.97 ps
AND-n4051: 305.67 ps
AND-n4052: 298.25 ps
AND-n4053: 364.53 ps
NOT-n4056: 355.42 ps
NAND-n4057: 209.44 ps
NAND-n4058: 220.90 ps
NAND-n4059: 209.44 ps
NAND-n4062: 220.97 ps
NAND-n4063: 232.43 ps
NAND-n4064: 220.97 ps
OR-n4067: 293.72 ps
NOT-n4072: 277.44 ps
NAND-n4076: 130.32 ps
NAND-n4077: 141.79 ps
NAND-n4078: 130.32 ps
NAND-n4079: 144.90 ps
NAND-n4080: 156.37 ps
NAND-n4081: 144.90 ps
NOT-n4082: 134.77 ps
AND-n4083: 220.98 ps
AND-n4084: 209.44 ps
AND-n4085: 220.97 ps
AND-n4086: 209.60 ps
AND-n4087: 134.77 ps
AND-n4088: 130.32 ps
AND-n4089: 303.92 ps
AND-n4090: 281.55 ps
OR-n4091: 281.55 ps
NAND-n4092: 130.32 ps
NAND-n4093: 117.89 ps
BUFF-n4094: 404.89 ps
NOT-n4101: 382.16 ps
BUFF-n4107: 401.01 ps
NOT-n4114: 378.28 ps
NOT-n4121: 608.68 ps
AND-n4122: 503.15 ps
AND-n4123: 525.87 ps
AND-n4125: 392.75 ps
AND-n4126: 415.48 ps
AND-n4128: 389.84 ps
