Circuit delay: 968.56 ps

Gate slacks:
NOT-n1893: 298.54 ps
BUFF-n1894: 696.17 ps
BUFF-n1897: 709.68 ps
NOT-n1900: 684.73 ps
NOT-n1901: 698.24 ps
BUFF-n1902: 248.93 ps
BUFF-n1905: 262.43 ps
NOT-n1908: 237.49 ps
NOT-n1909: 251.00 ps
AND-n1910: 678.80 ps
AND-n1913: 262.41 ps
NOT-n1916: 667.18 ps
NOT-n1917: 250.87 ps
AND-n1918: 675.42 ps
AND-n1921: 262.41 ps
NOT-n1924: 663.80 ps
NOT-n1925: 250.87 ps
BUFF-n1926: 150.52 ps
BUFF-n1927: 125.01 ps
BUFF-n1928: 148.71 ps
BUFF-n1929: 132.05 ps

Critical path:
INP-n143, NOT-n202, BUFF-n302, BUFF-n1718, NOT-n1724, NAND-n1071, NAND-n1073, NOT-n1077, NAND-n306, NAND-n307, NOT-n314, BUFF-n343, BUFF-n1766, NOT-n1772, NAND-n1137, NAND-n1139, NOT-n1143, NAND-n347, NAND-n348, NOT-n1370, NOT-n1376, NAND-n420, NAND-n422, NAND-n437, BUFF-n1445, NOT-n1449, NAND-n524, NAND-n525, NOT-n618, AND-n622, NAND-n792, AND-n863, NAND-n462, AND-n1806, NOT-n1812, NAND-n1215, NAND-n1217, NOT-n1221, NAND-n376, NAND-n55, AND-n57
