Circuit delay: 3251.59 ps

Gate slacks:
NAND-n2310: 1952.67 ps
AND-n2311: 739.22 ps
NAND-n2312: 750.30 ps
NAND-n2313: 2116.06 ps
NAND-n2314: 2021.92 ps
AND-n2315: 750.30 ps
NAND-n2316: 791.80 ps
NAND-n2317: 2101.96 ps
NAND-n2318: 2107.20 ps
AND-n2319: 791.80 ps
NAND-n2320: 805.90 ps
NAND-n2321: 2163.00 ps
NAND-n2322: 2083.47 ps
AND-n2323: 805.90 ps
NAND-n2324: 880.41 ps
NAND-n2325: 2155.40 ps
NAND-n2326: 2154.04 ps
AND-n2327: 880.41 ps
NAND-n2328: 861.27 ps
NAND-n2329: 2167.45 ps
NAND-n2330: 2136.89 ps
AND-n2331: 861.27 ps
NAND-n2332: 857.79 ps
NAND-n2333: 2130.44 ps
NAND-n2334: 2158.28 ps
AND-n2335: 857.79 ps
NAND-n2336: 883.52 ps
NAND-n2337: 2204.07 ps
NAND-n2338: 2111.64 ps
AND-n2339: 883.52 ps
NAND-n2340: 875.06 ps
NAND-n2341: 2174.32 ps
NAND-n2342: 2195.51 ps
AND-n2343: 875.06 ps
NAND-n2344: 841.25 ps
NAND-n2345: 2170.40 ps
NAND-n2346: 2155.80 ps
AND-n2347: 841.25 ps
NAND-n2348: 844.19 ps
NAND-n2349: 2203.84 ps
NAND-n2350: 2161.46 ps
AND-n2351: 844.19 ps
NAND-n2352: 845.00 ps
NAND-n2353: 2056.21 ps
NAND-n2354: 2184.76 ps
AND-n2355: 845.00 ps
NAND-n2356: 870.69 ps
NAND-n2357: 2133.67 ps
NAND-n2358: 2047.50 ps
AND-n2359: 870.69 ps
NAND-n2360: 877.20 ps
AND-n2361: 2098.12 ps
NAND-n2362: 2115.57 ps
NAND-n2363: 877.20 ps
NAND-n2364: 876.63 ps
AND-n2365: 2096.02 ps
NAND-n2366: 2113.59 ps
NAND-n2367: 876.63 ps
NAND-n2368: 869.92 ps
NAND-n2369: 2088.10 ps
NAND-n2370: 2094.70 ps
AND-n2371: 869.92 ps
NAND-n2372: 844.46 ps
NAND-n2373: 2014.32 ps
NAND-n2374: 2079.30 ps
AND-n2375: 844.46 ps
NAND-n2376: 858.97 ps
NAND-n2377: 2060.14 ps
NAND-n2378: 1995.15 ps
AND-n2379: 858.97 ps
NAND-n2380: 892.00 ps
NAND-n2381: 1986.94 ps
NAND-n2382: 2051.92 ps
AND-n2383: 892.00 ps
NAND-n2384: 832.53 ps
AND-n2385: 832.53 ps
NAND-n2386: 1967.69 ps
NAND-n2387: 893.48 ps
AND-n2388: 893.48 ps
NAND-n2389: 2010.57 ps
NAND-n2390: 949.26 ps
AND-n2391: 949.26 ps
NAND-n2392: 2123.71 ps
NAND-n2393: 998.11 ps
AND-n2394: 998.11 ps
NAND-n2395: 2167.93 ps
NAND-n2396: 644.49 ps
AND-n2397: 2495.07 ps
NAND-n2398: 644.49 ps
NAND-n2399: 690.47 ps
AND-n2400: 2536.96 ps
NAND-n2401: 690.47 ps
NAND-n2402: 628.46 ps
NAND-n2403: 628.46 ps
NAND-n2404: 2048.50 ps
AND-n2405: 2028.22 ps
NAND-n2406: 603.46 ps
NAND-n2407: 603.46 ps
NAND-n2408: 1870.18 ps
AND-n2409: 1849.86 ps
NAND-n2410: 613.37 ps
NAND-n2411: 613.37 ps
NAND-n2412: 1868.19 ps
AND-n2413: 1850.83 ps
NAND-n2414: 645.52 ps
NAND-n2415: 645.52 ps
NAND-n2416: 1911.49 ps
AND-n2417: 1893.68 ps
NAND-n2418: 680.36 ps
NAND-n2419: 680.36 ps
NAND-n2420: 1947.66 ps
AND-n2421: 1929.68 ps
NAND-n2422: 723.51 ps
NAND-n2423: 723.51 ps
NAND-n2424: 2009.10 ps
AND-n2425: 1990.22 ps
NAND-n2426: 699.40 ps
NAND-n2427: 699.40 ps
NAND-n2428: 2000.98 ps
AND-n2429: 1982.86 ps
NAND-n2430: 756.63 ps
NAND-n2431: 756.63 ps
NAND-n2432: 1947.73 ps
AND-n2433: 1931.13 ps
NAND-n2434: 777.06 ps
NAND-n2435: 777.06 ps
NAND-n2436: 2026.67 ps
AND-n2437: 2009.00 ps
NAND-n2438: 809.50 ps
NAND-n2439: 809.50 ps
NAND-n2440: 2102.76 ps
AND-n2441: 2083.88 ps
NAND-n2442: 832.49 ps
NAND-n2443: 832.49 ps
NAND-n2444: 2088.15 ps
AND-n2445: 2070.17 ps
NAND-n2446: 898.73 ps
NAND-n2447: 898.73 ps
NAND-n2448: 2149.59 ps
AND-n2449: 2130.72 ps
NAND-n2450: 887.93 ps
NAND-n2451: 887.93 ps
NAND-n2452: 2141.59 ps
AND-n2453: 2123.47 ps
NAND-n2454: 874.48 ps
NAND-n2455: 874.48 ps
NAND-n2456: 2153.72 ps
AND-n2457: 2135.74 ps
NAND-n2458: 910.67 ps
NAND-n2459: 910.67 ps
NAND-n2460: 2116.58 ps
AND-n2461: 2099.98 ps
NAND-n2462: 892.51 ps
NAND-n2463: 892.51 ps
NAND-n2464: 2190.89 ps
AND-n2465: 2172.77 ps
NAND-n2466: 867.77 ps
NAND-n2467: 867.77 ps
NAND-n2468: 2160.54 ps
AND-n2469: 2142.87 ps
NAND-n2470: 861.52 ps
NAND-n2471: 861.52 ps
NAND-n2472: 2156.78 ps
AND-n2473: 2138.80 ps
NAND-n2474: 871.88 ps
NAND-n2475: 871.88 ps
NAND-n2476: 2190.03 ps
AND-n2477: 2171.15 ps
NAND-n2478: 887.69 ps
NAND-n2479: 887.69 ps
NAND-n2480: 2042.47 ps
AND-n2481: 2026.32 ps
NAND-n2482: 882.35 ps
NAND-n2483: 882.35 ps
AND-n2484: 2075.59 ps
NAND-n2485: 873.61 ps
NAND-n2486: 873.61 ps
AND-n2487: 2065.30 ps
NAND-n2488: 897.16 ps
NAND-n2489: 897.16 ps
AND-n2490: 2054.61 ps
NAND-n2491: 862.36 ps
NAND-n2492: 862.36 ps
AND-n2493: 2030.81 ps
NAND-n2494: 886.62 ps
NAND-n2495: 886.62 ps
AND-n2496: 1956.85 ps
NAND-n2497: 911.08 ps
NAND-n2498: 911.08 ps
AND-n2499: 2003.85 ps
NAND-n2500: 859.44 ps
NAND-n2501: 859.44 ps
AND-n2502: 1929.30 ps
NAND-n2503: 912.32 ps
NAND-n2504: 912.32 ps
AND-n2505: 1962.62 ps
NAND-n2506: 969.83 ps
NAND-n2507: 969.83 ps
AND-n2508: 2073.98 ps
NAND-n2509: 1005.30 ps
NAND-n2510: 1005.30 ps
AND-n2511: 2102.01 ps
NAND-n2512: 2358.05 ps
AND-n2513: 2595.14 ps
NOT-n2514: 2358.05 ps
NAND-n2515: 2796.50 ps
NOT-n2516: 2388.91 ps
NAND-n2517: 607.70 ps
NAND-n2518: 1875.18 ps
NAND-n2519: 607.70 ps
NAND-n2520: 651.34 ps
NAND-n2521: 1906.18 ps
NAND-n2522: 651.34 ps
NAND-n2523: 674.23 ps
NAND-n2524: 1940.98 ps
NAND-n2525: 674.23 ps
NAND-n2526: 710.52 ps
NAND-n2527: 1980.29 ps
NAND-n2528: 710.52 ps
NAND-n2529: 793.45 ps
NAND-n2530: 2082.65 ps
NAND-n2531: 793.45 ps
NAND-n2532: 754.06 ps
NAND-n2533: 2055.99 ps
NAND-n2534: 754.06 ps
NAND-n2535: 788.52 ps
NAND-n2536: 1980.88 ps
NAND-n2537: 788.52 ps
NAND-n2538: 711.05 ps
NAND-n2539: 1961.91 ps
NAND-n2540: 711.05 ps
NAND-n2541: 765.03 ps
NAND-n2542: 2061.11 ps
NAND-n2543: 765.03 ps
NAND-n2544: 826.19 ps
NAND-n2545: 2083.82 ps
NAND-n2546: 826.19 ps
NAND-n2547: 898.70 ps
NAND-n2548: 2153.12 ps
NAND-n2549: 898.70 ps
NAND-n2550: 828.31 ps
NAND-n2551: 2083.39 ps
NAND-n2552: 828.31 ps
NAND-n2553: 803.96 ps
NAND-n2554: 2083.80 ps
NAND-n2555: 803.96 ps
NAND-n2556: 863.86 ps
NAND-n2557: 2070.74 ps
NAND-n2558: 863.86 ps
NAND-n2559: 824.33 ps
NAND-n2560: 2124.34 ps
NAND-n2561: 824.33 ps
NAND-n2562: 705.94 ps
NAND-n2563: 1999.47 ps
NAND-n2564: 705.94 ps
NAND-n2565: 721.42 ps
NAND-n2566: 2018.86 ps
NAND-n2567: 721.42 ps
NAND-n2568: 767.65 ps
NAND-n2569: 2087.53 ps
NAND-n2570: 767.65 ps
NAND-n2571: 790.22 ps
NAND-n2572: 1945.31 ps
NAND-n2573: 790.22 ps
NAND-n2574: 752.66 ps
NAND-n2575: 1992.25 ps
NAND-n2576: 752.66 ps
NAND-n2577: 708.37 ps
NAND-n2578: 1946.96 ps
NAND-n2579: 708.37 ps
NAND-n2580: 671.99 ps
NAND-n2581: 1876.34 ps
NAND-n2582: 671.99 ps
NAND-n2583: 625.40 ps
NAND-n2584: 1839.60 ps
NAND-n2585: 625.40 ps
NAND-n2586: 674.55 ps
NAND-n2587: 1789.39 ps
NAND-n2588: 674.55 ps
NAND-n2589: 675.54 ps
NAND-n2590: 1814.87 ps
NAND-n2591: 675.54 ps
NAND-n2592: 553.09 ps
NAND-n2593: 1666.19 ps
NAND-n2594: 553.09 ps
NAND-n2595: 590.65 ps
NAND-n2596: 1687.70 ps
NAND-n2597: 590.65 ps
NAND-n2598: 661.65 ps
NAND-n2599: 1817.40 ps
NAND-n2600: 661.65 ps
NAND-n2601: 626.99 ps
AND-n2602: 626.99 ps
NAND-n2603: 1795.51 ps
NAND-n2604: 652.74 ps
NAND-n2605: 1917.93 ps
NAND-n2606: 652.74 ps
NAND-n2607: 609.98 ps
NAND-n2608: 1864.80 ps
NAND-n2609: 609.98 ps
NAND-n2610: 635.65 ps
NAND-n2611: 1901.63 ps
NAND-n2612: 635.65 ps
NAND-n2613: 668.99 ps
NAND-n2614: 1936.29 ps
NAND-n2615: 668.99 ps
NAND-n2616: 755.22 ps
NAND-n2617: 2040.81 ps
NAND-n2618: 755.22 ps
NAND-n2619: 711.93 ps
NAND-n2620: 2013.50 ps
NAND-n2621: 711.93 ps
NAND-n2622: 747.70 ps
NAND-n2623: 1938.80 ps
NAND-n2624: 747.70 ps
NAND-n2625: 669.88 ps
NAND-n2626: 1919.49 ps
NAND-n2627: 669.88 ps
NAND-n2628: 723.71 ps
NAND-n2629: 2016.98 ps
NAND-n2630: 723.71 ps
NAND-n2631: 786.72 ps
NAND-n2632: 2042.38 ps
NAND-n2633: 786.72 ps
NAND-n2634: 859.57 ps
NAND-n2635: 2110.44 ps
NAND-n2636: 859.57 ps
NAND-n2637: 788.50 ps
NAND-n2638: 2042.16 ps
NAND-n2639: 788.50 ps
NAND-n2640: 763.59 ps
NAND-n2641: 2042.83 ps
NAND-n2642: 763.59 ps
NAND-n2643: 822.74 ps
NAND-n2644: 2028.66 ps
NAND-n2645: 822.74 ps
NAND-n2646: 783.48 ps
NAND-n2647: 2081.86 ps
NAND-n2648: 783.48 ps
NAND-n2649: 664.28 ps
NAND-n2650: 1957.05 ps
NAND-n2651: 664.28 ps
NAND-n2652: 679.44 ps
NAND-n2653: 1974.70 ps
NAND-n2654: 679.44 ps
NAND-n2655: 727.57 ps
NAND-n2656: 2045.71 ps
NAND-n2657: 727.57 ps
NAND-n2658: 748.56 ps
NAND-n2659: 1903.34 ps
NAND-n2660: 748.56 ps
NAND-n2661: 723.56 ps
NAND-n2662: 1961.93 ps
NAND-n2663: 723.56 ps
NAND-n2664: 667.52 ps
NAND-n2665: 1904.48 ps
NAND-n2666: 667.52 ps
NAND-n2667: 632.39 ps
NAND-n2668: 1835.10 ps
NAND-n2669: 632.39 ps
NAND-n2670: 585.02 ps
NAND-n2671: 1798.62 ps
NAND-n2672: 585.02 ps
NAND-n2673: 633.22 ps
NAND-n2674: 1747.30 ps
NAND-n2675: 633.22 ps
NAND-n2676: 646.65 ps
NAND-n2677: 1784.55 ps
NAND-n2678: 646.65 ps
NAND-n2679: 511.63 ps
NAND-n2680: 1625.34 ps
NAND-n2681: 511.63 ps
NAND-n2682: 551.72 ps
NAND-n2683: 1646.88 ps
NAND-n2684: 551.72 ps
NAND-n2685: 623.74 ps
NAND-n2686: 1774.41 ps
NAND-n2687: 623.74 ps
NAND-n2688: 634.70 ps
AND-n2689: 1759.67 ps
NAND-n2690: 634.70 ps
AND-n2691: 2023.20 ps
NAND-n2692: 2023.20 ps
NAND-n2693: 1338.81 ps
NAND-n2694: 3184.39 ps
NAND-n2695: 3195.30 ps
NAND-n2696: 1338.81 ps
NAND-n2697: 2441.93 ps
NAND-n2698: 1382.73 ps
AND-n2699: 2398.90 ps
NAND-n2700: 995.89 ps
NAND-n2701: 2441.93 ps
NAND-n2702: 824.10 ps
NAND-n2703: 3481.82 ps
NAND-n2704: 2010.31 ps
NAND-n2705: 452.81 ps
NAND-n2706: 2441.93 ps
NAND-n2707: 1287.06 ps
NAND-n2708: 3481.82 ps
NAND-n2709: 2412.70 ps
NAND-n2710: 793.42 ps
NAND-n2711: 2441.93 ps
NAND-n2712: 963.86 ps
NAND-n2713: 3481.82 ps
NAND-n2714: 2200.39 ps
NAND-n2715: 543.72 ps
NAND-n2716: 2441.93 ps
NAND-n2717: 1337.18 ps
AND-n2718: 2399.74 ps
NAND-n2719: 878.49 ps
AND-n2720: 1167.29 ps
NAND-n2721: 2477.13 ps
AND-n2722: 2425.41 ps
NAND-n2723: 2441.93 ps
NAND-n2724: 1153.20 ps
NAND-n2725: 3481.82 ps
NAND-n2726: 2382.09 ps
NAND-n2727: 623.22 ps
NAND-n2728: 2441.93 ps
NAND-n2729: 776.44 ps
NAND-n2730: 3481.82 ps
NAND-n2731: 2047.11 ps
NAND-n2732: 469.64 ps
NAND-n2733: 2441.93 ps
NAND-n2734: 1348.48 ps
AND-n2735: 2398.74 ps
NAND-n2736: 990.53 ps
AND-n2737: 1335.37 ps
NAND-n2738: 2477.13 ps
AND-n2739: 2425.08 ps
NAND-n2740: 2441.93 ps
NAND-n2741: 1070.63 ps
NAND-n2742: 3481.82 ps
NAND-n2743: 2200.39 ps
NAND-n2744: 549.14 ps
NAND-n2745: 2441.93 ps
NAND-n2746: 1283.37 ps
AND-n2747: 2398.33 ps
NAND-n2748: 787.36 ps
NAND-n2749: 2441.93 ps
NAND-n2750: 919.42 ps
NAND-n2751: 3481.82 ps
NAND-n2752: 2108.78 ps
NAND-n2753: 447.21 ps
NAND-n2754: 2441.93 ps
NAND-n2755: 1238.99 ps
NAND-n2756: 3481.82 ps
NAND-n2757: 2414.38 ps
NAND-n2758: 702.17 ps
NAND-n2759: 2441.93 ps
NAND-n2760: 1399.47 ps
NAND-n2761: 1075.60 ps
AND-n2762: 2398.74 ps
NAND-n2763: 2441.93 ps
NAND-n2764: 1236.31 ps
NAND-n2765: 3481.82 ps
NAND-n2766: 2415.60 ps
NAND-n2767: 673.96 ps
NAND-n2768: 2441.93 ps
NAND-n2769: 982.09 ps
NAND-n2770: 3481.82 ps
NAND-n2771: 2153.94 ps
NAND-n2772: 492.98 ps
AND-n2773: 1152.61 ps
NAND-n2774: 2477.13 ps
AND-n2775: 2423.62 ps
NAND-n2776: 2441.93 ps
NAND-n2777: 1339.93 ps
AND-n2778: 2396.28 ps
NAND-n2779: 944.87 ps
NAND-n2780: 2612.11 ps
AND-n2781: 1368.00 ps
NAND-n2782: 2441.93 ps
NAND-n2783: 1121.81 ps
NAND-n2784: 3481.82 ps
NAND-n2785: 2287.94 ps
NAND-n2786: 577.44 ps
NAND-n2787: 2441.93 ps
NAND-n2788: 1270.45 ps
AND-n2789: 2398.90 ps
NAND-n2790: 759.61 ps
NAND-n2791: 2441.93 ps
NAND-n2792: 1042.31 ps
NAND-n2793: 3481.82 ps
NAND-n2794: 2234.71 ps
NAND-n2795: 583.47 ps
NAND-n2796: 2441.93 ps
NAND-n2797: 1301.88 ps
AND-n2798: 2398.31 ps
NAND-n2799: 833.12 ps
AND-n2800: 1289.97 ps
NAND-n2801: 2477.13 ps
AND-n2802: 2423.62 ps
NAND-n2803: 2441.93 ps
NAND-n2804: 1240.48 ps
NAND-n2805: 3481.82 ps
NAND-n2806: 2376.84 ps
NAND-n2807: 668.59 ps
NAND-n2808: 2441.93 ps
NAND-n2809: 1362.63 ps
AND-n2810: 2398.57 ps
NAND-n2811: 1024.10 ps
NAND-n2812: 2441.93 ps
NAND-n2813: 875.32 ps
NAND-n2814: 3481.82 ps
NAND-n2815: 2047.11 ps
NAND-n2816: 418.27 ps
NAND-n2817: 2441.93 ps
NAND-n2818: 1287.10 ps
NAND-n2819: 3481.82 ps
NAND-n2820: 2414.60 ps
NAND-n2821: 753.66 ps
AND-n2822: 608.30 ps
NAND-n2823: 550.43 ps
AND-n2824: 2720.18 ps
NAND-n2825: 2777.76 ps
AND-n2826: 2720.18 ps
AND-n2827: 2720.18 ps
NAND-n2828: 2777.76 ps
AND-n2829: 2720.18 ps
NAND-n2830: 2777.76 ps
AND-n2831: 1338.81 ps
AND-n2832: 2720.18 ps
AND-n2833: 2720.18 ps
NAND-n2834: 2777.76 ps
AND-n2835: 2720.18 ps
NAND-n2836: 2777.76 ps
AND-n2837: 1338.81 ps
AND-n2838: 2720.18 ps
AND-n2839: 2720.18 ps
NAND-n2840: 2777.76 ps
AND-n2841: 2720.18 ps
AND-n2842: 2720.18 ps
AND-n2843: 2720.18 ps
NAND-n2844: 2777.76 ps
AND-n2845: 2720.18 ps
AND-n2846: 2720.18 ps
NAND-n2847: 2777.76 ps
AND-n2848: 2720.18 ps
AND-n2849: 2720.18 ps
NAND-n2850: 2777.76 ps
AND-n2851: 2720.18 ps
AND-n2852: 2720.18 ps
NAND-n2853: 2777.76 ps
AND-n2854: 2720.18 ps
AND-n2855: 2720.18 ps
NAND-n2856: 2777.76 ps
AND-n2857: 2720.18 ps
AND-n2858: 2720.18 ps
NAND-n2859: 2777.76 ps
AND-n2860: 2720.18 ps
AND-n2861: 2720.18 ps
NAND-n2862: 2777.76 ps
AND-n2863: 2720.18 ps
AND-n2864: 2720.18 ps
NAND-n2865: 2777.76 ps
AND-n2866: 2720.18 ps
AND-n2867: 2720.18 ps
NAND-n2868: 2777.76 ps
AND-n2869: 2720.18 ps
AND-n2870: 2720.18 ps
NAND-n2871: 2777.76 ps
AND-n2872: 2720.18 ps
AND-n2873: 2720.18 ps
NAND-n2874: 2777.76 ps
AND-n2875: 2720.18 ps
AND-n2876: 2720.18 ps
NAND-n2877: 2777.76 ps
AND-n2878: 2720.18 ps
AND-n2879: 2720.18 ps
NAND-n2880: 2776.65 ps
AND-n2881: 2720.18 ps
AND-n2882: 2720.18 ps
NAND-n2883: 2748.24 ps
AND-n2884: 2444.61 ps
NAND-n2885: 908.21 ps
NAND-n2886: 589.07 ps
AND-n2887: 2444.61 ps
NAND-n2888: 911.76 ps
NAND-n2889: 608.53 ps
AND-n2890: 2219.92 ps
AND-n2891: 598.78 ps
NAND-n2892: 662.09 ps
AND-n2893: 413.25 ps
AND-n2894: 2039.09 ps
AND-n2895: 621.94 ps
NAND-n2896: 708.93 ps
AND-n2897: 427.83 ps
AND-n2898: 2075.79 ps
AND-n2899: 648.69 ps
NAND-n2900: 694.73 ps
AND-n2901: 448.13 ps
AND-n2902: 2137.09 ps
AND-n2903: 671.23 ps
NAND-n2904: 730.60 ps
AND-n2905: 510.90 ps
AND-n2906: 2182.11 ps
AND-n2907: 698.83 ps
NAND-n2908: 782.26 ps
AND-n2909: 555.66 ps
AND-n2910: 2253.12 ps
AND-n2911: 720.34 ps
NAND-n2912: 836.11 ps
AND-n2913: 522.51 ps
AND-n2914: 2252.36 ps
AND-n2915: 747.62 ps
NAND-n2916: 880.89 ps
AND-n2917: 542.35 ps
AND-n2918: 2229.69 ps
AND-n2919: 769.85 ps
NAND-n2920: 840.47 ps
AND-n2921: 597.03 ps
AND-n2922: 2251.90 ps
AND-n2923: 796.90 ps
NAND-n2924: 835.35 ps
AND-n2925: 646.09 ps
AND-n2926: 2253.12 ps
AND-n2927: 819.03 ps
NAND-n2928: 871.09 ps
AND-n2929: 691.60 ps
AND-n2930: 873.62 ps
AND-n2931: 938.94 ps
AND-n2932: 792.87 ps
AND-n2933: 894.72 ps
AND-n2934: 941.73 ps
AND-n2935: 845.33 ps
AND-n2936: 2252.36 ps
AND-n2937: 905.08 ps
NAND-n2938: 966.77 ps
AND-n2939: 785.92 ps
AND-n2940: 2252.21 ps
AND-n2941: 942.10 ps
NAND-n2942: 1023.34 ps
AND-n2943: 805.97 ps
AND-n2944: 994.45 ps
AND-n2945: 1078.14 ps
AND-n2946: 886.27 ps
AND-n2947: 1016.81 ps
AND-n2948: 1034.08 ps
AND-n2949: 936.72 ps
AND-n2950: 1054.12 ps
AND-n2951: 1066.76 ps
AND-n2952: 977.47 ps
AND-n2953: 1090.69 ps
AND-n2954: 1118.65 ps
AND-n2955: 947.55 ps
AND-n2956: 2253.12 ps
AND-n2957: 1089.20 ps
NAND-n2958: 1068.19 ps
AND-n2959: 940.80 ps
AND-n2960: 2250.38 ps
AND-n2961: 1111.95 ps
NAND-n2962: 1100.90 ps
AND-n2963: 995.22 ps
AND-n2964: 1176.03 ps
AND-n2965: 1163.93 ps
AND-n2966: 1041.24 ps
AND-n2967: 1212.55 ps
AND-n2968: 1192.59 ps
AND-n2969: 1061.65 ps
AND-n2970: 1237.00 ps
AND-n2971: 1225.86 ps
AND-n2972: 1062.08 ps
AND-n2973: 1260.76 ps
AND-n2974: 1216.32 ps
AND-n2975: 1081.78 ps
AND-n2976: 1109.11 ps
AND-n2977: 1249.46 ps
AND-n2978: 1120.33 ps
AND-n2979: 1312.88 ps
AND-n2980: 1204.77 ps
AND-n2981: 1354.93 ps
AND-n2982: 1271.51 ps
AND-n2983: 1400.24 ps
AND-n2984: 1388.27 ps
AND-n2985: 1506.00 ps
NAND-n2986: 2809.62 ps
NAND-n2987: 3167.45 ps
NAND-n2988: 3183.09 ps
NAND-n2989: 992.68 ps
NAND-n2990: 3167.45 ps
NAND-n2991: 3183.09 ps
NAND-n2992: 996.24 ps
NAND-n2993: 3167.45 ps
NAND-n2994: 3183.09 ps
NAND-n2995: 1041.61 ps
NAND-n2996: 3167.45 ps
NAND-n2997: 3183.09 ps
NAND-n2998: 1081.38 ps
NAND-n2999: 3167.45 ps
NAND-n3000: 3183.09 ps
NAND-n3001: 1121.15 ps
NAND-n3002: 3167.45 ps
NAND-n3003: 3183.09 ps
NAND-n3004: 1160.93 ps
NAND-n3005: 3167.45 ps
NAND-n3006: 3183.09 ps
NAND-n3007: 1200.70 ps
NAND-n3008: 3167.45 ps
NAND-n3009: 3183.09 ps
NAND-n3010: 1240.48 ps
NAND-n3011: 3167.45 ps
NAND-n3012: 3183.09 ps
NAND-n3013: 1280.25 ps
NAND-n3014: 3167.45 ps
NAND-n3015: 3183.09 ps
NAND-n3016: 1320.03 ps
NAND-n3017: 3167.45 ps
NAND-n3018: 3183.09 ps
NAND-n3019: 1359.80 ps
NAND-n3020: 3167.45 ps
NAND-n3021: 3183.09 ps
NAND-n3022: 1399.57 ps
NAND-n3023: 3167.45 ps
NAND-n3024: 3183.09 ps
NAND-n3025: 1439.35 ps
NAND-n3026: 3167.45 ps
NAND-n3027: 3183.09 ps
NAND-n3028: 1479.12 ps
NAND-n3029: 3167.45 ps
NAND-n3030: 3183.09 ps
NAND-n3031: 1518.90 ps
NAND-n3032: 3167.45 ps
NAND-n3033: 3183.09 ps
NAND-n3034: 1558.67 ps
NAND-n3035: 3167.45 ps
NAND-n3036: 3183.09 ps
NAND-n3037: 1564.50 ps
NAND-n3038: 3167.45 ps
NAND-n3039: 3183.09 ps
NAND-n3040: 1564.50 ps
NAND-n3041: 3167.45 ps
NAND-n3042: 3183.09 ps
NAND-n3043: 1564.50 ps
NAND-n3044: 3167.45 ps
NAND-n3045: 3183.09 ps
NAND-n3046: 1564.33 ps
NAND-n3047: 3167.45 ps
NAND-n3048: 3183.09 ps
NAND-n3049: 1598.64 ps
NAND-n3050: 3167.45 ps
NAND-n3051: 3183.09 ps
NAND-n3052: 1626.08 ps
NAND-n3053: 3167.45 ps
NAND-n3054: 3183.09 ps
NAND-n3055: 1626.08 ps
NAND-n3056: 3167.45 ps
NAND-n3057: 3183.09 ps
NAND-n3058: 1625.88 ps
NAND-n3059: 3167.45 ps
NAND-n3060: 3183.09 ps
NAND-n3061: 1660.13 ps
NAND-n3062: 3167.45 ps
NAND-n3063: 3183.09 ps
NAND-n3064: 1682.35 ps
NAND-n3065: 3167.45 ps
NAND-n3066: 3183.09 ps
NAND-n3067: 1682.05 ps
NAND-n3068: 3167.45 ps
NAND-n3069: 3183.09 ps
NAND-n3070: 1721.68 ps
NAND-n3071: 3167.45 ps
NAND-n3072: 3183.09 ps
NAND-n3073: 1713.87 ps
NAND-n3074: 3167.45 ps
NAND-n3075: 3183.09 ps
NAND-n3076: 1755.42 ps
NAND-n3077: 3167.45 ps
NAND-n3078: 3183.09 ps
NAND-n3079: 1746.14 ps
NAND-n3080: 3167.45 ps
NAND-n3081: 3183.09 ps
NAND-n3082: 1804.99 ps
NAND-n3083: 809.29 ps
NAND-n3084: 2269.21 ps
NAND-n3085: 588.23 ps
NAND-n3086: 638.92 ps
AND-n3087: 438.36 ps
NOT-n3088: 1631.78 ps
NAND-n3089: 2594.71 ps
NAND-n3090: 1982.74 ps
NOT-n3091: 2594.71 ps
NOT-n3092: 2845.85 ps
NAND-n3093: 2578.96 ps
NAND-n3094: 2578.96 ps
NAND-n3095: 2652.40 ps
NAND-n3096: 2946.65 ps
NAND-n3097: 2354.73 ps
NAND-n3098: 1952.30 ps
NAND-n3099: 2354.71 ps
NOT-n3100: 2327.69 ps
NAND-n3101: 1934.51 ps
NAND-n3102: 1948.83 ps
NAND-n3103: 2961.71 ps
NAND-n3104: 2800.16 ps
NOT-n3105: 2800.16 ps
NAND-n3106: 1901.73 ps
NAND-n3107: 1880.22 ps
NOT-n3108: 1880.22 ps
NAND-n3109: 2308.39 ps
NAND-n3110: 2762.80 ps
NAND-n3111: 3033.58 ps
NAND-n3112: 2310.77 ps
NAND-n3113: 1942.16 ps
NAND-n3114: 1388.27 ps
NAND-n3115: 1412.21 ps
NAND-n3116: 1405.43 ps
NAND-n3117: 1412.21 ps
AND-n3118: 1388.27 ps
AND-n3119: 1388.28 ps
NOT-n3120: 3406.66 ps
NAND-n3121: 1271.51 ps
NAND-n3122: 1315.84 ps
NAND-n3123: 2609.37 ps
AND-n3124: 1284.86 ps
AND-n3125: 1271.51 ps
NAND-n3126: 1204.77 ps
NAND-n3127: 1249.12 ps
NAND-n3128: 2580.80 ps
AND-n3129: 1231.69 ps
AND-n3130: 1204.77 ps
NAND-n3131: 1120.33 ps
NAND-n3132: 1164.69 ps
NAND-n3133: 2463.61 ps
AND-n3134: 1147.26 ps
AND-n3135: 1120.33 ps
NAND-n3136: 1109.11 ps
NAND-n3137: 1153.47 ps
NAND-n3138: 2410.74 ps
AND-n3139: 1132.39 ps
AND-n3140: 1109.11 ps
NAND-n3141: 1081.78 ps
NAND-n3142: 1126.13 ps
NAND-n3143: 2505.18 ps
AND-n3144: 1108.70 ps
AND-n3145: 1081.78 ps
NAND-n3146: 1062.08 ps
NAND-n3147: 1106.44 ps
NAND-n3148: 2437.77 ps
AND-n3149: 1089.01 ps
AND-n3150: 1062.08 ps
NAND-n3151: 1061.65 ps
NAND-n3152: 1106.01 ps
NAND-n3153: 2505.18 ps
AND-n3154: 1088.58 ps
AND-n3155: 1061.65 ps
NAND-n3156: 1041.24 ps
NAND-n3157: 1085.60 ps
NAND-n3158: 2512.02 ps
AND-n3159: 1068.17 ps
AND-n3160: 1041.24 ps
NAND-n3161: 995.22 ps
NAND-n3162: 1040.01 ps
