Circuit delay: 993.09 ps

Gate slacks:
AND-n2274: 474.69 ps
AND-n2276: 491.62 ps
AND-n2277: 892.31 ps
AND-n2278: 932.05 ps
BUFF-n2279: 998.51 ps
BUFF-n2281: 932.05 ps
NOT-n2293: 892.31 ps
BUFF-n2304: 932.05 ps
NOT-n2316: 892.31 ps
AND-n2328: 128.71 ps
AND-n2330: 124.28 ps
AND-n2331: 905.85 ps
AND-n2332: 945.59 ps
OR-n2333: 124.28 ps
AND-n2335: 702.30 ps
AND-n2337: 648.70 ps
AND-n2338: 892.31 ps
AND-n2339: 932.05 ps
AND-n2341: 646.21 ps
AND-n2343: 620.71 ps
AND-n2344: 892.31 ps
AND-n2345: 932.05 ps
AND-n2347: 617.69 ps
AND-n2349: 617.70 ps
AND-n2350: 892.31 ps
AND-n2351: 932.05 ps
AND-n2353: 544.08 ps
AND-n2355: 544.09 ps
AND-n2356: 892.31 ps
AND-n2357: 932.05 ps
INP-n2358: 975.11 ps
BUFF-n2361: 633.79 ps
BUFF-n2370: 623.12 ps
BUFF-n2382: 626.07 ps
BUFF-n2393: 623.12 ps
BUFF-n2405: 623.20 ps
BUFF-n2418: 946.96 ps
NOT-n2430: 907.22 ps
BUFF-n2442: 946.96 ps
NOT-n2454: 907.22 ps
BUFF-n2476: 946.96 ps
NOT-n2488: 907.22 ps
BUFF-n2500: 946.96 ps
NOT-n2512: 907.22 ps
BUFF-n2533: 817.38 ps
NOT-n2536: 808.43 ps
BUFF-n2537: 815.41 ps
NOT-n2540: 806.46 ps
BUFF-n2541: 817.38 ps
NOT-n2544: 808.43 ps
BUFF-n2545: 815.41 ps
NOT-n2548: 806.46 ps
BUFF-n2549: 817.38 ps
NOT-n2552: 808.43 ps
BUFF-n2553: 815.41 ps
NOT-n2556: 806.46 ps
BUFF-n2557: 817.38 ps
NOT-n2560: 808.43 ps
BUFF-n2561: 815.41 ps
NOT-n2564: 806.46 ps
AND-n2566: 798.47 ps
AND-n2568: 801.33 ps
OR-n2569: 798.47 ps
NOT-n2570: 788.84 ps
AND-n2572: 798.47 ps
AND-n2574: 801.33 ps
OR-n2575: 798.47 ps
NOT-n2576: 788.84 ps
AND-n2578: 798.47 ps
AND-n2580: 801.33 ps
OR-n2581: 798.47 ps
NOT-n2582: 788.84 ps
AND-n2584: 798.47 ps
AND-n2586: 801.33 ps
OR-n2587: 798.47 ps
NOT-n2588: 788.84 ps
AND-n2590: 800.35 ps
AND-n2592: 803.30 ps
OR-n2593: 800.35 ps
AND-n2595: 800.35 ps
AND-n2597: 803.30 ps
OR-n2598: 800.35 ps
AND-n2600: 800.35 ps
AND-n2602: 803.30 ps
OR-n2603: 800.35 ps
AND-n2605: 800.35 ps
AND-n2607: 803.30 ps
OR-n2608: 800.35 ps
AND-n2611: 788.84 ps
NOT-n2614: 853.69 ps
AND-n2615: 788.84 ps
NOT-n2618: 853.69 ps
AND-n2619: 788.84 ps
NOT-n2622: 853.69 ps
AND-n2623: 788.84 ps
NOT-n2626: 853.69 ps
BUFF-n2627: 817.38 ps
NOT-n2630: 808.43 ps
BUFF-n2631: 815.40 ps
NOT-n2634: 806.45 ps
BUFF-n2635: 817.38 ps
NOT-n2638: 808.43 ps
BUFF-n2639: 815.40 ps
NOT-n2642: 806.45 ps
BUFF-n2643: 817.38 ps
NOT-n2646: 808.43 ps
BUFF-n2647: 815.40 ps
NOT-n2650: 806.45 ps
BUFF-n2651: 817.38 ps
NOT-n2654: 808.43 ps
BUFF-n2655: 815.40 ps
NOT-n2658: 806.45 ps
AND-n2660: 798.46 ps
AND-n2662: 801.32 ps
OR-n2663: 798.46 ps
NOT-n2664: 788.83 ps
AND-n2666: 798.46 ps
AND-n2668: 801.32 ps
OR-n2669: 798.46 ps
NOT-n2670: 788.83 ps
AND-n2672: 798.46 ps
AND-n2674: 801.32 ps
OR-n2675: 798.46 ps
NOT-n2676: 788.83 ps
AND-n2678: 798.46 ps
AND-n2680: 801.32 ps
OR-n2681: 798.46 ps
NOT-n2682: 788.83 ps
AND-n2684: 800.35 ps
AND-n2686: 803.30 ps
OR-n2687: 800.35 ps
AND-n2689: 800.35 ps
AND-n2691: 803.30 ps
OR-n2692: 800.35 ps
AND-n2694: 800.35 ps
AND-n2696: 803.30 ps
OR-n2697: 800.35 ps
AND-n2699: 800.35 ps
AND-n2701: 803.30 ps
OR-n2702: 800.35 ps
AND-n2705: 788.83 ps
NOT-n2708: 853.69 ps
AND-n2709: 788.83 ps
NOT-n2712: 853.69 ps
AND-n2713: 788.83 ps
NOT-n2716: 853.69 ps
AND-n2717: 788.83 ps
NOT-n2720: 853.69 ps
BUFF-n2721: 299.41 ps
NOT-n2728: 276.69 ps
BUFF-n2734: 356.66 ps
NOT-n2741: 333.94 ps
AND-n2747: 746.85 ps
AND-n2748: 769.57 ps
AND-n2749: 293.88 ps
AND-n2750: 316.60 ps
AND-n2751: 287.11 ps
AND-n2752: 309.83 ps
AND-n2753: 276.69 ps
AND-n2754: 299.41 ps
AND-n2755: 283.63 ps
AND-n2756: 306.35 ps
AND-n2757: 467.33 ps
AND-n2758: 490.05 ps
AND-n2759: 333.94 ps
AND-n2760: 356.66 ps
AND-n2761: 337.06 ps
AND-n2762: 359.78 ps
AND-n2763: 361.73 ps
AND-n2764: 384.45 ps
AND-n2765: 563.24 ps
AND-n2766: 585.96 ps
OR-n2767: 293.88 ps
OR-n2772: 287.11 ps
OR-n2776: 276.69 ps
OR-n2780: 283.63 ps
OR-n2784: 467.33 ps
OR-n2788: 333.94 ps
OR-n2794: 337.06 ps
OR-n2798: 361.73 ps
OR-n2802: 563.24 ps
NOT-n2807: 846.45 ps
NOT-n2808: 846.45 ps
NOT-n2809: 874.33 ps
NOT-n2810: 885.58 ps
NOT-n2811: 853.69 ps
NOT-n2812: 853.69 ps
NOT-n2813: 872.44 ps
NOT-n2814: 853.69 ps
BUFF-n2816: 686.83 ps
AND-n2822: 938.68 ps
INP-n2824: 1063.96 ps
NOT-n2825: 1056.57 ps
BUFF-n2826: 1072.64 ps
BUFF-n2827: 1001.58 ps
BUFF-n2828: 937.86 ps
NOT-n2838: 904.87 ps
NOT-n2847: 904.84 ps
NOT-n2857: 871.95 ps
AND-n2866: 872.04 ps
AND-n2867: 871.95 ps
AND-n2868: 904.86 ps
AND-n2869: 904.84 ps
AND-n2870: 872.04 ps
AND-n2871: 871.95 ps
AND-n2872: 904.86 ps
AND-n2873: 904.84 ps
AND-n2874: 872.04 ps
AND-n2875: 871.95 ps
AND-n2876: 904.86 ps
AND-n2877: 904.84 ps
AND-n2878: 872.04 ps
AND-n2879: 871.95 ps
AND-n2880: 904.86 ps
AND-n2881: 904.84 ps
BUFF-n2882: 845.54 ps
NOT-n2885: 836.56 ps
BUFF-n2886: 847.49 ps
NOT-n2889: 838.51 ps
BUFF-n2890: 817.49 ps
NOT-n2893: 808.51 ps
BUFF-n2894: 815.51 ps
NOT-n2897: 806.53 ps
BUFF-n2898: 817.49 ps
NOT-n2901: 808.51 ps
BUFF-n2902: 815.51 ps
NOT-n2905: 806.53 ps
AND-n2906: 823.29 ps
AND-n2907: 823.29 ps
OR-n2908: 823.29 ps
AND-n2909: 791.31 ps
AND-n2910: 791.31 ps
OR-n2911: 791.31 ps
NOT-n2912: 781.68 ps
AND-n2913: 791.31 ps
AND-n2914: 791.31 ps
OR-n2915: 791.31 ps
NOT-n2916: 781.68 ps
AND-n2918: 821.34 ps
AND-n2920: 821.34 ps
AND-n2922: 793.29 ps
AND-n2924: 793.29 ps
OR-n2925: 793.29 ps
AND-n2927: 793.29 ps
AND-n2929: 793.29 ps
OR-n2930: 793.29 ps
OR-n2933: 821.34 ps
NOT-n2936: 809.24 ps
AND-n2939: 781.68 ps
AND-n2942: 781.68 ps
BUFF-n2945: 798.96 ps
BUFF-n2948: 817.46 ps
NOT-n2951: 808.51 ps
BUFF-n2952: 815.49 ps
NOT-n2955: 806.54 ps
BUFF-n2956: 817.46 ps
NOT-n2959: 808.51 ps
BUFF-n2960: 815.48 ps
NOT-n2963: 806.53 ps
BUFF-n2964: 817.46 ps
NOT-n2967: 808.51 ps
BUFF-n2968: 815.48 ps
NOT-n2971: 806.53 ps
AND-n2973: 798.55 ps
AND-n2975: 801.41 ps
OR-n2976: 798.55 ps
NOT-n2977: 788.92 ps
AND-n2979: 817.98 ps
NOT-n2980: 807.66 ps
AND-n2982: 798.54 ps
AND-n2984: 801.41 ps
OR-n2985: 798.54 ps
NOT-n2986: 788.91 ps
AND-n2988: 798.54 ps
AND-n2990: 801.41 ps
OR-n2991: 798.54 ps
NOT-n2992: 788.91 ps
AND-n2994: 800.43 ps
AND-n2996: 803.38 ps
OR-n2997: 800.43 ps
OR-n2999: 828.29 ps
AND-n3001: 800.43 ps
AND-n3003: 803.38 ps
OR-n3004: 800.43 ps
AND-n3006: 800.43 ps
AND-n3008: 803.38 ps
OR-n3009: 800.43 ps
AND-n3012: 788.92 ps
AND-n3015: 807.66 ps
AND-n3018: 788.91 ps
AND-n3021: 788.91 ps
BUFF-n3024: 654.53 ps
NOT-n3027: 645.55 ps
BUFF-n3028: 652.55 ps
NOT-n3031: 643.57 ps
BUFF-n3032: 649.30 ps
NOT-n3035: 640.32 ps
BUFF-n3036: 647.32 ps
NOT-n3039: 638.34 ps
BUFF-n3040: 649.30 ps
NOT-n3043: 640.32 ps
BUFF-n3044: 647.32 ps
NOT-n3047: 638.34 ps
BUFF-n3048: 688.82 ps
NOT-n3051: 679.84 ps
BUFF-n3052: 686.84 ps
NOT-n3055: 677.86 ps
AND-n3056: 628.35 ps
AND-n3057: 628.35 ps
OR-n3058: 628.35 ps
NOT-n3059: 618.72 ps
AND-n3060: 623.12 ps
AND-n3061: 623.12 ps
OR-n3062: 623.12 ps
NOT-n3063: 613.49 ps
AND-n3064: 623.12 ps
AND-n3065: 623.12 ps
OR-n3066: 623.12 ps
NOT-n3067: 613.49 ps
AND-n3068: 662.64 ps
AND-n3069: 662.64 ps
OR-n3070: 662.64 ps
NOT-n3071: 653.01 ps
AND-n3073: 630.33 ps
AND-n3075: 630.33 ps
OR-n3076: 630.33 ps
AND-n3078: 625.10 ps
AND-n3080: 625.10 ps
OR-n3081: 625.10 ps
AND-n3083: 625.10 ps
AND-n3085: 625.10 ps
OR-n3086: 625.10 ps
AND-n3088: 664.62 ps
AND-n3090: 664.62 ps
OR-n3091: 664.62 ps
BUFF-n3092: 299.49 ps
NOT-n3099: 276.68 ps
BUFF-n3105: 356.74 ps
NOT-n3112: 334.02 ps
AND-n3118: 741.54 ps
AND-n3119: 764.35 ps
AND-n3120: 342.35 ps
AND-n3121: 365.16 ps
AND-n3122: 287.09 ps
AND-n3123: 309.91 ps
AND-n3124: 276.68 ps
AND-n3125: 299.49 ps
AND-n3126: 306.44 ps
AND-n3127: 467.41 ps
AND-n3128: 490.14 ps
AND-n3129: 334.02 ps
AND-n3130: 356.74 ps
AND-n3131: 337.14 ps
AND-n3132: 359.86 ps
AND-n3133: 406.12 ps
AND-n3134: 428.85 ps
AND-n3135: 596.01 ps
AND-n3136: 618.74 ps
OR-n3137: 342.35 ps
OR-n3139: 287.09 ps
OR-n3143: 276.68 ps
OR-n3147: 306.44 ps
OR-n3151: 467.41 ps
OR-n3155: 334.02 ps
OR-n3161: 337.14 ps
OR-n3165: 406.12 ps
OR-n3167: 596.01 ps
BUFF-n3170: 711.02 ps
INP-n3173: 1050.38 ps
BUFF-n3175: 1070.80 ps
AND-n3176: 1027.59 ps
NOT-n3181: 995.31 ps
NOT-n3187: 975.92 ps
AND-n3192: 975.92 ps
AND-n3193: 995.31 ps
OR-n3194: 975.92 ps
AND-n3195: 975.92 ps
AND-n3196: 995.31 ps
OR-n3197: 975.92 ps
AND-n3198: 975.92 ps
AND-n3199: 995.31 ps
OR-n3200: 975.92 ps
AND-n3201: 975.92 ps
AND-n3202: 995.31 ps
OR-n3203: 975.92 ps
BUFF-n3204: 654.67 ps
NOT-n3207: 645.72 ps
BUFF-n3208: 652.63 ps
NOT-n3211: 643.68 ps
BUFF-n3212: 649.44 ps
NOT-n3215: 640.49 ps
BUFF-n3216: 647.40 ps
NOT-n3219: 638.45 ps
BUFF-n3220: 649.44 ps
NOT-n3223: 640.49 ps
BUFF-n3224: 647.40 ps
NOT-n3227: 638.45 ps
AND-n3228: 628.43 ps
AND-n3229: 631.30 ps
OR-n3230: 628.43 ps
NOT-n3231: 618.80 ps
AND-n3232: 647.86 ps
NOT-n3233: 637.56 ps
AND-n3234: 623.20 ps
AND-n3235: 626.07 ps
OR-n3236: 623.20 ps
NOT-n3237: 613.57 ps
AND-n3238: 623.20 ps
AND-n3239: 626.07 ps
OR-n3240: 623.20 ps
NOT-n3241: 613.57 ps
AND-n3243: 636.06 ps
AND-n3244: 639.02 ps
OR-n3245: 636.06 ps
OR-n3247: 663.36 ps
AND-n3249: 630.83 ps
AND-n3250: 633.79 ps
OR-n3251: 630.83 ps
AND-n3253: 630.83 ps
AND-n3254: 633.79 ps
OR-n3255: 630.83 ps
BUFF-n3256: 719.98 ps
NOT-n3259: 711.03 ps
BUFF-n3260: 724.23 ps
NOT-n3263: 715.28 ps
BUFF-n3264: 692.13 ps
NOT-n3267: 683.18 ps
BUFF-n3268: 690.09 ps
NOT-n3271: 681.14 ps
BUFF-n3272: 692.13 ps
NOT-n3275: 683.18 ps
BUFF-n3276: 690.09 ps
NOT-n3279: 681.14 ps
AND-n3280: 700.02 ps
AND-n3281: 702.89 ps
OR-n3282: 700.02 ps
AND-n3283: 665.89 ps
AND-n3284: 668.76 ps
OR-n3285: 665.89 ps
NOT-n3286: 656.26 ps
AND-n3287: 665.89 ps
AND-n3288: 668.76 ps
OR-n3289: 665.89 ps
NOT-n3290: 656.26 ps
AND-n3292: 701.36 ps
AND-n3293: 704.33 ps
AND-n3295: 673.52 ps
AND-n3296: 676.48 ps
OR-n3297: 673.52 ps
AND-n3299: 673.52 ps
AND-n3300: 676.48 ps
OR-n3301: 673.52 ps
BUFF-n3302: 715.53 ps
NOT-n3305: 706.58 ps
BUFF-n3306: 662.65 ps
NOT-n3309: 653.69 ps
BUFF-n3310: 660.61 ps
NOT-n3313: 651.65 ps
BUFF-n3314: 848.96 ps
NOT-n3317: 840.01 ps
BUFF-n3318: 792.20 ps
NOT-n3321: 783.25 ps
BUFF-n3322: 790.17 ps
NOT-n3325: 781.21 ps
AND-n3326: 691.32 ps
AND-n3327: 694.19 ps
OR-n3328: 691.32 ps
AND-n3329: 660.61 ps
AND-n3330: 651.65 ps
OR-n3331: 651.65 ps
NOT-n3332: 642.02 ps
AND-n3333: 824.76 ps
AND-n3334: 827.63 ps
OR-n3335: 824.76 ps
AND-n3336: 790.17 ps
AND-n3337: 781.21 ps
OR-n3338: 781.21 ps
NOT-n3339: 771.58 ps
AND-n3341: 662.65 ps
AND-n3342: 653.69 ps
OR-n3343: 653.69 ps
AND-n3345: 792.20 ps
AND-n3346: 783.25 ps
OR-n3347: 783.25 ps
NOT-n3348: 675.31 ps
AND-n3350: 642.02 ps
NOT-n3352: 815.13 ps
AND-n3353: 771.58 ps
BUFF-n3354: 691.99 ps
NOT-n3357: 683.01 ps
BUFF-n3358: 690.01 ps
NOT-n3361: 681.03 ps
BUFF-n3362: 691.99 ps
NOT-n3365: 683.01 ps
BUFF-n3366: 690.01 ps
NOT-n3369: 681.03 ps
BUFF-n3370: 691.99 ps
NOT-n3373: 683.01 ps
BUFF-n3374: 690.01 ps
NOT-n3377: 681.03 ps
BUFF-n3378: 654.53 ps
NOT-n3381: 645.55 ps
BUFF-n3382: 652.55 ps
NOT-n3385: 643.57 ps
AND-n3386: 665.81 ps
AND-n3387: 665.81 ps
OR-n3388: 665.81 ps
NOT-n3389: 656.18 ps
AND-n3390: 665.81 ps
AND-n3391: 665.81 ps
OR-n3392: 665.81 ps
NOT-n3393: 656.18 ps
AND-n3394: 665.81 ps
AND-n3395: 665.81 ps
OR-n3396: 665.81 ps
NOT-n3397: 656.18 ps
AND-n3398: 628.35 ps
AND-n3399: 628.35 ps
OR-n3400: 628.35 ps
NOT-n3401: 618.72 ps
AND-n3403: 667.79 ps
AND-n3405: 667.79 ps
OR-n3406: 667.79 ps
AND-n3408: 667.79 ps
AND-n3410: 667.79 ps
OR-n3411: 667.79 ps
AND-n3413: 667.79 ps
AND-n3415: 667.79 ps
OR-n3416: 667.79 ps
AND-n3418: 630.33 ps
AND-n3420: 630.33 ps
OR-n3421: 630.33 ps
NAND-n3422: 817.46 ps
NAND-n3423: 817.46 ps
NAND-n3424: 817.46 ps
NOT-n3428: 804.57 ps
NAND-n3431: 817.46 ps
NAND-n3432: 817.46 ps
NAND-n3433: 817.46 ps
NOT-n3437: 804.57 ps
NOT-n3440: 877.01 ps
NAND-n3443: 698.65 ps
NAND-n3444: 698.65 ps
NAND-n3445: 698.65 ps
NOT-n3449: 685.76 ps
NAND-n3452: 704.90 ps
NAND-n3453: 693.46 ps
NAND-n3454: 693.46 ps
NOT-n3458: 680.57 ps
NAND-n3461: 703.97 ps
NAND-n3462: 715.40 ps
NAND-n3463: 703.97 ps
NAND-n3466: 688.10 ps
NAND-n3467: 698.73 ps
NAND-n3468: 688.10 ps
NOT-n3472: 675.21 ps
NAND-n3475: 698.74 ps
NAND-n3476: 698.74 ps
NAND-n3477: 698.74 ps
NOT-n3481: 685.85 ps
NAND-n3484: 715.40 ps
NAND-n3485: 703.96 ps
NAND-n3486: 703.96 ps
BUFF-n3489: 853.59 ps
NOT-n3492: 844.60 ps
BUFF-n3493: 853.59 ps
NOT-n3496: 844.60 ps
BUFF-n3497: 679.75 ps
NOT-n3500: 670.76 ps
BUFF-n3501: 679.75 ps
NOT-n3504: 670.76 ps
BUFF-n3505: 679.74 ps
NOT-n3508: 670.75 ps
BUFF-n3509: 679.75 ps
NOT-n3512: 670.75 ps
AND-n3513: 804.57 ps
AND-n3514: 817.46 ps
NOR-n3515: 804.57 ps
AND-n3516: 804.57 ps
AND-n3517: 804.57 ps
NOR-n3518: 804.57 ps
AND-n3519: 670.76 ps
AND-n3520: 679.75 ps
NOR-n3521: 670.76 ps
AND-n3522: 670.76 ps
AND-n3523: 679.75 ps
NOR-n3524: 670.76 ps
AND-n3525: 670.75 ps
AND-n3526: 679.74 ps
NOR-n3527: 670.75 ps
AND-n3528: 670.75 ps
AND-n3529: 675.21 ps
NOR-n3530: 670.75 ps
NAND-n3531: 793.03 ps
NAND-n3532: 804.57 ps
NAND-n3533: 793.03 ps
NOT-n3535: 782.07 ps
NAND-n3536: 659.22 ps
NAND-n3537: 670.76 ps
NAND-n3538: 659.22 ps
NOT-n3540: 648.26 ps
NAND-n3541: 659.22 ps
NAND-n3542: 670.75 ps
NAND-n3543: 659.22 ps
NOT-n3545: 648.25 ps
INP-n3546: 832.44 ps
NOT-n3547: 800.35 ps
INP-n3548: 833.11 ps
NOT-n3549: 803.30 ps
INP-n3550: 831.14 ps
NOT-n3551: 801.32 ps
INP-n3552: 830.49 ps
NOT-n3553: 798.46 ps
BUFF-n3554: 625.10 ps
BUFF-n3555: 630.83 ps
BUFF-n3556: 625.10 ps
BUFF-n3558: 946.96 ps
NOT-n3570: 907.22 ps
BUFF-n3582: 946.96 ps
NOT-n3594: 907.22 ps
BUFF-n3616: 913.44 ps
NOT-n3622: 893.97 ps
BUFF-n3628: 870.17 ps
NOT-n3632: 857.49 ps
AND-n3636: 124.28 ps
AND-n3637: 913.44 ps
AND-n3639: 128.71 ps
AND-n3640: 913.52 ps
AND-n3642: 125.64 ps
AND-n3643: 914.81 ps
AND-n3645: 130.07 ps
AND-n3646: 914.88 ps
AND-n3648: 562.42 ps
AND-n3649: 124.28 ps
AND-n3651: 562.50 ps
AND-n3652: 128.71 ps
OR-n3653: 124.28 ps
OR-n3654: 128.71 ps
OR-n3655: 125.64 ps
OR-n3656: 130.07 ps
OR-n3657: 124.28 ps
OR-n3658: 128.71 ps
BUFF-n3660: 946.96 ps
NOT-n3672: 907.22 ps
BUFF-n3684: 946.96 ps
NOT-n3696: 907.22 ps
INP-n3717: 981.42 ps
NOT-n3721: 971.71 ps
INP-n3724: 981.43 ps
NOT-n3728: 971.71 ps
AND-n3731: 860.73 ps
AND-n3733: 698.53 ps
AND-n3734: 971.71 ps
AND-n3735: 536.34 ps
BUFF-n3737: 880.59 ps
NOT-n3745: 844.44 ps
BUFF-n3757: 880.59 ps
NOT-n3765: 844.44 ps
NOT-n3777: 653.71 ps
AND-n3778: 788.83 ps
AND-n3779: 648.70 ps
AND-n3780: 844.44 ps
AND-n3781: 788.83 ps
AND-n3782: 620.71 ps
AND-n3783: 844.44 ps
AND-n3784: 788.83 ps
AND-n3785: 617.70 ps
AND-n3786: 844.44 ps
AND-n3787: 788.83 ps
AND-n3788: 544.09 ps
AND-n3789: 844.44 ps
OR-n3790: 648.70 ps
OR-n3791: 620.71 ps
OR-n3792: 617.70 ps
OR-n3793: 544.09 ps
BUFF-n3795: 880.67 ps
NOT-n3803: 844.52 ps
BUFF-n3815: 880.67 ps
NOT-n3823: 844.52 ps
NOT-n3835: 653.71 ps
AND-n3836: 815.13 ps
AND-n3837: 702.30 ps
AND-n3838: 844.52 ps
AND-n3839: 788.91 ps
AND-n3840: 646.21 ps
AND-n3841: 844.52 ps
AND-n3842: 788.91 ps
AND-n3843: 617.69 ps
AND-n3844: 844.52 ps
AND-n3845: 807.66 ps
AND-n3846: 544.08 ps
AND-n3847: 844.52 ps
OR-n3848: 702.30 ps
OR-n3849: 646.21 ps
OR-n3850: 617.69 ps
OR-n3851: 544.08 ps
AND-n3852: 653.01 ps
NOT-n3853: 635.96 ps
NOT-n3857: 623.30 ps
NAND-n3860: 601.95 ps
NAND-n3861: 601.95 ps
NAND-n3862: 601.95 ps
NOT-n3866: 589.06 ps
NAND-n3869: 607.18 ps
NAND-n3870: 607.18 ps
NAND-n3871: 607.18 ps
NOT-n3874: 657.27 ps
NOT-n3878: 644.58 ps
NAND-n3881: 602.03 ps
NAND-n3882: 602.03 ps
NAND-n3883: 602.03 ps
NOT-n3887: 589.14 ps
NAND-n3890: 607.26 ps
NAND-n3891: 618.80 ps
NAND-n3892: 607.26 ps
NAND-n3895: 817.46 ps
NAND-n3896: 817.46 ps
NAND-n3897: 817.46 ps
NOT-n3901: 804.57 ps
NAND-n3904: 817.46 ps
NAND-n3905: 817.46 ps
NAND-n3906: 817.46 ps
NOT-n3910: 804.57 ps
NAND-n3913: 822.68 ps
NAND-n3914: 822.68 ps
NAND-n3915: 822.68 ps
BUFF-n3918: 582.95 ps
NOT-n3921: 573.96 ps
BUFF-n3922: 582.95 ps
NOT-n3925: 573.96 ps
BUFF-n3926: 583.03 ps
NOT-n3929: 574.04 ps
BUFF-n3930: 583.03 ps
NOT-n3933: 574.04 ps
BUFF-n3934: 798.46 ps
NOT-n3937: 789.47 ps
BUFF-n3938: 798.46 ps
NOT-n3941: 789.47 ps
AND-n3942: 573.96 ps
AND-n3943: 582.95 ps
NOR-n3944: 573.96 ps
AND-n3945: 573.96 ps
AND-n3946: 582.95 ps
NOR-n3947: 573.96 ps
AND-n3948: 574.04 ps
AND-n3949: 583.03 ps
NOR-n3950: 574.04 ps
AND-n3951: 574.04 ps
AND-n3952: 583.03 ps
NOR-n3953: 574.04 ps
AND-n3954: 789.47 ps
AND-n3955: 798.46 ps
NOR-n3956: 789.47 ps
AND-n3957: 789.47 ps
AND-n3958: 798.46 ps
NOR-n3959: 789.47 ps
NAND-n3960: 562.42 ps
NAND-n3961: 573.96 ps
NAND-n3962: 562.42 ps
NAND-n3963: 562.50 ps
NAND-n3964: 574.04 ps
NAND-n3965: 562.50 ps
NAND-n3966: 777.94 ps
NAND-n3967: 789.47 ps
NAND-n3968: 777.94 ps
NOT-n3970: 766.97 ps
BUFF-n3972: 882.93 ps
NOT-n3979: 847.88 ps
BUFF-n3991: 882.93 ps
NOT-n3998: 847.88 ps
AND-n4009: 788.84 ps
AND-n4010: 544.10 ps
AND-n4011: 847.88 ps
AND-n4012: 788.84 ps
AND-n4013: 491.62 ps
AND-n4014: 847.88 ps
AND-n4015: 788.84 ps
AND-n4016: 491.62 ps
AND-n4017: 847.88 ps
AND-n4018: 788.84 ps
AND-n4019: 491.62 ps
AND-n4020: 847.88 ps
AND-n4021: 771.58 ps
AND-n4022: 491.62 ps
AND-n4023: 847.88 ps
OR-n4024: 544.10 ps
OR-n4025: 491.62 ps
OR-n4026: 491.62 ps
OR-n4027: 491.62 ps
OR-n4028: 491.62 ps
BUFF-n4030: 883.01 ps
NOT-n4037: 847.96 ps
BUFF-n4049: 883.01 ps
NOT-n4056: 847.96 ps
AND-n4067: 788.92 ps
AND-n4068: 544.09 ps
AND-n4069: 847.96 ps
AND-n4070: 781.68 ps
AND-n4071: 491.61 ps
AND-n4072: 847.96 ps
AND-n4073: 781.68 ps
AND-n4074: 491.61 ps
AND-n4075: 847.96 ps
AND-n4076: 809.24 ps
AND-n4077: 491.61 ps
AND-n4078: 847.96 ps
AND-n4079: 798.96 ps
AND-n4080: 474.69 ps
AND-n4081: 847.96 ps
OR-n4082: 544.09 ps
OR-n4083: 491.61 ps
OR-n4084: 491.61 ps
OR-n4085: 491.61 ps
OR-n4086: 474.69 ps
INP-n4087: 988.65 ps
INP-n4088: 988.65 ps
INP-n4089: 988.65 ps
INP-n4090: 988.65 ps
INP-n4091: 893.95 ps
INP-n4092: 913.39 ps
BUFF-n4094: 1048.80 ps
NAND-n4096: 569.53 ps
NOT-n4099: 698.53 ps
AND-n4103: 698.53 ps
OR-n4104: 698.53 ps
NAND-n4107: 698.53 ps
BUFF-n4110: 1072.64 ps
AND-n4111: 698.53 ps
AND-n4112: 698.53 ps
OR-n4113: 698.53 ps
AND-n4114: 1022.48 ps
INP-n4115: 1022.48 ps
BUFF-n4116: 658.18 ps
BUFF-n4119: 776.89 ps
NOT-n4122: 646.74 ps
NOT-n4123: 765.45 ps
BUFF-n4124: 559.64 ps
BUFF-n4127: 678.35 ps
NOT-n4130: 548.20 ps
NOT-n4131: 666.91 ps
BUFF-n4132: 559.64 ps
BUFF-n4135: 678.35 ps
NOT-n4138: 548.20 ps
NOT-n4139: 666.91 ps
BUFF-n4140: 561.19 ps
BUFF-n4143: 690.55 ps
NOT-n4146: 549.76 ps
NOT-n4147: 679.10 ps
BUFF-n4148: 536.42 ps
BUFF-n4151: 655.13 ps
NOT-n4154: 524.98 ps
NOT-n4155: 643.69 ps
BUFF-n4156: 525.99 ps
BUFF-n4159: 644.70 ps
NOT-n4162: 514.55 ps
NOT-n4163: 633.26 ps
BUFF-n4164: 522.53 ps
BUFF-n4167: 641.24 ps
NOT-n4170: 511.10 ps
NOT-n4171: 629.80 ps
BUFF-n4172: 525.99 ps
BUFF-n4175: 644.70 ps
NOT-n4178: 514.55 ps
NOT-n4179: 633.26 ps
BUFF-n4180: 547.78 ps
BUFF-n4183: 672.12 ps
NOT-n4186: 536.35 ps
NOT-n4187: 660.67 ps
BUFF-n4188: 863.53 ps
BUFF-n4191: 660.14 ps
NOT-n4194: 852.09 ps
NOT-n4195: 648.70 ps
OR-n4196: 548.20 ps
BUFF-n4199: 619.15 ps
NOT-n4202: 536.82 ps
NOT-n4203: 606.80 ps
NOR-n4204: 564.36 ps
BUFF-n4207: 617.72 ps
NOT-n4210: 553.12 ps
NOT-n4211: 605.10 ps
OR-n4212: 579.84 ps
BUFF-n4215: 608.57 ps
NOT-n4218: 568.39 ps
NOT-n4219: 597.13 ps
NOR-n4220: 564.36 ps
BUFF-n4223: 606.98 ps
NOT-n4226: 553.11 ps
NOT-n4227: 594.35 ps
NOR-n4228: 672.98 ps
BUFF-n4231: 606.97 ps
NOT-n4234: 661.75 ps
NOT-n4235: 594.28 ps
